"","oma_id","level","level_name","araID","gene_id","age"
"2576",15168637,2,"Eukaryota","ARATH04671","AT1G30730","UC"
"2577",15168638,2,"Eukaryota","ARATH04672","AT1G30740","UC"
"2578",15168640,13,"Brassicaceae","ARATH04674","AT1G30750","MC"
"2579",15168643,10,"Pentapetalae","ARATH04677","AT1G30755","MC"
"2580",15168646,2,"Eukaryota","ARATH04680","AT1G30760","UC"
"2581",15168647,14,"Arabidopsis","ARATH04681","AT1G30780","MC"
"2582",15168648,10,"Pentapetalae","ARATH04682","AT1G30790","MC"
"2583",15168649,14,"Arabidopsis","ARATH04683","AT1G30795","MC"
"2584",15168650,9,"Mesangiospermae","ARATH04684","AT1G30810","MC"
"2585",15168651,12,"malvids","ARATH04685","AT1G30800","MC"
"2586",15168652,13,"Brassicaceae","ARATH04686","AT1G30814","MC"
"2587",15168655,1,"LUCA","ARATH04689","AT1G30820","UC"
"2588",15168656,2,"Eukaryota","ARATH04690","AT1G30825","UC"
"2589",15168657,8,"Magnoliopsida","ARATH04691","AT1G30840","MC"
"2590",15168658,5,"Embryophyta","ARATH04692","AT1G30845","MC"
"2591",15168659,13,"Brassicaceae","ARATH04693","AT1G30850","MC"
"2592",15168660,11,"rosids","ARATH04694","AT1G30860","MC"
"2593",15168661,7,"Spermatophyta","ARATH04695","AT1G30870","MC"
"2594",15168662,8,"Magnoliopsida","ARATH04696","AT1G30880","MC"
"2595",15168664,2,"Eukaryota","ARATH04698","AT1G30890","UC"
"2596",15168665,3,"Viridiplantae","ARATH04699","AT1G30900","UC"
"2597",15168666,1,"LUCA","ARATH04700","AT1G30910","UC"
"2598",15168667,13,"Brassicaceae","ARATH04701","AT1G30920","MC"
"2599",15168668,14,"Arabidopsis","ARATH04702","AT1G30925","MC"
"2600",15168669,13,"Brassicaceae","ARATH04703","AT1G30930","MC"
"2601",15168670,5,"Embryophyta","ARATH04704","AT1G30950","MC"
"2602",15168671,2,"Eukaryota","ARATH04705","AT1G30960","UC"
"2603",15168674,2,"Eukaryota","ARATH04708","AT1G30970","UC"
"2604",15168675,13,"Brassicaceae","ARATH04709","AT1G30972","MC"
"2605",15168678,13,"Brassicaceae","ARATH04712","AT1G30974","MC"
"2606",15168680,10,"Pentapetalae","ARATH04714","AT1G30990","MC"
"2607",15168682,9,"Mesangiospermae","ARATH04716","AT1G31010","MC"
"2608",15168683,5,"Embryophyta","ARATH04717","AT1G31020","MC"
"2609",15168684,8,"Magnoliopsida","ARATH04718","AT1G31040","MC"
"2610",15168694,1,"LUCA","ARATH04728","AT1G31070","UC"
"2611",15168695,14,"Arabidopsis","ARATH04729","AT1G31080","MC"
"2612",15168696,14,"Arabidopsis","ARATH04730","AT1G31090","MC"
"2613",15168698,2,"Eukaryota","ARATH04732","AT1G31120","UC"
"2614",15168704,2,"Eukaryota","ARATH04738","AT1G31160","UC"
"2615",15168708,2,"Eukaryota","ARATH04742","AT1G31170","UC"
"2616",15168711,5,"Embryophyta","ARATH04745","AT1G31175","MC"
"2617",15168713,2,"Eukaryota","ARATH04747","AT1G31180","UC"
"2618",15168714,3,"Viridiplantae","ARATH04748","AT1G31190","UC"
"2619",15168716,1,"LUCA","ARATH04750","AT1G31220","UC"
"2620",15168717,1,"LUCA","ARATH04751","AT1G31230","UC"
"2621",15168718,10,"Pentapetalae","ARATH04752","AT1G31240","MC"
"2622",15168720,14,"Arabidopsis","ARATH04754","AT1G31250","MC"
"2623",15168721,14,"Arabidopsis","ARATH04755","AT1G31255","MC"
"2624",15168723,2,"Eukaryota","ARATH04757","AT1G31260","UC"
"2625",15168725,8,"Magnoliopsida","ARATH04759","AT1G31280","MC"
"2626",15168727,8,"Magnoliopsida","ARATH04761","AT1G31290","MC"
"2627",15168729,2,"Eukaryota","ARATH04763","AT1G31300","UC"
"2628",15168730,6,"Tracheophyta","ARATH04764","AT1G31310","MC"
"2629",15168731,7,"Spermatophyta","ARATH04765","AT1G31320","MC"
"2630",15168732,2,"Eukaryota","ARATH04766","AT1G31330","UC"
"2631",15168733,9,"Mesangiospermae","ARATH04767","AT1G31335","MC"
"2632",15168734,2,"Eukaryota","ARATH04768","AT1G31340","UC"
"2633",15168736,5,"Embryophyta","ARATH04770","AT1G31350","MC"
"2634",15168739,2,"Eukaryota","ARATH04773","AT1G31360","UC"
"2635",15168746,14,"Arabidopsis","ARATH04780","AT1G31390","MC"
"2636",15168747,14,"Arabidopsis","ARATH04781","AT1G31400","MC"
"2637",15168748,6,"Tracheophyta","ARATH04782","AT1G31410","MC"
"2638",15168750,5,"Embryophyta","ARATH04784","AT1G31420","MC"
"2639",15168751,9,"Mesangiospermae","ARATH04785","AT1G31430","MC"
"2640",15168752,7,"Spermatophyta","ARATH04786","AT1G31440","MC"
"2641",15168753,8,"Magnoliopsida","ARATH04787","AT1G31450","MC"
"2642",15168754,8,"Magnoliopsida","ARATH04788","AT1G31460","MC"
"2643",15168755,7,"Spermatophyta","ARATH04789","AT1G31470","MC"
"2644",15168756,3,"Viridiplantae","ARATH04790","AT1G31480","UC"
"2645",15168757,9,"Mesangiospermae","ARATH04791","AT1G31490","MC"
"2646",15168764,2,"Eukaryota","ARATH04798","AT1G31500","UC"
"2647",15168768,2,"Eukaryota","ARATH04802","AT1G31530","UC"
"2648",15168770,13,"Brassicaceae","ARATH04804","AT1G31540","MC"
"2649",15168772,9,"Mesangiospermae","ARATH04806","AT1G31550","MC"
"2650",15168774,14,"Arabidopsis","ARATH04808","AT1G31580","MC"
"2651",15168775,2,"Eukaryota","ARATH04809","AT1G31600","UC"
"2652",15168781,8,"Magnoliopsida","ARATH04815","AT1G31650","MC"
"2653",15168785,7,"Spermatophyta","ARATH04819","AT1G31690","MC"
"2654",15168786,7,"Spermatophyta","ARATH04820","AT1G31710","MC"
"2655",15168787,7,"Spermatophyta","ARATH04821","AT1G31720","MC"
"2656",15168794,2,"Eukaryota","ARATH04828","AT1G31730","UC"
"2657",15168795,2,"Eukaryota","ARATH04829","AT1G31740","UC"
"2658",15168796,7,"Spermatophyta","ARATH04830","AT1G31750","MC"
"2659",15168797,8,"Magnoliopsida","ARATH04831","AT1G31760","MC"
"2660",15168798,2,"Eukaryota","ARATH04832","AT1G31770","UC"
"2661",15168801,2,"Eukaryota","ARATH04835","AT1G31780","UC"
"2662",15168802,8,"Magnoliopsida","ARATH04836","AT1G31790","MC"
"2663",15168803,2,"Eukaryota","ARATH04837","AT1G31800","UC"
"2664",15168804,5,"Embryophyta","ARATH04838","AT1G31810","MC"
"2665",15168805,1,"LUCA","ARATH04839","AT1G31812","UC"
"2666",15168807,13,"Brassicaceae","ARATH04841","AT1G31817","MC"
"2667",15168808,2,"Eukaryota","ARATH04842","AT1G31820","UC"
"2668",15168809,2,"Eukaryota","ARATH04843","AT1G31830","UC"
"2669",15168814,8,"Magnoliopsida","ARATH04848","AT1G31840","MC"
"2670",15168815,5,"Embryophyta","ARATH04849","AT1G31850","MC"
"2671",15168817,1,"LUCA","ARATH04851","AT1G31860","UC"
"2672",15168819,2,"Eukaryota","ARATH04853","AT1G31870","UC"
"2673",15168820,10,"Pentapetalae","ARATH04854","AT1G31880","MC"
"2674",15168824,10,"Pentapetalae","ARATH04858","AT1G31885","MC"
"2675",15168825,2,"Eukaryota","ARATH04859","AT1G31910","UC"
"2676",15168827,9,"Mesangiospermae","ARATH04861","AT1G31920","MC"
"2677",15168828,6,"Tracheophyta","ARATH04862","AT1G31930","MC"
"2678",15168829,5,"Embryophyta","ARATH04863","AT1G31940","MC"
"2679",15168833,14,"Arabidopsis","ARATH04867","AT1G31960","MC"
"2680",15168834,2,"Eukaryota","ARATH04868","AT1G31970","UC"
"2681",15168836,14,"Arabidopsis","ARATH04870","AT1G32000","MC"
"2682",15168839,13,"Brassicaceae","ARATH04873","AT1G32030","MC"
"2683",15168840,8,"Magnoliopsida","ARATH04874","AT1G32050","MC"
"2684",15168841,1,"LUCA","ARATH04875","AT1G32060","UC"
"2685",15168842,4,"Streptophyta","ARATH04876","AT1G32070","MC"
"2686",15168845,2,"Eukaryota","ARATH04879","AT1G32080","UC"
"2687",15168846,2,"Eukaryota","ARATH04880","AT1G32090","UC"
"2688",15168847,2,"Eukaryota","ARATH04881","AT1G32100","UC"
"2689",15168849,2,"Eukaryota","ARATH04883","AT1G32127","UC"
"2690",15168850,2,"Eukaryota","ARATH04884","AT1G32130","UC"
"2691",15168852,14,"Arabidopsis","ARATH04886","AT1G32140","MC"
"2692",15168853,7,"Spermatophyta","ARATH04887","AT1G32150","MC"
"2693",15168854,3,"Viridiplantae","ARATH04888","AT1G32160","UC"
"2694",15168855,9,"Mesangiospermae","ARATH04889","AT1G32170","MC"
"2695",15168856,11,"rosids","ARATH04890","AT1G32180","MC"
"2696",15168857,9,"Mesangiospermae","ARATH04891","AT1G32190","MC"
"2697",15168859,2,"Eukaryota","ARATH04893","AT1G32200","UC"
"2698",15168861,2,"Eukaryota","ARATH04895","AT1G32210","UC"
"2699",15168862,2,"Eukaryota","ARATH04896","AT1G32220","UC"
"2700",15168866,8,"Magnoliopsida","ARATH04900","AT1G32230","MC"
"2701",15168867,10,"Pentapetalae","ARATH04901","AT1G32240","MC"
"2702",15168870,1,"LUCA","ARATH04904","AT1G32250","UC"
"2703",15168871,10,"Pentapetalae","ARATH04905","AT1G32260","MC"
"2704",15168872,14,"Arabidopsis","ARATH04906","AT1G32270","MC"
"2705",15168874,13,"Brassicaceae","ARATH04908","AT1G32280","MC"
"2706",15168875,2,"Eukaryota","ARATH04909","AT1G32300","UC"
"2707",15168877,9,"Mesangiospermae","ARATH04911","AT1G32320","MC"
"2708",15168879,12,"malvids","ARATH04913","AT1G32330","MC"
"2709",15168881,2,"Eukaryota","ARATH04915","AT1G32340","UC"
"2710",15168882,4,"Streptophyta","ARATH04916","AT1G32350","MC"
"2711",15168884,7,"Spermatophyta","ARATH04918","AT1G32360","MC"
"2712",15168885,13,"Brassicaceae","ARATH04919","AT1G32361","MC"
"2713",15168886,5,"Embryophyta","ARATH04920","AT1G32370","MC"
"2714",15168892,2,"Eukaryota","ARATH04926","AT1G32380","UC"
"2715",15168893,3,"Viridiplantae","ARATH04927","AT1G32400","UC"
"2716",15168895,10,"Pentapetalae","ARATH04929","AT1G32415","MC"
"2717",15168896,13,"Brassicaceae","ARATH04930","AT1G32420","MC"
"2718",15168897,13,"Brassicaceae","ARATH04931","AT1G32430","MC"
"2719",15168898,1,"LUCA","ARATH04932","AT1G32440","UC"
"2720",15168899,2,"Eukaryota","ARATH04933","AT1G32450","UC"
"2721",15168900,9,"Mesangiospermae","ARATH04934","AT1G32460","MC"
"2722",15168901,1,"LUCA","ARATH04935","AT1G32470","UC"
"2723",15168905,2,"Eukaryota","ARATH04939","AT1G32500","UC"
"2724",15168906,13,"Brassicaceae","ARATH04940","AT1G32510","MC"
"2725",15168908,8,"Magnoliopsida","ARATH04942","AT1G32530","MC"
"2726",15168912,5,"Embryophyta","ARATH04946","AT1G32540","MC"
"2727",15168915,5,"Embryophyta","ARATH04949","AT1G32550","MC"
"2728",15168916,13,"Brassicaceae","ARATH04950","AT1G32560","MC"
"2729",15168919,13,"Brassicaceae","ARATH04953","AT1G32580","MC"
"2730",15168920,11,"rosids","ARATH04954","AT1G32583","MC"
"2731",15168921,13,"Brassicaceae","ARATH04955","AT1G32585","MC"
"2732",15168922,14,"Arabidopsis","ARATH04956","AT1G32600","MC"
"2733",15168923,12,"malvids","ARATH04957","AT1G32610","MC"
"2734",15168925,11,"rosids","ARATH04959","AT1G32630","MC"
"2735",15168926,7,"Spermatophyta","ARATH04960","AT1G32640","MC"
"2736",15168928,13,"Brassicaceae","ARATH04962","AT1G32660","MC"
"2737",15168929,9,"Mesangiospermae","ARATH04963","AT1G32690","MC"
"2738",15168930,5,"Embryophyta","ARATH04964","AT1G32700","MC"
"2739",15168932,9,"Mesangiospermae","ARATH04966","AT1G32710","MC"
"2740",15168934,8,"Magnoliopsida","ARATH04968","AT1G32730","MC"
"2741",15168935,7,"Spermatophyta","ARATH04969","AT1G32740","MC"
"2742",15168938,5,"Embryophyta","ARATH04972","AT1G32750","MC"
"2743",15168939,8,"Magnoliopsida","ARATH04973","AT1G32760","MC"
"2744",15168940,14,"Arabidopsis","ARATH04974","AT1G32763","MC"
"2745",15168941,13,"Brassicaceae","ARATH04975","AT1G32770","MC"
"2746",15168942,7,"Spermatophyta","ARATH04976","AT1G32780","MC"
"2747",15168944,5,"Embryophyta","ARATH04978","AT1G32790","MC"
"2748",15168945,9,"Mesangiospermae","ARATH04979","AT1G32810","MC"
"2749",15168946,2,"Eukaryota","ARATH04980","AT1G32850","UC"
"2750",15168947,2,"Eukaryota","ARATH04981","AT1G32860","UC"
"2751",15168950,13,"Brassicaceae","ARATH04984","AT1G32870","MC"
"2752",15168952,2,"Eukaryota","ARATH04986","AT1G32900","UC"
"2753",15168953,7,"Spermatophyta","ARATH04987","AT1G32910","MC"
"2754",15168954,11,"rosids","ARATH04988","AT1G32920","MC"
"2755",15168955,13,"Brassicaceae","ARATH04989","AT1G32928","MC"
"2756",15168956,3,"Viridiplantae","ARATH04990","AT1G32930","UC"
"2757",15168957,8,"Magnoliopsida","ARATH04991","AT1G32940","MC"
"2758",15168960,8,"Magnoliopsida","ARATH04994","AT1G32950","MC"
"2759",15168962,8,"Magnoliopsida","ARATH04996","AT1G32960","MC"
"2760",15168963,8,"Magnoliopsida","ARATH04997","AT1G32970","MC"
"2761",15168965,14,"Arabidopsis","ARATH04999","AT1G32980","MC"
"2762",15168966,1,"LUCA","ARATH05000","AT1G32990","UC"
"2763",15168968,14,"Arabidopsis","ARATH05002","AT1G33020","MC"
"2764",15168970,5,"Embryophyta","ARATH05004","AT1G33030","MC"
"2765",15168972,2,"Eukaryota","ARATH05006","AT1G33040","UC"
"2766",15168973,13,"Brassicaceae","ARATH05007","AT1G33050","MC"
"2767",15168977,8,"Magnoliopsida","ARATH05011","AT1G33055","MC"
"2768",15168978,13,"Brassicaceae","ARATH05012","AT1G33060","MC"
"2769",15168981,2,"Eukaryota","ARATH05015","AT1G33080","UC"
"2770",15168983,2,"Eukaryota","ARATH05017","AT1G33090","UC"
"2771",15168986,2,"Eukaryota","ARATH05020","AT1G33110","UC"
"2772",15168988,1,"LUCA","ARATH05022","AT1G33120","UC"
"2773",15168989,1,"LUCA","ARATH05023","AT1G33140","UC"
"2774",15168990,5,"Embryophyta","ARATH05024","AT1G33170","MC"
"2775",15168991,10,"Pentapetalae","ARATH05025","AT1G33220","MC"
"2776",15168993,2,"Eukaryota","ARATH05027","AT1G33230","UC"
"2777",15168995,11,"rosids","ARATH05029","AT1G33240","MC"
"2778",15168997,5,"Embryophyta","ARATH05031","AT1G33250","MC"
"2779",15168999,8,"Magnoliopsida","ARATH05033","AT1G33260","MC"
"2780",15169001,6,"Tracheophyta","ARATH05035","AT1G33270","MC"
"2781",15169003,13,"Brassicaceae","ARATH05037","AT1G33280","MC"
"2782",15169004,2,"Eukaryota","ARATH05038","AT1G33290","UC"
"2783",15169010,6,"Tracheophyta","ARATH05044","AT1G33330","MC"
"2784",15169011,9,"Mesangiospermae","ARATH05045","AT1G33340","MC"
"2785",15169012,9,"Mesangiospermae","ARATH05046","AT1G33350","MC"
"2786",15169014,5,"Embryophyta","ARATH05048","AT1G33360","MC"
"2787",15169015,2,"Eukaryota","ARATH05049","AT1G33390","UC"
"2788",15169019,4,"Streptophyta","ARATH05053","AT1G33410","MC"
"2789",15169022,5,"Embryophyta","ARATH05056","AT1G33420","MC"
"2790",15169023,3,"Viridiplantae","ARATH05057","AT1G33430","UC"
"2791",15169026,2,"Eukaryota","ARATH05060","AT1G33440","UC"
"2792",15169029,9,"Mesangiospermae","ARATH05063","AT1G33470","MC"
"2793",15169035,1,"LUCA","ARATH05069","AT1G33490","UC"
"2794",15169036,5,"Embryophyta","ARATH05070","AT1G33500","MC"
"2795",15169038,2,"Eukaryota","ARATH05072","AT1G33520","UC"
"2796",15169039,13,"Brassicaceae","ARATH05073","AT1G33530","MC"
"2797",15169041,8,"Magnoliopsida","ARATH05075","AT1G33540","MC"
"2798",15169042,7,"Spermatophyta","ARATH05076","AT1G33560","MC"
"2799",15169045,7,"Spermatophyta","ARATH05079","AT1G33590","MC"
"2800",15169047,13,"Brassicaceae","ARATH05081","AT1G33607","MC"
"2801",15169048,7,"Spermatophyta","ARATH05082","AT1G33610","MC"
"2802",15169049,7,"Spermatophyta","ARATH05083","AT1G33612","MC"
"2803",15169051,7,"Spermatophyta","ARATH05085","AT1G33670","MC"
"2804",15169054,1,"LUCA","ARATH05088","AT1G33700","UC"
"2805",15169055,14,"Arabidopsis","ARATH05089","AT1G33710","MC"
"2806",15169060,12,"malvids","ARATH05094","AT1G33750","MC"
"2807",15169061,11,"rosids","ARATH05095","AT1G33760","MC"
"2808",15169063,2,"Eukaryota","ARATH05097","AT1G33780","UC"
"2809",15169068,13,"Brassicaceae","ARATH05102","AT1G33790","MC"
"2810",15169070,7,"Spermatophyta","ARATH05104","AT1G33800","MC"
"2811",15169071,5,"Embryophyta","ARATH05105","AT1G33810","MC"
"2812",15169072,8,"Magnoliopsida","ARATH05106","AT1G33811","MC"
"2813",15169073,14,"Arabidopsis","ARATH05107","AT1G33820","MC"
"2814",15169074,10,"Pentapetalae","ARATH05108","AT1G33830","MC"
"2815",15169075,5,"Embryophyta","ARATH05109","AT1G33840","MC"
"2816",15169080,13,"Brassicaceae","ARATH05114","AT1G33870","MC"
"2817",15169081,2,"Eukaryota","ARATH05115","AT1G33880","UC"
"2818",15169082,2,"Eukaryota","ARATH05116","AT1G33890","UC"
"2819",15169083,2,"Eukaryota","ARATH05117","AT1G33900","UC"
"2820",15169084,2,"Eukaryota","ARATH05118","AT1G33910","UC"
"2821",15169085,7,"Spermatophyta","ARATH05119","AT1G33920","MC"
"2822",15169086,2,"Eukaryota","ARATH05120","AT1G33930","UC"
"2823",15169094,2,"Eukaryota","ARATH05128","AT1G33970","UC"
"2824",15169096,7,"Spermatophyta","ARATH05130","AT1G33980","MC"
"2825",15169097,2,"Eukaryota","ARATH05131","AT1G33990","UC"
"2826",15169098,3,"Viridiplantae","ARATH05132","AT1G34000","UC"
"2827",15169100,8,"Magnoliopsida","ARATH05134","AT1G34010","MC"
"2828",15169102,2,"Eukaryota","ARATH05136","AT1G34020","UC"
"2829",15169103,1,"LUCA","ARATH05137","AT1G34030","UC"
"2830",15169104,2,"Eukaryota","ARATH05138","AT1G34040","UC"
"2831",15169109,13,"Brassicaceae","ARATH05143","AT1G34047","MC"
"2832",15169113,2,"Eukaryota","ARATH05147","AT1G34060","UC"
"2833",15169115,2,"Eukaryota","ARATH05149","AT1G34065","UC"
"2834",15169118,2,"Eukaryota","ARATH05152","AT1G34110","UC"
"2835",15169121,8,"Magnoliopsida","ARATH05155","AT1G34120","MC"
"2836",15169125,2,"Eukaryota","ARATH05159","AT1G34130","UC"
"2837",15169126,10,"Pentapetalae","ARATH05160","AT1G34140","MC"
"2838",15169127,2,"Eukaryota","ARATH05161","AT1G34150","UC"
"2839",15169128,9,"Mesangiospermae","ARATH05162","AT1G34160","MC"
"2840",15169132,13,"Brassicaceae","ARATH05166","AT1G34170","MC"
"2841",15169133,10,"Pentapetalae","ARATH05167","AT1G34180","MC"
"2842",15169137,10,"Pentapetalae","ARATH05171","AT1G34190","MC"
"2843",15169138,2,"Eukaryota","ARATH05172","AT1G34200","UC"
"2844",15169139,4,"Streptophyta","ARATH05173","AT1G34210","MC"
"2845",15169141,7,"Spermatophyta","ARATH05175","AT1G34220","MC"
"2846",15169142,13,"Brassicaceae","ARATH05176","AT1G34245","MC"
"2847",15169143,2,"Eukaryota","ARATH05177","AT1G34260","UC"
"2848",15169145,6,"Tracheophyta","ARATH05179","AT1G34270","MC"
"2849",15169147,5,"Embryophyta","ARATH05181","AT1G34300","MC"
"2850",15169148,13,"Brassicaceae","ARATH05182","AT1G34310","MC"
"2851",15169151,5,"Embryophyta","ARATH05185","AT1G34320","MC"
"2852",15169152,4,"Streptophyta","ARATH05186","AT1G34340","MC"
"2853",15169153,2,"Eukaryota","ARATH05187","AT1G34350","UC"
"2854",15169157,10,"Pentapetalae","ARATH05191","AT1G34355","MC"
"2855",15169161,9,"Mesangiospermae","ARATH05195","AT1G34370","MC"
"2856",15169165,6,"Tracheophyta","ARATH05199","AT1G34380","MC"
"2857",15169166,13,"Brassicaceae","ARATH05200","AT1G34390","MC"
"2858",15169169,13,"Brassicaceae","ARATH05203","AT1G34410","MC"
"2859",15169170,7,"Spermatophyta","ARATH05204","AT1G34420","MC"
"2860",15169171,2,"Eukaryota","ARATH05205","AT1G34430","UC"
"2861",15169178,2,"Eukaryota","ARATH05212","AT1G34470","UC"
"2862",15169183,5,"Embryophyta","ARATH05217","AT1G34520","MC"
"2863",15169184,2,"Eukaryota","ARATH05218","AT1G34540","UC"
"2864",15169185,8,"Magnoliopsida","ARATH05219","AT1G34550","MC"
"2865",15169187,13,"Brassicaceae","ARATH05221","AT1G34560","MC"
"2866",15169188,10,"Pentapetalae","ARATH05222","AT1G34570","MC"
"2867",15169189,14,"Arabidopsis","ARATH05223","AT1G34575","MC"
"2868",15169190,8,"Magnoliopsida","ARATH05224","AT1G34580","MC"
"2869",15169192,2,"Eukaryota","ARATH05226","AT1G34630","UC"
"2870",15169195,7,"Spermatophyta","ARATH05229","AT1G34640","MC"
"2871",15169197,13,"Brassicaceae","ARATH05231","AT1G34670","MC"
"2872",15169198,2,"Eukaryota","ARATH05232","AT1G34750","UC"
"2873",15169200,2,"Eukaryota","ARATH05234","AT1G34760","UC"
"2874",15169204,2,"Eukaryota","ARATH05238","AT1G34770","UC"
"2875",15169207,7,"Spermatophyta","ARATH05241","AT1G34780","MC"
"2876",15169209,12,"malvids","ARATH05243","AT1G34790","MC"
"2877",15169210,14,"Arabidopsis","ARATH05244","AT1G34792","MC"
"2878",15169211,14,"Arabidopsis","ARATH05245","AT1G34795","MC"
"2879",15169212,14,"Arabidopsis","ARATH05246","AT1G34800","MC"
"2880",15169213,14,"Arabidopsis","ARATH05247","AT1G34805","MC"
"2881",15169215,14,"Arabidopsis","ARATH05249","AT1G34810","MC"
"2882",15169217,14,"Arabidopsis","ARATH05251","AT1G34815","MC"
"2883",15169219,14,"Arabidopsis","ARATH05253","AT1G34820","MC"
"2884",15169221,14,"Arabidopsis","ARATH05255","AT1G34825","MC"
"2885",15169223,14,"Arabidopsis","ARATH05257","AT1G34830","MC"
"2886",15169224,14,"Arabidopsis","ARATH05258","AT1G34840","MC"
"2887",15169225,14,"Arabidopsis","ARATH05259","AT1G34850","MC"
"2888",15169227,14,"Arabidopsis","ARATH05261","AT1G34860","MC"
"2889",15169229,14,"Arabidopsis","ARATH05263","AT1G34930","MC"
"2890",15169231,14,"Arabidopsis","ARATH05265","AT1G35035","MC"
"2891",15169233,5,"Embryophyta","ARATH05267","AT1G35140","MC"
"2892",15169235,2,"Eukaryota","ARATH05269","AT1G35160","UC"
"2893",15169240,2,"Eukaryota","ARATH05274","AT1G35180","UC"
"2894",15169242,14,"Arabidopsis","ARATH05276","AT1G35183","MC"
"2895",15169244,2,"Eukaryota","ARATH05278","AT1G35190","UC"
"2896",15169246,13,"Brassicaceae","ARATH05280","AT1G35210","MC"
"2897",15169248,2,"Eukaryota","ARATH05282","AT1G35220","UC"
"2898",15169252,10,"Pentapetalae","ARATH05286","AT1G35230","MC"
"2899",15169253,13,"Brassicaceae","ARATH05287","AT1G35240","MC"
"2900",15169255,4,"Streptophyta","ARATH05289","AT1G35250","MC"
"2901",15169259,10,"Pentapetalae","ARATH05293","AT1G35260","MC"
"2902",15169260,14,"Arabidopsis","ARATH05294","AT1G35290","MC"
"2903",15169261,10,"Pentapetalae","ARATH05295","AT1G35310","MC"
"2904",15169264,13,"Brassicaceae","ARATH05298","AT1G35330","MC"
"2905",15169266,5,"Embryophyta","ARATH05300","AT1G35340","MC"
"2906",15169272,13,"Brassicaceae","ARATH05306","AT1G35353","MC"
