"gene" "hog" "phylostrata" "age"
"4009" "TRINITY_DN20387_c0_g1" "HOG:A0236429" "Embryophyta" "MC"
"4010" "TRINITY_DN2039_c0_g1" "HOG:A0238874" "Viridiplantae" "UC"
"4011" "TRINITY_DN20390_c0_g1" "HOG:A0562884" "Eukaryota" "UC"
"4012" "TRINITY_DN20391_c0_g1" "HOG:A0562468" "Eukaryota" "UC"
"4013" "TRINITY_DN20392_c0_g1" "HOG:A0206494" "Pentapetalae" "MC"
"4014" "TRINITY_DN20393_c0_g1" "HOG:A0206032" "Pentapetalae" "MC"
"4015" "TRINITY_DN20394_c0_g1" "HOG:A0203287" "Pentapetalae" "MC"
"4016" "TRINITY_DN20402_c0_g1" "HOG:A0211884" "Mesangiospermae" "MC"
"4017" "TRINITY_DN20403_c0_g1" "HOG:A0567480" "Eukaryota" "UC"
"4018" "TRINITY_DN20404_c0_g1" "HOG:A0237976" "Streptophyta" "MC"
"4019" "TRINITY_DN20407_c0_g1" "HOG:A0238563" "Viridiplantae" "UC"
"4020" "TRINITY_DN2041_c0_g1" "HOG:A0231960" "Tracheophyta" "MC"
"4021" "TRINITY_DN20411_c0_g1" "HOG:A0567346" "Eukaryota" "UC"
"4022" "TRINITY_DN20416_c0_g1" "HOG:A0228966" "Spermatophyta" "MC"
"4023" "TRINITY_DN2042_c0_g1" "HOG:A0562906" "Eukaryota" "UC"
"4024" "TRINITY_DN20423_c0_g1" "HOG:A0207345" "Pentapetalae" "MC"
"4025" "TRINITY_DN20436_c0_g1" "HOG:A0199153" "rosids" "MC"
"4026" "TRINITY_DN20438_c0_g1" "HOG:A0235138" "Embryophyta" "MC"
"4027" "TRINITY_DN2044_c0_g1" "HOG:A0239358" "Viridiplantae" "UC"
"4028" "TRINITY_DN20444_c0_g1" "HOG:A0239136" "Viridiplantae" "UC"
"4029" "TRINITY_DN20448_c0_g1" "HOG:A0564110" "Eukaryota" "UC"
"4030" "TRINITY_DN2045_c0_g1" "HOG:A0233891" "Embryophyta" "MC"
"4031" "TRINITY_DN20454_c0_g1" "HOG:A0212208" "Mesangiospermae" "MC"
"4032" "TRINITY_DN20455_c0_g1" "HOG:A0220035" "Magnoliopsida" "MC"
"4033" "TRINITY_DN20456_c0_g1" "HOG:A0202762" "Pentapetalae" "MC"
"4034" "TRINITY_DN20463_c0_g1" "HOG:A0562632" "Eukaryota" "UC"
"4035" "TRINITY_DN2047_c0_g1" "HOG:A0562262" "Eukaryota" "UC"
"4036" "TRINITY_DN20470_c0_g1" "HOG:A0203522" "Pentapetalae" "MC"
"4037" "TRINITY_DN20474_c0_g1" "HOG:A0562363" "Eukaryota" "UC"
"4038" "TRINITY_DN2049_c0_g1" "HOG:A0235373" "Embryophyta" "MC"
"4039" "TRINITY_DN20494_c0_g1" "HOG:A0203180" "Pentapetalae" "MC"
"4040" "TRINITY_DN20498_c0_g1" "HOG:A0235301" "Embryophyta" "MC"
"4041" "TRINITY_DN20501_c0_g1" "HOG:A0203979" "Pentapetalae" "MC"
"4042" "TRINITY_DN20504_c0_g1" "HOG:A0221326" "Magnoliopsida" "MC"
"4043" "TRINITY_DN20508_c0_g1" "HOG:A0563983" "Eukaryota" "UC"
"4044" "TRINITY_DN20511_c0_g1" "HOG:A0212230" "Mesangiospermae" "MC"
"4045" "TRINITY_DN20512_c0_g1" "HOG:A0562547" "Eukaryota" "UC"
"4046" "TRINITY_DN20514_c0_g1" "HOG:A0220026" "Magnoliopsida" "MC"
"4047" "TRINITY_DN20516_c0_g1" "HOG:A0206089" "Pentapetalae" "MC"
"4048" "TRINITY_DN2052_c0_g1" "HOG:A0205206" "Pentapetalae" "MC"
"4049" "TRINITY_DN20522_c0_g1" "HOG:A0566880" "Eukaryota" "UC"
"4050" "TRINITY_DN20529_c0_g1" "HOG:A0220018" "Magnoliopsida" "MC"
"4051" "TRINITY_DN20530_c0_g1" "HOG:A0236389" "Embryophyta" "MC"
"4052" "TRINITY_DN20536_c0_g1" "HOG:A0220915" "Magnoliopsida" "MC"
"4053" "TRINITY_DN20537_c0_g1" "HOG:A0562679" "Eukaryota" "UC"
"4054" "TRINITY_DN2054_c0_g1" "HOG:A0564787" "Eukaryota" "UC"
"4055" "TRINITY_DN20541_c0_g1" "HOG:A0203417" "Pentapetalae" "MC"
"4056" "TRINITY_DN20543_c0_g1" "HOG:A0563987" "Eukaryota" "UC"
"4057" "TRINITY_DN2055_c0_g1" "HOG:A0568990" "Eukaryota" "UC"
"4058" "TRINITY_DN20561_c0_g1" "HOG:A0236402" "Embryophyta" "MC"
"4059" "TRINITY_DN20572_c0_g1" "HOG:A0569123" "Eukaryota" "UC"
"4060" "TRINITY_DN20579_c0_g1" "HOG:A0237754" "Streptophyta" "MC"
"4061" "TRINITY_DN20587_c0_g1" "HOG:A0206547" "Pentapetalae" "MC"
"4062" "TRINITY_DN20588_c0_g1" "HOG:A0563404" "Eukaryota" "UC"
"4063" "TRINITY_DN20590_c0_g1" "HOG:A0203818" "Pentapetalae" "MC"
"4064" "TRINITY_DN206_c0_g1" "HOG:A0781795" "LUCA" "UC"
"4065" "TRINITY_DN2060_c0_g1" "HOG:A0563293" "Eukaryota" "UC"
"4066" "TRINITY_DN20606_c0_g1" "HOG:A0223373" "Spermatophyta" "MC"
"4067" "TRINITY_DN20607_c0_g1" "HOG:A0563288" "Eukaryota" "UC"
"4068" "TRINITY_DN20609_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"4069" "TRINITY_DN2061_c0_g1" "HOG:A0219624" "Magnoliopsida" "MC"
"4070" "TRINITY_DN20611_c0_g1" "HOG:A0224597" "Spermatophyta" "MC"
"4071" "TRINITY_DN20612_c0_g1" "HOG:A0238646" "Viridiplantae" "UC"
"4072" "TRINITY_DN20626_c0_g1" "HOG:A0167670" "asterids" "MC"
"4073" "TRINITY_DN2063_c0_g1" "HOG:A0232526" "Tracheophyta" "MC"
"4074" "TRINITY_DN20641_c0_g1" "HOG:A0220255" "Magnoliopsida" "MC"
"4075" "TRINITY_DN20650_c0_g1" "HOG:A0570440" "Eukaryota" "UC"
"4076" "TRINITY_DN20652_c0_g1" "HOG:A0204161" "Pentapetalae" "MC"
"4077" "TRINITY_DN20660_c0_g1" "HOG:A0582290" "Eukaryota" "UC"
"4078" "TRINITY_DN20661_c0_g1" "HOG:A0203128" "Pentapetalae" "MC"
"4079" "TRINITY_DN20663_c0_g1" "HOG:A0231762" "Tracheophyta" "MC"
"4080" "TRINITY_DN20668_c0_g1" "HOG:A0174355" "fabids" "MC"
"4081" "TRINITY_DN20670_c0_g1" "HOG:A0199260" "rosids" "MC"
"4082" "TRINITY_DN20678_c0_g1" "HOG:A0194431" "Brassicaceae" "MC"
"4083" "TRINITY_DN20681_c0_g1" "HOG:A0202738" "Pentapetalae" "MC"
"4084" "TRINITY_DN207_c0_g1" "HOG:A0562177" "Eukaryota" "UC"
"4085" "TRINITY_DN2071_c0_g1" "HOG:A0232144" "Tracheophyta" "MC"
"4086" "TRINITY_DN2072_c0_g1" "HOG:A0200280" "rosids" "MC"
"4087" "TRINITY_DN20729_c0_g1" "HOG:A0221106" "Magnoliopsida" "MC"
"4088" "TRINITY_DN20732_c0_g1" "HOG:A0220946" "Magnoliopsida" "MC"
"4089" "TRINITY_DN2074_c0_g1" "HOG:A0564679" "Eukaryota" "UC"
"4090" "TRINITY_DN20741_c0_g1" "HOG:A0233917" "Embryophyta" "MC"
"4091" "TRINITY_DN20746_c0_g1" "HOG:A0202520" "Pentapetalae" "MC"
"4092" "TRINITY_DN20748_c0_g1" "HOG:A0220323" "Magnoliopsida" "MC"
"4093" "TRINITY_DN20751_c0_g1" "HOG:A0204398" "Pentapetalae" "MC"
"4094" "TRINITY_DN20752_c0_g1" "HOG:A0567467" "Eukaryota" "UC"
"4095" "TRINITY_DN20753_c0_g1" "HOG:A0202526" "Pentapetalae" "MC"
"4096" "TRINITY_DN20755_c0_g1" "HOG:A0562287" "Eukaryota" "UC"
"4097" "TRINITY_DN20757_c0_g1" "HOG:A0198365" "rosids" "MC"
"4098" "TRINITY_DN20759_c0_g1" "HOG:A0779901" "LUCA" "UC"
"4099" "TRINITY_DN2076_c0_g1" "HOG:A0234789" "Embryophyta" "MC"
"4100" "TRINITY_DN20760_c0_g1" "HOG:A0563251" "Eukaryota" "UC"
"4101" "TRINITY_DN20764_c0_g1" "HOG:A0212971" "Mesangiospermae" "MC"
"4102" "TRINITY_DN20767_c0_g1" "HOG:A0570548" "Eukaryota" "UC"
"4103" "TRINITY_DN20768_c0_g1" "HOG:A0221191" "Magnoliopsida" "MC"
"4104" "TRINITY_DN2077_c0_g1" "HOG:A0202498" "Pentapetalae" "MC"
"4105" "TRINITY_DN20772_c0_g1" "HOG:A0582860" "Eukaryota" "UC"
"4106" "TRINITY_DN20773_c0_g1" "HOG:A0238261" "Streptophyta" "MC"
"4107" "TRINITY_DN20775_c0_g1" "HOG:A0237388" "Streptophyta" "MC"
"4108" "TRINITY_DN2078_c0_g1" "HOG:A0562477" "Eukaryota" "UC"
"4109" "TRINITY_DN20782_c0_g1" "HOG:A0213023" "Mesangiospermae" "MC"
"4110" "TRINITY_DN2079_c0_g1" "HOG:A0239598" "Viridiplantae" "UC"
"4111" "TRINITY_DN20790_c0_g1" "HOG:A0202602" "Pentapetalae" "MC"
"4112" "TRINITY_DN20793_c0_g1" "HOG:A0237086" "Streptophyta" "MC"
"4113" "TRINITY_DN208_c0_g1" "HOG:A0220600" "Magnoliopsida" "MC"
"4114" "TRINITY_DN20808_c0_g1" "HOG:A0239446" "Viridiplantae" "UC"
"4115" "TRINITY_DN2081_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"4116" "TRINITY_DN20811_c0_g1" "HOG:A0566968" "Eukaryota" "UC"
"4117" "TRINITY_DN20815_c0_g1" "HOG:A0566642" "Eukaryota" "UC"
"4118" "TRINITY_DN20816_c0_g1" "HOG:A0236561" "Embryophyta" "MC"
"4119" "TRINITY_DN20817_c0_g1" "HOG:A0213344" "Mesangiospermae" "MC"
"4120" "TRINITY_DN2082_c0_g1" "HOG:A0228942" "Spermatophyta" "MC"
"4121" "TRINITY_DN20824_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"4122" "TRINITY_DN20827_c0_g1" "HOG:A0220223" "Magnoliopsida" "MC"
"4123" "TRINITY_DN20830_c0_g1" "HOG:A0234874" "Embryophyta" "MC"
"4124" "TRINITY_DN20831_c0_g1" "HOG:A0234593" "Embryophyta" "MC"
"4125" "TRINITY_DN20832_c0_g1" "HOG:A0568311" "Eukaryota" "UC"
"4126" "TRINITY_DN20833_c0_g1" "HOG:A0203664" "Pentapetalae" "MC"
"4127" "TRINITY_DN20834_c0_g1" "HOG:A0219703" "Magnoliopsida" "MC"
"4128" "TRINITY_DN20835_c0_g1" "HOG:A0211635" "Mesangiospermae" "MC"
"4129" "TRINITY_DN20837_c0_g1" "HOG:A0786622" "LUCA" "UC"
"4130" "TRINITY_DN20838_c0_g1" "HOG:A0564173" "Eukaryota" "UC"
"4131" "TRINITY_DN2084_c0_g1" "HOG:A0240135" "Viridiplantae" "UC"
"4132" "TRINITY_DN20840_c0_g1" "HOG:A0213377" "Mesangiospermae" "MC"
"4133" "TRINITY_DN20846_c0_g1" "HOG:A0223847" "Spermatophyta" "MC"
"4134" "TRINITY_DN2085_c0_g1" "HOG:A0213256" "Mesangiospermae" "MC"
"4135" "TRINITY_DN20853_c0_g1" "HOG:A0563569" "Eukaryota" "UC"
"4136" "TRINITY_DN2086_c0_g1" "HOG:A0236754" "Embryophyta" "MC"
"4137" "TRINITY_DN20861_c0_g1" "HOG:A0202449" "Pentapetalae" "MC"
"4138" "TRINITY_DN20879_c0_g1" "HOG:A0212544" "Mesangiospermae" "MC"
"4139" "TRINITY_DN20880_c0_g1" "HOG:A0781064" "LUCA" "UC"
"4140" "TRINITY_DN20886_c0_g1" "HOG:A0577025" "Eukaryota" "UC"
"4141" "TRINITY_DN20887_c0_g1" "HOG:A0238624" "Viridiplantae" "UC"
"4142" "TRINITY_DN20888_c0_g1" "HOG:A0784928" "LUCA" "UC"
"4143" "TRINITY_DN20889_c0_g1" "HOG:A0198061" "rosids" "MC"
"4144" "TRINITY_DN20897_c0_g1" "HOG:A0197197" "malvids" "MC"
"4145" "TRINITY_DN20899_c0_g1" "HOG:A0204178" "Pentapetalae" "MC"
"4146" "TRINITY_DN209_c0_g1" "HOG:A0786140" "LUCA" "UC"
"4147" "TRINITY_DN20901_c0_g1" "HOG:A0563357" "Eukaryota" "UC"
"4148" "TRINITY_DN20903_c0_g1" "HOG:A0211576" "Mesangiospermae" "MC"
"4149" "TRINITY_DN20904_c0_g1" "HOG:A0562298" "Eukaryota" "UC"
"4150" "TRINITY_DN20909_c0_g1" "HOG:A0205224" "Pentapetalae" "MC"
"4151" "TRINITY_DN20910_c0_g1" "HOG:A0203959" "Pentapetalae" "MC"
"4152" "TRINITY_DN20911_c0_g1" "HOG:A0564154" "Eukaryota" "UC"
"4153" "TRINITY_DN20921_c0_g1" "HOG:A0231339" "Spermatophyta" "MC"
"4154" "TRINITY_DN20927_c0_g1" "HOG:A0203176" "Pentapetalae" "MC"
"4155" "TRINITY_DN2093_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"4156" "TRINITY_DN20938_c0_g1" "HOG:A0220184" "Magnoliopsida" "MC"
"4157" "TRINITY_DN2094_c0_g1" "HOG:A0562255" "Eukaryota" "UC"
"4158" "TRINITY_DN20952_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"4159" "TRINITY_DN20954_c0_g1" "HOG:A0213133" "Mesangiospermae" "MC"
"4160" "TRINITY_DN2096_c0_g1" "HOG:A0219630" "Magnoliopsida" "MC"
"4161" "TRINITY_DN20987_c0_g1" "HOG:A0788365" "LUCA" "UC"
"4162" "TRINITY_DN20994_c0_g1" "HOG:A0203127" "Pentapetalae" "MC"
"4163" "TRINITY_DN20999_c0_g1" "HOG:A0203198" "Pentapetalae" "MC"
"4164" "TRINITY_DN21_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"4165" "TRINITY_DN2100_c0_g1" "HOG:A0562477" "Eukaryota" "UC"
"4166" "TRINITY_DN2101_c0_g1" "HOG:A0563035" "Eukaryota" "UC"
"4167" "TRINITY_DN21014_c0_g1" "HOG:A0233617" "Embryophyta" "MC"
"4168" "TRINITY_DN21019_c0_g1" "HOG:A0224544" "Spermatophyta" "MC"
"4169" "TRINITY_DN2102_c0_g1" "HOG:A0202457" "Pentapetalae" "MC"
"4170" "TRINITY_DN21020_c0_g1" "HOG:A0562194" "Eukaryota" "UC"
"4171" "TRINITY_DN21025_c0_g1" "HOG:A0563527" "Eukaryota" "UC"
"4172" "TRINITY_DN21029_c0_g1" "HOG:A0562784" "Eukaryota" "UC"
"4173" "TRINITY_DN2103_c0_g1" "HOG:A0562201" "Eukaryota" "UC"
"4174" "TRINITY_DN21033_c0_g1" "HOG:A0235585" "Embryophyta" "MC"
"4175" "TRINITY_DN21036_c0_g1" "HOG:A0202940" "Pentapetalae" "MC"
"4176" "TRINITY_DN21037_c0_g1" "HOG:A0223406" "Spermatophyta" "MC"
"4177" "TRINITY_DN21038_c0_g1" "HOG:A0237404" "Streptophyta" "MC"
"4178" "TRINITY_DN21039_c0_g1" "HOG:A0223410" "Spermatophyta" "MC"
"4179" "TRINITY_DN2104_c0_g1" "HOG:A0235759" "Embryophyta" "MC"
"4180" "TRINITY_DN21042_c0_g1" "HOG:A0212155" "Mesangiospermae" "MC"
"4181" "TRINITY_DN21043_c0_g1" "HOG:A0212132" "Mesangiospermae" "MC"
"4182" "TRINITY_DN2105_c0_g1" "HOG:A0238262" "Streptophyta" "MC"
"4183" "TRINITY_DN21056_c0_g1" "HOG:A0562498" "Eukaryota" "UC"
"4184" "TRINITY_DN21057_c0_g1" "HOG:A0215602" "Mesangiospermae" "MC"
"4185" "TRINITY_DN2106_c0_g1" "HOG:A0563554" "Eukaryota" "UC"
"4186" "TRINITY_DN21060_c0_g1" "HOG:A0198058" "rosids" "MC"
"4187" "TRINITY_DN21061_c0_g1" "HOG:A0224268" "Spermatophyta" "MC"
"4188" "TRINITY_DN21065_c0_g1" "HOG:A0233772" "Embryophyta" "MC"
"4189" "TRINITY_DN21068_c0_g1" "HOG:A0219597" "Magnoliopsida" "MC"
"4190" "TRINITY_DN2107_c0_g1" "HOG:A0562244" "Eukaryota" "UC"
"4191" "TRINITY_DN21080_c0_g1" "HOG:A0779791" "LUCA" "UC"
"4192" "TRINITY_DN2109_c0_g1" "HOG:A0232717" "Tracheophyta" "MC"
"4193" "TRINITY_DN21093_c0_g1" "HOG:A0563909" "Eukaryota" "UC"
"4194" "TRINITY_DN21097_c0_g1" "HOG:A0235563" "Embryophyta" "MC"
"4195" "TRINITY_DN21099_c0_g1" "HOG:A0222053" "Magnoliopsida" "MC"
"4196" "TRINITY_DN2110_c0_g1" "HOG:A0199791" "rosids" "MC"
"4197" "TRINITY_DN21101_c0_g1" "HOG:A0199304" "rosids" "MC"
"4198" "TRINITY_DN21115_c0_g1" "HOG:A0223785" "Spermatophyta" "MC"
"4199" "TRINITY_DN21122_c0_g2" "HOG:A0233880" "Embryophyta" "MC"
"4200" "TRINITY_DN21123_c0_g1" "HOG:A0221007" "Magnoliopsida" "MC"
"4201" "TRINITY_DN21125_c0_g1" "HOG:A0563539" "Eukaryota" "UC"
"4202" "TRINITY_DN2113_c0_g1" "HOG:A0213255" "Mesangiospermae" "MC"
"4203" "TRINITY_DN21130_c0_g1" "HOG:A0563507" "Eukaryota" "UC"
"4204" "TRINITY_DN21132_c0_g1" "HOG:A0237693" "Streptophyta" "MC"
"4205" "TRINITY_DN21133_c0_g1" "HOG:A0564159" "Eukaryota" "UC"
"4206" "TRINITY_DN21135_c0_g1" "HOG:A0576041" "Eukaryota" "UC"
"4207" "TRINITY_DN21136_c0_g1" "HOG:A0237191" "Streptophyta" "MC"
"4208" "TRINITY_DN21139_c0_g1" "HOG:A0212085" "Mesangiospermae" "MC"
"4209" "TRINITY_DN2114_c0_g1" "HOG:A0205009" "Pentapetalae" "MC"
"4210" "TRINITY_DN21146_c0_g1" "HOG:A0222406" "Magnoliopsida" "MC"
"4211" "TRINITY_DN21147_c0_g1" "HOG:A0220146" "Magnoliopsida" "MC"
"4212" "TRINITY_DN2115_c0_g1" "HOG:A0202580" "Pentapetalae" "MC"
"4213" "TRINITY_DN21154_c0_g1" "HOG:A0198067" "rosids" "MC"
"4214" "TRINITY_DN21159_c0_g1" "HOG:A0198304" "rosids" "MC"
"4215" "TRINITY_DN2116_c0_g1" "HOG:A0785713" "LUCA" "UC"
"4216" "TRINITY_DN21164_c0_g1" "HOG:A0202603" "Pentapetalae" "MC"
"4217" "TRINITY_DN21176_c0_g1" "HOG:A0237703" "Streptophyta" "MC"
"4218" "TRINITY_DN21182_c0_g1" "HOG:A0564292" "Eukaryota" "UC"
"4219" "TRINITY_DN21186_c0_g1" "HOG:A0235464" "Embryophyta" "MC"
"4220" "TRINITY_DN2119_c0_g1" "HOG:A0562192" "Eukaryota" "UC"
"4221" "TRINITY_DN21201_c0_g1" "HOG:A0222393" "Magnoliopsida" "MC"
"4222" "TRINITY_DN2121_c0_g1" "HOG:A0570412" "Eukaryota" "UC"
"4223" "TRINITY_DN2121_c0_g2" "HOG:A0570412" "Eukaryota" "UC"
"4224" "TRINITY_DN21213_c0_g1" "HOG:A0238874" "Viridiplantae" "UC"
"4225" "TRINITY_DN21217_c0_g1" "HOG:A0208362" "Pentapetalae" "MC"
"4226" "TRINITY_DN2122_c0_g1" "HOG:A0239324" "Viridiplantae" "UC"
"4227" "TRINITY_DN21224_c0_g1" "HOG:A0198683" "rosids" "MC"
"4228" "TRINITY_DN2123_c0_g1" "HOG:A0237714" "Streptophyta" "MC"
"4229" "TRINITY_DN21230_c0_g1" "HOG:A0212261" "Mesangiospermae" "MC"
"4230" "TRINITY_DN21244_c0_g1" "HOG:A0223284" "Spermatophyta" "MC"
"4231" "TRINITY_DN2125_c0_g1" "HOG:A0563801" "Eukaryota" "UC"
"4232" "TRINITY_DN21252_c0_g1" "HOG:A0237420" "Streptophyta" "MC"
"4233" "TRINITY_DN21253_c0_g1" "HOG:A0223860" "Spermatophyta" "MC"
"4234" "TRINITY_DN2126_c0_g1" "HOG:A0223380" "Spermatophyta" "MC"
"4235" "TRINITY_DN21262_c0_g1" "HOG:A0564369" "Eukaryota" "UC"
"4236" "TRINITY_DN21263_c0_g1" "HOG:A0562669" "Eukaryota" "UC"
"4237" "TRINITY_DN21275_c0_g1" "HOG:A0238786" "Viridiplantae" "UC"
"4238" "TRINITY_DN2128_c0_g1" "HOG:A0562287" "Eukaryota" "UC"
"4239" "TRINITY_DN21283_c0_g1" "HOG:A0566841" "Eukaryota" "UC"
"4240" "TRINITY_DN21286_c0_g1" "HOG:A0566894" "Eukaryota" "UC"
"4241" "TRINITY_DN2129_c0_g1" "HOG:A0233742" "Embryophyta" "MC"
"4242" "TRINITY_DN21296_c0_g1" "HOG:A0564784" "Eukaryota" "UC"
"4243" "TRINITY_DN21299_c0_g1" "HOG:A0209366" "Pentapetalae" "MC"
"4244" "TRINITY_DN2130_c0_g1" "HOG:A0222288" "Magnoliopsida" "MC"
"4245" "TRINITY_DN2131_c0_g1" "HOG:A0779717" "LUCA" "UC"
"4246" "TRINITY_DN21312_c0_g1" "HOG:A0229075" "Spermatophyta" "MC"
"4247" "TRINITY_DN2132_c0_g1" "HOG:A0234382" "Embryophyta" "MC"
"4248" "TRINITY_DN21320_c0_g1" "HOG:A0562359" "Eukaryota" "UC"
"4249" "TRINITY_DN21334_c0_g1" "HOG:A0571853" "Eukaryota" "UC"
"4250" "TRINITY_DN21335_c0_g1" "HOG:A0562776" "Eukaryota" "UC"
"4251" "TRINITY_DN21337_c0_g1" "HOG:A0198035" "rosids" "MC"
"4252" "TRINITY_DN21338_c0_g1" "HOG:A0570988" "Eukaryota" "UC"
"4253" "TRINITY_DN21339_c0_g1" "HOG:A0785790" "LUCA" "UC"
"4254" "TRINITY_DN2134_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"4255" "TRINITY_DN21340_c0_g1" "HOG:A0211981" "Mesangiospermae" "MC"
"4256" "TRINITY_DN21341_c0_g1" "HOG:A0234170" "Embryophyta" "MC"
"4257" "TRINITY_DN21343_c0_g1" "HOG:A0220475" "Magnoliopsida" "MC"
"4258" "TRINITY_DN21345_c0_g1" "HOG:A0781284" "LUCA" "UC"
"4259" "TRINITY_DN21347_c0_g1" "HOG:A0234684" "Embryophyta" "MC"
"4260" "TRINITY_DN21349_c0_g1" "HOG:A0213269" "Mesangiospermae" "MC"
"4261" "TRINITY_DN2135_c0_g1" "HOG:A0565721" "Eukaryota" "UC"
"4262" "TRINITY_DN21353_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"4263" "TRINITY_DN21357_c0_g1" "HOG:A0238645" "Viridiplantae" "UC"
"4264" "TRINITY_DN21358_c0_g1" "HOG:A0220004" "Magnoliopsida" "MC"
"4265" "TRINITY_DN21363_c0_g1" "HOG:A0199329" "rosids" "MC"
"4266" "TRINITY_DN21365_c0_g1" "HOG:A0237266" "Streptophyta" "MC"
"4267" "TRINITY_DN21367_c0_g1" "HOG:A0206558" "Pentapetalae" "MC"
"4268" "TRINITY_DN21373_c0_g1" "HOG:A0212676" "Mesangiospermae" "MC"
"4269" "TRINITY_DN2138_c0_g1" "HOG:A0221475" "Magnoliopsida" "MC"
"4270" "TRINITY_DN21380_c0_g1" "HOG:A0221006" "Magnoliopsida" "MC"
"4271" "TRINITY_DN21384_c0_g1" "HOG:A0206468" "Pentapetalae" "MC"
"4272" "TRINITY_DN21399_c0_g1" "HOG:A0233735" "Embryophyta" "MC"
"4273" "TRINITY_DN21410_c0_g1" "HOG:A0224279" "Spermatophyta" "MC"
"4274" "TRINITY_DN21411_c0_g1" "HOG:A0568957" "Eukaryota" "UC"
"4275" "TRINITY_DN21426_c0_g1" "HOG:A0582431" "Eukaryota" "UC"
"4276" "TRINITY_DN2143_c0_g1" "HOG:A0787013" "LUCA" "UC"
"4277" "TRINITY_DN21433_c0_g1" "HOG:A0237841" "Streptophyta" "MC"
"4278" "TRINITY_DN21434_c0_g1" "HOG:A0224083" "Spermatophyta" "MC"
"4279" "TRINITY_DN21436_c0_g1" "HOG:A0231750" "Tracheophyta" "MC"
"4280" "TRINITY_DN21442_c0_g1" "HOG:A0567006" "Eukaryota" "UC"
"4281" "TRINITY_DN2145_c0_g1" "HOG:A0238029" "Streptophyta" "MC"
"4282" "TRINITY_DN21450_c0_g1" "HOG:A0174177" "fabids" "MC"
"4283" "TRINITY_DN21452_c0_g1" "HOG:A0780103" "LUCA" "UC"
"4284" "TRINITY_DN21465_c0_g1" "HOG:A0575975" "Eukaryota" "UC"
"4285" "TRINITY_DN2147_c0_g1" "HOG:A0238636" "Viridiplantae" "UC"
"4286" "TRINITY_DN21472_c0_g1" "HOG:A0213011" "Mesangiospermae" "MC"
"4287" "TRINITY_DN21476_c0_g1" "HOG:A0204962" "Pentapetalae" "MC"
"4288" "TRINITY_DN2148_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"4289" "TRINITY_DN2149_c0_g1" "HOG:A0202670" "Pentapetalae" "MC"
"4290" "TRINITY_DN21491_c0_g1" "HOG:A0209149" "Pentapetalae" "MC"
"4291" "TRINITY_DN21499_c0_g1" "HOG:A0571339" "Eukaryota" "UC"
"4292" "TRINITY_DN21502_c0_g1" "HOG:A0233562" "Embryophyta" "MC"
"4293" "TRINITY_DN21505_c0_g1" "HOG:A0564255" "Eukaryota" "UC"
"4294" "TRINITY_DN2151_c0_g1" "HOG:A0237732" "Streptophyta" "MC"
"4295" "TRINITY_DN21510_c0_g1" "HOG:A0567905" "Eukaryota" "UC"
"4296" "TRINITY_DN21514_c0_g1" "HOG:A0202573" "Pentapetalae" "MC"
"4297" "TRINITY_DN21524_c0_g1" "HOG:A0564136" "Eukaryota" "UC"
"4298" "TRINITY_DN21528_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"4299" "TRINITY_DN2153_c0_g1" "HOG:A0573506" "Eukaryota" "UC"
"4300" "TRINITY_DN21539_c0_g1" "HOG:A0238110" "Streptophyta" "MC"
"4301" "TRINITY_DN2154_c0_g1" "HOG:A0202810" "Pentapetalae" "MC"
"4302" "TRINITY_DN21543_c0_g1" "HOG:A0202801" "Pentapetalae" "MC"
"4303" "TRINITY_DN2155_c0_g1" "HOG:A0219944" "Magnoliopsida" "MC"
"4304" "TRINITY_DN21553_c0_g1" "HOG:A0223986" "Spermatophyta" "MC"
"4305" "TRINITY_DN21559_c0_g1" "HOG:A0565826" "Eukaryota" "UC"
"4306" "TRINITY_DN21560_c0_g1" "HOG:A0174209" "fabids" "MC"
"4307" "TRINITY_DN21563_c0_g1" "HOG:A0235752" "Embryophyta" "MC"
"4308" "TRINITY_DN21575_c0_g1" "HOG:A0202679" "Pentapetalae" "MC"
"4309" "TRINITY_DN21576_c0_g1" "HOG:A0237345" "Streptophyta" "MC"
"4310" "TRINITY_DN21579_c0_g1" "HOG:A0211873" "Mesangiospermae" "MC"
"4311" "TRINITY_DN21585_c0_g1" "HOG:A0174183" "fabids" "MC"
"4312" "TRINITY_DN2159_c0_g1" "HOG:A0562215" "Eukaryota" "UC"
"4313" "TRINITY_DN21591_c0_g1" "HOG:A0222153" "Magnoliopsida" "MC"
"4314" "TRINITY_DN21592_c0_g1" "HOG:A0571103" "Eukaryota" "UC"
"4315" "TRINITY_DN21593_c0_g1" "HOG:A0220443" "Magnoliopsida" "MC"
"4316" "TRINITY_DN21594_c0_g1" "HOG:A0219716" "Magnoliopsida" "MC"
