"gene" "hog" "phylostrata" "age"
"3541" "TRINITY_DN14759_c0_g1" "HOG:A0202565" "Pentapetalae" "MC"
"3542" "TRINITY_DN14760_c0_g1" "HOG:A0567265" "Eukaryota" "UC"
"3543" "TRINITY_DN14761_c0_g1" "HOG:A0222347" "Magnoliopsida" "MC"
"3544" "TRINITY_DN14764_c0_g1" "HOG:A0567168" "Eukaryota" "UC"
"3545" "TRINITY_DN14767_c0_g1" "HOG:A0237343" "Streptophyta" "MC"
"3546" "TRINITY_DN14768_c0_g1" "HOG:A0206466" "Pentapetalae" "MC"
"3547" "TRINITY_DN14769_c0_g1" "HOG:A0563357" "Eukaryota" "UC"
"3548" "TRINITY_DN1477_c0_g1" "HOG:A0779820" "LUCA" "UC"
"3549" "TRINITY_DN14770_c0_g1" "HOG:A0234141" "Embryophyta" "MC"
"3550" "TRINITY_DN14772_c0_g1" "HOG:A0230971" "Spermatophyta" "MC"
"3551" "TRINITY_DN14773_c0_g1" "HOG:A0213236" "Mesangiospermae" "MC"
"3552" "TRINITY_DN14774_c0_g1" "HOG:A0571551" "Eukaryota" "UC"
"3553" "TRINITY_DN14775_c0_g1" "HOG:A0203176" "Pentapetalae" "MC"
"3554" "TRINITY_DN14776_c0_g1" "HOG:A0237894" "Streptophyta" "MC"
"3555" "TRINITY_DN14777_c0_g1" "HOG:A0223363" "Spermatophyta" "MC"
"3556" "TRINITY_DN14778_c0_g1" "HOG:A0168295" "asterids" "MC"
"3557" "TRINITY_DN14779_c0_g1" "HOG:A0167676" "asterids" "MC"
"3558" "TRINITY_DN1478_c0_g1" "HOG:A0233914" "Embryophyta" "MC"
"3559" "TRINITY_DN14781_c0_g1" "HOG:A0168934" "asterids" "MC"
"3560" "TRINITY_DN14782_c0_g1" "HOG:A0237663" "Streptophyta" "MC"
"3561" "TRINITY_DN14783_c0_g1" "HOG:A0563852" "Eukaryota" "UC"
"3562" "TRINITY_DN14784_c0_g1" "HOG:A0168422" "asterids" "MC"
"3563" "TRINITY_DN14784_c1_g1" "HOG:A0562986" "Eukaryota" "UC"
"3564" "TRINITY_DN14785_c0_g1" "HOG:A0223722" "Spermatophyta" "MC"
"3565" "TRINITY_DN14786_c0_g1" "HOG:A0570331" "Eukaryota" "UC"
"3566" "TRINITY_DN14787_c0_g1" "HOG:A0239510" "Viridiplantae" "UC"
"3567" "TRINITY_DN14788_c0_g1" "HOG:A0220634" "Magnoliopsida" "MC"
"3568" "TRINITY_DN14789_c0_g1" "HOG:A0237318" "Streptophyta" "MC"
"3569" "TRINITY_DN1479_c0_g1" "HOG:A0222424" "Magnoliopsida" "MC"
"3570" "TRINITY_DN14790_c0_g1" "HOG:A0562215" "Eukaryota" "UC"
"3571" "TRINITY_DN14791_c0_g1" "HOG:A0219758" "Magnoliopsida" "MC"
"3572" "TRINITY_DN14792_c0_g1" "HOG:A0222248" "Magnoliopsida" "MC"
"3573" "TRINITY_DN14794_c0_g1" "HOG:A0780650" "LUCA" "UC"
"3574" "TRINITY_DN14795_c0_g1" "HOG:A0167724" "asterids" "MC"
"3575" "TRINITY_DN14796_c0_g1" "HOG:A0565316" "Eukaryota" "UC"
"3576" "TRINITY_DN14797_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"3577" "TRINITY_DN14798_c0_g1" "HOG:A0234887" "Embryophyta" "MC"
"3578" "TRINITY_DN14799_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"3579" "TRINITY_DN148_c0_g1" "HOG:A0202677" "Pentapetalae" "MC"
"3580" "TRINITY_DN1480_c0_g1" "HOG:A0203822" "Pentapetalae" "MC"
"3581" "TRINITY_DN14800_c0_g1" "HOG:A0232682" "Tracheophyta" "MC"
"3582" "TRINITY_DN14801_c0_g1" "HOG:A0780186" "LUCA" "UC"
"3583" "TRINITY_DN14804_c0_g1" "HOG:A0563446" "Eukaryota" "UC"
"3584" "TRINITY_DN14807_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"3585" "TRINITY_DN14808_c0_g1" "HOG:A0568565" "Eukaryota" "UC"
"3586" "TRINITY_DN14809_c0_g1" "HOG:A0213071" "Mesangiospermae" "MC"
"3587" "TRINITY_DN14810_c0_g1" "HOG:A0223939" "Spermatophyta" "MC"
"3588" "TRINITY_DN14811_c0_g1" "HOG:A0220117" "Magnoliopsida" "MC"
"3589" "TRINITY_DN14812_c0_g1" "HOG:A0780219" "LUCA" "UC"
"3590" "TRINITY_DN14813_c0_g2" "HOG:A0232513" "Tracheophyta" "MC"
"3591" "TRINITY_DN14813_c2_g1" "HOG:A0202565" "Pentapetalae" "MC"
"3592" "TRINITY_DN14815_c0_g1" "HOG:A0221534" "Magnoliopsida" "MC"
"3593" "TRINITY_DN14816_c2_g1" "HOG:A0207279" "Pentapetalae" "MC"
"3594" "TRINITY_DN14818_c0_g1" "HOG:A0235209" "Embryophyta" "MC"
"3595" "TRINITY_DN14819_c0_g1" "HOG:A0206025" "Pentapetalae" "MC"
"3596" "TRINITY_DN1482_c0_g1" "HOG:A0562898" "Eukaryota" "UC"
"3597" "TRINITY_DN14821_c0_g1" "HOG:A0231894" "Tracheophyta" "MC"
"3598" "TRINITY_DN14821_c0_g2" "HOG:A0231894" "Tracheophyta" "MC"
"3599" "TRINITY_DN14822_c0_g1" "HOG:A0575940" "Eukaryota" "UC"
"3600" "TRINITY_DN14822_c0_g2" "HOG:A0575940" "Eukaryota" "UC"
"3601" "TRINITY_DN14823_c0_g1" "HOG:A0565218" "Eukaryota" "UC"
"3602" "TRINITY_DN14823_c2_g1" "HOG:A0237933" "Streptophyta" "MC"
"3603" "TRINITY_DN14824_c0_g1" "HOG:A0564173" "Eukaryota" "UC"
"3604" "TRINITY_DN14828_c0_g1" "HOG:A0780442" "LUCA" "UC"
"3605" "TRINITY_DN14832_c0_g1" "HOG:A0779788" "LUCA" "UC"
"3606" "TRINITY_DN14833_c0_g1" "HOG:A0168408" "asterids" "MC"
"3607" "TRINITY_DN14835_c0_g1" "HOG:A0232083" "Tracheophyta" "MC"
"3608" "TRINITY_DN14837_c0_g1" "HOG:A0203405" "Pentapetalae" "MC"
"3609" "TRINITY_DN14838_c0_g1" "HOG:A0237937" "Streptophyta" "MC"
"3610" "TRINITY_DN14839_c0_g1" "HOG:A0563193" "Eukaryota" "UC"
"3611" "TRINITY_DN14840_c0_g1" "HOG:A0237498" "Streptophyta" "MC"
"3612" "TRINITY_DN14842_c0_g1" "HOG:A0207348" "Pentapetalae" "MC"
"3613" "TRINITY_DN14843_c0_g1" "HOG:A0562462" "Eukaryota" "UC"
"3614" "TRINITY_DN14845_c0_g1" "HOG:A0238109" "Streptophyta" "MC"
"3615" "TRINITY_DN14846_c0_g1" "HOG:A0237472" "Streptophyta" "MC"
"3616" "TRINITY_DN14847_c0_g1" "HOG:A0167652" "asterids" "MC"
"3617" "TRINITY_DN14848_c0_g1" "HOG:A0203095" "Pentapetalae" "MC"
"3618" "TRINITY_DN1485_c0_g1" "HOG:A0563648" "Eukaryota" "UC"
"3619" "TRINITY_DN14850_c0_g1" "HOG:A0220428" "Magnoliopsida" "MC"
"3620" "TRINITY_DN14851_c0_g1" "HOG:A0206031" "Pentapetalae" "MC"
"3621" "TRINITY_DN14854_c0_g1" "HOG:A0238325" "Streptophyta" "MC"
"3622" "TRINITY_DN14855_c0_g2" "HOG:A0554835" "Opisthokonta" "MC"
"3623" "TRINITY_DN14856_c0_g1" "HOG:A0168130" "asterids" "MC"
"3624" "TRINITY_DN14859_c0_g1" "HOG:A0206448" "Pentapetalae" "MC"
"3625" "TRINITY_DN14860_c0_g1" "HOG:A0232257" "Tracheophyta" "MC"
"3626" "TRINITY_DN14861_c0_g1" "HOG:A0202823" "Pentapetalae" "MC"
"3627" "TRINITY_DN14861_c0_g2" "HOG:A0217753" "Mesangiospermae" "MC"
"3628" "TRINITY_DN14865_c0_g1" "HOG:A0211643" "Mesangiospermae" "MC"
"3629" "TRINITY_DN14866_c0_g1" "HOG:A0567028" "Eukaryota" "UC"
"3630" "TRINITY_DN14869_c0_g1" "HOG:A0220513" "Magnoliopsida" "MC"
"3631" "TRINITY_DN1487_c0_g1" "HOG:A0221251" "Magnoliopsida" "MC"
"3632" "TRINITY_DN14870_c0_g1" "HOG:A0563742" "Eukaryota" "UC"
"3633" "TRINITY_DN14871_c0_g1" "HOG:A0237550" "Streptophyta" "MC"
"3634" "TRINITY_DN14872_c0_g1" "HOG:A0234551" "Embryophyta" "MC"
"3635" "TRINITY_DN14874_c0_g1" "HOG:A0238030" "Streptophyta" "MC"
"3636" "TRINITY_DN14875_c0_g1" "HOG:A0202835" "Pentapetalae" "MC"
"3637" "TRINITY_DN14876_c0_g1" "HOG:A0785658" "LUCA" "UC"
"3638" "TRINITY_DN14878_c0_g1" "HOG:A0220230" "Magnoliopsida" "MC"
"3639" "TRINITY_DN1488_c0_g1" "HOG:A0571804" "Eukaryota" "UC"
"3640" "TRINITY_DN14880_c0_g1" "HOG:A0216801" "Mesangiospermae" "MC"
"3641" "TRINITY_DN14882_c0_g1" "HOG:A0571771" "Eukaryota" "UC"
"3642" "TRINITY_DN14884_c0_g1" "HOG:A0168465" "asterids" "MC"
"3643" "TRINITY_DN1489_c0_g1" "HOG:A0562614" "Eukaryota" "UC"
"3644" "TRINITY_DN1489_c0_g2" "HOG:A0562614" "Eukaryota" "UC"
"3645" "TRINITY_DN14890_c0_g1" "HOG:A0534261" "Bilateria" "MC"
"3646" "TRINITY_DN14891_c0_g1" "HOG:A0232736" "Tracheophyta" "MC"
"3647" "TRINITY_DN14894_c0_g1" "HOG:A0223821" "Spermatophyta" "MC"
"3648" "TRINITY_DN14896_c0_g1" "HOG:A0203185" "Pentapetalae" "MC"
"3649" "TRINITY_DN14897_c0_g1" "HOG:A0219675" "Magnoliopsida" "MC"
"3650" "TRINITY_DN14898_c0_g1" "HOG:A0779758" "LUCA" "UC"
"3651" "TRINITY_DN14899_c0_g1" "HOG:A0228956" "Spermatophyta" "MC"
"3652" "TRINITY_DN149_c0_g1" "HOG:A0570604" "Eukaryota" "UC"
"3653" "TRINITY_DN1490_c0_g1" "HOG:A0562296" "Eukaryota" "UC"
"3654" "TRINITY_DN14900_c0_g1" "HOG:A0562525" "Eukaryota" "UC"
"3655" "TRINITY_DN14901_c0_g1" "HOG:A0222121" "Magnoliopsida" "MC"
"3656" "TRINITY_DN14904_c0_g1" "HOG:A0219676" "Magnoliopsida" "MC"
"3657" "TRINITY_DN14906_c0_g1" "HOG:A0237412" "Streptophyta" "MC"
"3658" "TRINITY_DN14907_c0_g1" "HOG:A0562363" "Eukaryota" "UC"
"3659" "TRINITY_DN14908_c0_g1" "HOG:A0222034" "Magnoliopsida" "MC"
"3660" "TRINITY_DN14909_c0_g1" "HOG:A0238602" "Viridiplantae" "UC"
"3661" "TRINITY_DN1491_c0_g1" "HOG:A0229199" "Spermatophyta" "MC"
"3662" "TRINITY_DN1491_c0_g2" "HOG:A0167800" "asterids" "MC"
"3663" "TRINITY_DN14910_c0_g1" "HOG:A0571117" "Eukaryota" "UC"
"3664" "TRINITY_DN14913_c0_g1" "HOG:A0211779" "Mesangiospermae" "MC"
"3665" "TRINITY_DN14915_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"3666" "TRINITY_DN14915_c0_g2" "HOG:A0562279" "Eukaryota" "UC"
"3667" "TRINITY_DN14916_c0_g1" "HOG:A0562640" "Eukaryota" "UC"
"3668" "TRINITY_DN14917_c0_g1" "HOG:A0205726" "Pentapetalae" "MC"
"3669" "TRINITY_DN1492_c0_g1" "HOG:A0234656" "Embryophyta" "MC"
"3670" "TRINITY_DN14921_c0_g1" "HOG:A0562576" "Eukaryota" "UC"
"3671" "TRINITY_DN14925_c0_g1" "HOG:A0563280" "Eukaryota" "UC"
"3672" "TRINITY_DN14926_c0_g1" "HOG:A0203386" "Pentapetalae" "MC"
"3673" "TRINITY_DN14927_c0_g1" "HOG:A0563987" "Eukaryota" "UC"
"3674" "TRINITY_DN14928_c0_g1" "HOG:A0236379" "Embryophyta" "MC"
"3675" "TRINITY_DN14929_c0_g1" "HOG:A0219801" "Magnoliopsida" "MC"
"3676" "TRINITY_DN1493_c0_g1" "HOG:A0207032" "Pentapetalae" "MC"
"3677" "TRINITY_DN14933_c0_g3" "HOG:A0219620" "Magnoliopsida" "MC"
"3678" "TRINITY_DN14935_c0_g1" "HOG:A0562679" "Eukaryota" "UC"
"3679" "TRINITY_DN14936_c0_g1" "HOG:A0785604" "LUCA" "UC"
"3680" "TRINITY_DN14938_c0_g1" "HOG:A0563589" "Eukaryota" "UC"
"3681" "TRINITY_DN1494_c0_g1" "HOG:A0212165" "Mesangiospermae" "MC"
"3682" "TRINITY_DN14940_c0_g1" "HOG:A0223725" "Spermatophyta" "MC"
"3683" "TRINITY_DN14940_c0_g2" "HOG:A0223725" "Spermatophyta" "MC"
"3684" "TRINITY_DN14942_c0_g1" "HOG:A0206017" "Pentapetalae" "MC"
"3685" "TRINITY_DN14943_c0_g1" "HOG:A0781665" "LUCA" "UC"
"3686" "TRINITY_DN14944_c0_g1" "HOG:A0212022" "Mesangiospermae" "MC"
"3687" "TRINITY_DN14946_c0_g1" "HOG:A0779743" "LUCA" "UC"
"3688" "TRINITY_DN14947_c0_g1" "HOG:A0780432" "LUCA" "UC"
"3689" "TRINITY_DN1495_c0_g1" "HOG:A0567874" "Eukaryota" "UC"
"3690" "TRINITY_DN14951_c0_g1" "HOG:A0234565" "Embryophyta" "MC"
"3691" "TRINITY_DN14956_c0_g1" "HOG:A0234256" "Embryophyta" "MC"
"3692" "TRINITY_DN14959_c0_g1" "HOG:A0233626" "Embryophyta" "MC"
"3693" "TRINITY_DN14961_c0_g1" "HOG:A0562287" "Eukaryota" "UC"
"3694" "TRINITY_DN14961_c0_g2" "HOG:A0562287" "Eukaryota" "UC"
"3695" "TRINITY_DN14962_c0_g1" "HOG:A0567788" "Eukaryota" "UC"
"3696" "TRINITY_DN14963_c0_g1" "HOG:A0563486" "Eukaryota" "UC"
"3697" "TRINITY_DN14965_c0_g1" "HOG:A0228970" "Spermatophyta" "MC"
"3698" "TRINITY_DN14968_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"3699" "TRINITY_DN1497_c0_g1" "HOG:A0234289" "Embryophyta" "MC"
"3700" "TRINITY_DN14970_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"3701" "TRINITY_DN14971_c0_g1" "HOG:A0571120" "Eukaryota" "UC"
"3702" "TRINITY_DN14972_c0_g1" "HOG:A0562398" "Eukaryota" "UC"
"3703" "TRINITY_DN14973_c0_g1" "HOG:A0563980" "Eukaryota" "UC"
"3704" "TRINITY_DN14979_c0_g1" "HOG:A0238892" "Viridiplantae" "UC"
"3705" "TRINITY_DN1498_c0_g1" "HOG:A0562648" "Eukaryota" "UC"
"3706" "TRINITY_DN14986_c0_g1" "HOG:A0571850" "Eukaryota" "UC"
"3707" "TRINITY_DN14988_c0_g1" "HOG:A0235392" "Embryophyta" "MC"
"3708" "TRINITY_DN14988_c0_g2" "HOG:A0235392" "Embryophyta" "MC"
"3709" "TRINITY_DN14988_c0_g3" "HOG:A0570909" "Eukaryota" "UC"
"3710" "TRINITY_DN14989_c0_g1" "HOG:A0167922" "asterids" "MC"
"3711" "TRINITY_DN1499_c0_g1" "HOG:A0199658" "rosids" "MC"
"3712" "TRINITY_DN1499_c0_g2" "HOG:A0161698" "campanulids" "MC"
"3713" "TRINITY_DN14990_c0_g1" "HOG:A0785581" "LUCA" "UC"
"3714" "TRINITY_DN14991_c0_g1" "HOG:A0570604" "Eukaryota" "UC"
"3715" "TRINITY_DN14992_c0_g1" "HOG:A0223331" "Spermatophyta" "MC"
"3716" "TRINITY_DN15_c0_g1" "HOG:A0785644" "LUCA" "UC"
"3717" "TRINITY_DN1500_c0_g1" "HOG:A0202405" "Pentapetalae" "MC"
"3718" "TRINITY_DN15000_c0_g1" "HOG:A0564067" "Eukaryota" "UC"
"3719" "TRINITY_DN15001_c0_g1" "HOG:A0211812" "Mesangiospermae" "MC"
"3720" "TRINITY_DN15003_c0_g1" "HOG:A0562194" "Eukaryota" "UC"
"3721" "TRINITY_DN15007_c0_g1" "HOG:A0577261" "Eukaryota" "UC"
"3722" "TRINITY_DN1501_c0_g1" "HOG:A0567254" "Eukaryota" "UC"
"3723" "TRINITY_DN1501_c1_g1" "HOG:A0567254" "Eukaryota" "UC"
"3724" "TRINITY_DN15010_c0_g1" "HOG:A0234135" "Embryophyta" "MC"
"3725" "TRINITY_DN15012_c0_g1" "HOG:A0235371" "Embryophyta" "MC"
"3726" "TRINITY_DN15013_c0_g1" "HOG:A0224362" "Spermatophyta" "MC"
"3727" "TRINITY_DN15014_c0_g1" "HOG:A0563696" "Eukaryota" "UC"
"3728" "TRINITY_DN15014_c0_g2" "HOG:A0562721" "Eukaryota" "UC"
"3729" "TRINITY_DN15017_c0_g1" "HOG:A0202595" "Pentapetalae" "MC"
"3730" "TRINITY_DN15018_c0_g1" "HOG:A0570925" "Eukaryota" "UC"
"3731" "TRINITY_DN1502_c0_g1" "HOG:A0237173" "Streptophyta" "MC"
"3732" "TRINITY_DN15025_c0_g1" "HOG:A0564193" "Eukaryota" "UC"
"3733" "TRINITY_DN15028_c0_g1" "HOG:A0781726" "LUCA" "UC"
"3734" "TRINITY_DN1503_c0_g1" "HOG:A0167527" "asterids" "MC"
"3735" "TRINITY_DN15030_c0_g1" "HOG:A0568992" "Eukaryota" "UC"
"3736" "TRINITY_DN15031_c0_g1" "HOG:A0566885" "Eukaryota" "UC"
"3737" "TRINITY_DN15033_c0_g1" "HOG:A0206583" "Pentapetalae" "MC"
"3738" "TRINITY_DN15034_c0_g1" "HOG:A0563297" "Eukaryota" "UC"
"3739" "TRINITY_DN15035_c0_g1" "HOG:A0213331" "Mesangiospermae" "MC"
"3740" "TRINITY_DN15037_c0_g1" "HOG:A0211659" "Mesangiospermae" "MC"
"3741" "TRINITY_DN1504_c0_g1" "HOG:A0567001" "Eukaryota" "UC"
"3742" "TRINITY_DN15040_c0_g1" "HOG:A0167700" "asterids" "MC"
"3743" "TRINITY_DN15041_c0_g1" "HOG:A0565362" "Eukaryota" "UC"
"3744" "TRINITY_DN15042_c0_g1" "HOG:A0238647" "Viridiplantae" "UC"
"3745" "TRINITY_DN15043_c0_g1" "HOG:A0563073" "Eukaryota" "UC"
"3746" "TRINITY_DN15043_c1_g1" "HOG:A0563073" "Eukaryota" "UC"
"3747" "TRINITY_DN15044_c0_g1" "HOG:A0224363" "Spermatophyta" "MC"
"3748" "TRINITY_DN15048_c0_g1" "HOG:A0786065" "LUCA" "UC"
"3749" "TRINITY_DN15049_c0_g1" "HOG:A0239864" "Viridiplantae" "UC"
"3750" "TRINITY_DN1505_c0_g1" "HOG:A0782086" "LUCA" "UC"
"3751" "TRINITY_DN15051_c0_g1" "HOG:A0566926" "Eukaryota" "UC"
"3752" "TRINITY_DN15053_c0_g1" "HOG:A0570673" "Eukaryota" "UC"
"3753" "TRINITY_DN15054_c0_g1" "HOG:A0563581" "Eukaryota" "UC"
"3754" "TRINITY_DN15055_c0_g2" "HOG:A0567653" "Eukaryota" "UC"
"3755" "TRINITY_DN15056_c0_g1" "HOG:A0232451" "Tracheophyta" "MC"
"3756" "TRINITY_DN15057_c0_g1" "HOG:A0167525" "asterids" "MC"
"3757" "TRINITY_DN15058_c0_g1" "HOG:A0237345" "Streptophyta" "MC"
"3758" "TRINITY_DN15059_c0_g1" "HOG:A0206148" "Pentapetalae" "MC"
"3759" "TRINITY_DN1506_c0_g1" "HOG:A0238831" "Viridiplantae" "UC"
"3760" "TRINITY_DN15060_c0_g1" "HOG:A0209332" "Pentapetalae" "MC"
"3761" "TRINITY_DN15061_c0_g1" "HOG:A0235071" "Embryophyta" "MC"
"3762" "TRINITY_DN15062_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"3763" "TRINITY_DN15064_c0_g1" "HOG:A0161862" "campanulids" "MC"
"3764" "TRINITY_DN15065_c0_g1" "HOG:A0567081" "Eukaryota" "UC"
"3765" "TRINITY_DN15066_c0_g1" "HOG:A0238926" "Viridiplantae" "UC"
"3766" "TRINITY_DN1507_c0_g1" "HOG:A0167908" "asterids" "MC"
"3767" "TRINITY_DN15070_c0_g1" "HOG:A0226858" "Spermatophyta" "MC"
"3768" "TRINITY_DN15071_c0_g1" "HOG:A0239510" "Viridiplantae" "UC"
"3769" "TRINITY_DN15072_c0_g1" "HOG:A0203464" "Pentapetalae" "MC"
"3770" "TRINITY_DN15073_c0_g1" "HOG:A0234088" "Embryophyta" "MC"
"3771" "TRINITY_DN15074_c0_g1" "HOG:A0237775" "Streptophyta" "MC"
"3772" "TRINITY_DN15076_c0_g1" "HOG:A0233632" "Embryophyta" "MC"
"3773" "TRINITY_DN15079_c0_g1" "HOG:A0582488" "Eukaryota" "UC"
"3774" "TRINITY_DN1508_c0_g1" "HOG:A0234195" "Embryophyta" "MC"
"3775" "TRINITY_DN15082_c0_g1" "HOG:A0780358" "LUCA" "UC"
"3776" "TRINITY_DN15087_c0_g1" "HOG:A0564167" "Eukaryota" "UC"
"3777" "TRINITY_DN15088_c0_g1" "HOG:A0564958" "Eukaryota" "UC"
"3778" "TRINITY_DN15089_c0_g1" "HOG:A0583354" "Eukaryota" "UC"
"3779" "TRINITY_DN1509_c0_g1" "HOG:A0212657" "Mesangiospermae" "MC"
"3780" "TRINITY_DN15091_c0_g1" "HOG:A0567209" "Eukaryota" "UC"
"3781" "TRINITY_DN15092_c0_g1" "HOG:A0168629" "asterids" "MC"
"3782" "TRINITY_DN15093_c0_g1" "HOG:A0235316" "Embryophyta" "MC"
"3783" "TRINITY_DN15095_c0_g1" "HOG:A0203041" "Pentapetalae" "MC"
"3784" "TRINITY_DN15097_c0_g1" "HOG:A0197327" "malvids" "MC"
"3785" "TRINITY_DN15099_c0_g1" "HOG:A0202970" "Pentapetalae" "MC"
"3786" "TRINITY_DN1510_c0_g1" "HOG:A0571850" "Eukaryota" "UC"
"3787" "TRINITY_DN15102_c0_g1" "HOG:A0779755" "LUCA" "UC"
"3788" "TRINITY_DN15103_c0_g1" "HOG:A0779855" "LUCA" "UC"
"3789" "TRINITY_DN15106_c0_g1" "HOG:A0563228" "Eukaryota" "UC"
"3790" "TRINITY_DN15107_c0_g1" "HOG:A0237520" "Streptophyta" "MC"
"3791" "TRINITY_DN15108_c0_g1" "HOG:A0563091" "Eukaryota" "UC"
"3792" "TRINITY_DN15109_c0_g1" "HOG:A0233882" "Embryophyta" "MC"
"3793" "TRINITY_DN1511_c0_g1" "HOG:A0203408" "Pentapetalae" "MC"
"3794" "TRINITY_DN15111_c0_g1" "HOG:A0235236" "Embryophyta" "MC"
"3795" "TRINITY_DN15114_c0_g1" "HOG:A0232392" "Tracheophyta" "MC"
"3796" "TRINITY_DN15117_c0_g1" "HOG:A0757420" "Bacteria" "MC"
"3797" "TRINITY_DN15119_c0_g1" "HOG:A0212955" "Mesangiospermae" "MC"
"3798" "TRINITY_DN1512_c0_g1" "HOG:A0563288" "Eukaryota" "UC"
"3799" "TRINITY_DN15121_c0_g1" "HOG:A0168163" "asterids" "MC"
"3800" "TRINITY_DN15125_c0_g1" "HOG:A0169763" "asterids" "MC"
"3801" "TRINITY_DN15127_c0_g1" "HOG:A0213359" "Mesangiospermae" "MC"
"3802" "TRINITY_DN1513_c0_g1" "HOG:A0233842" "Embryophyta" "MC"
"3803" "TRINITY_DN15136_c0_g1" "HOG:A0220393" "Magnoliopsida" "MC"
"3804" "TRINITY_DN15137_c0_g1" "HOG:A0562187" "Eukaryota" "UC"
"3805" "TRINITY_DN15138_c0_g1" "HOG:A0563591" "Eukaryota" "UC"
"3806" "TRINITY_DN1514_c0_g1" "HOG:A0220814" "Magnoliopsida" "MC"
"3807" "TRINITY_DN15141_c0_g1" "HOG:A0231069" "Spermatophyta" "MC"
"3808" "TRINITY_DN15142_c0_g1" "HOG:A0563980" "Eukaryota" "UC"
"3809" "TRINITY_DN15146_c0_g1" "HOG:A0563984" "Eukaryota" "UC"
"3810" "TRINITY_DN1515_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"3811" "TRINITY_DN15150_c0_g1" "HOG:A0203760" "Pentapetalae" "MC"
"3812" "TRINITY_DN15151_c0_g1" "HOG:A0568338" "Eukaryota" "UC"
"3813" "TRINITY_DN15152_c0_g1" "HOG:A0779814" "LUCA" "UC"
"3814" "TRINITY_DN15158_c0_g1" "HOG:A0562525" "Eukaryota" "UC"
"3815" "TRINITY_DN15160_c0_g1" "HOG:A0563452" "Eukaryota" "UC"
"3816" "TRINITY_DN15161_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"3817" "TRINITY_DN15162_c0_g1" "HOG:A0562478" "Eukaryota" "UC"
"3818" "TRINITY_DN15163_c0_g1" "HOG:A0202997" "Pentapetalae" "MC"
"3819" "TRINITY_DN15164_c0_g1" "HOG:A0562904" "Eukaryota" "UC"
"3820" "TRINITY_DN15168_c0_g1" "HOG:A0168268" "asterids" "MC"
"3821" "TRINITY_DN15171_c0_g1" "HOG:A0788146" "LUCA" "UC"
"3822" "TRINITY_DN15174_c0_g1" "HOG:A0571997" "Eukaryota" "UC"
"3823" "TRINITY_DN15176_c0_g1" "HOG:A0577644" "Eukaryota" "UC"
"3824" "TRINITY_DN15178_c0_g1" "HOG:A0780918" "LUCA" "UC"
"3825" "TRINITY_DN1518_c0_g1" "HOG:A0238493" "Streptophyta" "MC"
"3826" "TRINITY_DN15180_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"3827" "TRINITY_DN15180_c1_g1" "HOG:A0562662" "Eukaryota" "UC"
"3828" "TRINITY_DN15180_c1_g2" "HOG:A0237105" "Streptophyta" "MC"
"3829" "TRINITY_DN15181_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"3830" "TRINITY_DN15182_c0_g1" "HOG:A0219921" "Magnoliopsida" "MC"
"3831" "TRINITY_DN15183_c0_g1" "HOG:A0786651" "LUCA" "UC"
"3832" "TRINITY_DN15187_c0_g1" "HOG:A0211670" "Mesangiospermae" "MC"
"3833" "TRINITY_DN15188_c0_g1" "HOG:A0234314" "Embryophyta" "MC"
"3834" "TRINITY_DN15190_c0_g1" "HOG:A0202763" "Pentapetalae" "MC"
"3835" "TRINITY_DN15194_c0_g1" "HOG:A0779793" "LUCA" "UC"
"3836" "TRINITY_DN15196_c0_g1" "HOG:A0564155" "Eukaryota" "UC"
"3837" "TRINITY_DN15197_c0_g1" "HOG:A0563951" "Eukaryota" "UC"
"3838" "TRINITY_DN15198_c0_g1" "HOG:A0562422" "Eukaryota" "UC"
"3839" "TRINITY_DN152_c0_g1" "HOG:A0781795" "LUCA" "UC"
"3840" "TRINITY_DN1520_c0_g1" "HOG:A0566874" "Eukaryota" "UC"
"3841" "TRINITY_DN15200_c0_g1" "HOG:A0232862" "Tracheophyta" "MC"
"3842" "TRINITY_DN15201_c0_g1" "HOG:A0785955" "LUCA" "UC"
"3843" "TRINITY_DN15203_c0_g1" "HOG:A0167779" "asterids" "MC"
"3844" "TRINITY_DN15204_c0_g1" "HOG:A0220549" "Magnoliopsida" "MC"
"3845" "TRINITY_DN15205_c0_g1" "HOG:A0233615" "Embryophyta" "MC"
"3846" "TRINITY_DN15206_c0_g1" "HOG:A0448792" "Mandibulata" "MC"
"3847" "TRINITY_DN15209_c0_g1" "HOG:A0231751" "Tracheophyta" "MC"
"3848" "TRINITY_DN1521_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"3849" "TRINITY_DN15211_c0_g1" "HOG:A0562742" "Eukaryota" "UC"
"3850" "TRINITY_DN15212_c0_g1" "HOG:A0215630" "Mesangiospermae" "MC"
