"gene" "hog" "phylostrata" "age"
"1951" "TRINITY_DN1418_c0_g1" "HOG:A0565956" "Eukaryota" "UC"
"1952" "TRINITY_DN14180_c0_g1" "HOG:A0237193" "Streptophyta" "MC"
"1953" "TRINITY_DN14182_c0_g1" "HOG:A0204926" "Pentapetalae" "MC"
"1954" "TRINITY_DN14184_c0_g1" "HOG:A0562259" "Eukaryota" "UC"
"1955" "TRINITY_DN1419_c0_g1" "HOG:A0563881" "Eukaryota" "UC"
"1956" "TRINITY_DN14191_c0_g1" "HOG:A0206056" "Pentapetalae" "MC"
"1957" "TRINITY_DN14192_c0_g1" "HOG:A0222337" "Magnoliopsida" "MC"
"1958" "TRINITY_DN14193_c0_g1" "HOG:A0211944" "Mesangiospermae" "MC"
"1959" "TRINITY_DN142_c0_g1" "HOG:A0235667" "Embryophyta" "MC"
"1960" "TRINITY_DN1420_c0_g1" "HOG:A0239998" "Viridiplantae" "UC"
"1961" "TRINITY_DN14202_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"1962" "TRINITY_DN14203_c0_g1" "HOG:A0237783" "Streptophyta" "MC"
"1963" "TRINITY_DN14205_c0_g1" "HOG:A0786038" "LUCA" "UC"
"1964" "TRINITY_DN14208_c0_g1" "HOG:A0206291" "Pentapetalae" "MC"
"1965" "TRINITY_DN14211_c0_g1" "HOG:A0565716" "Eukaryota" "UC"
"1966" "TRINITY_DN14212_c0_g1" "HOG:A0567337" "Eukaryota" "UC"
"1967" "TRINITY_DN14213_c0_g1" "HOG:A0212129" "Mesangiospermae" "MC"
"1968" "TRINITY_DN14215_c0_g1" "HOG:A0220443" "Magnoliopsida" "MC"
"1969" "TRINITY_DN14217_c0_g1" "HOG:A0786667" "LUCA" "UC"
"1970" "TRINITY_DN1422_c0_g1" "HOG:A0237676" "Streptophyta" "MC"
"1971" "TRINITY_DN14223_c0_g1" "HOG:A0219719" "Magnoliopsida" "MC"
"1972" "TRINITY_DN14226_c0_g1" "HOG:A0235468" "Embryophyta" "MC"
"1973" "TRINITY_DN1423_c0_g1" "HOG:A0237732" "Streptophyta" "MC"
"1974" "TRINITY_DN14232_c0_g1" "HOG:A0203321" "Pentapetalae" "MC"
"1975" "TRINITY_DN14234_c0_g1" "HOG:A0571120" "Eukaryota" "UC"
"1976" "TRINITY_DN14248_c0_g1" "HOG:A0779712" "LUCA" "UC"
"1977" "TRINITY_DN14249_c0_g1" "HOG:A0233597" "Embryophyta" "MC"
"1978" "TRINITY_DN1425_c0_g1" "HOG:A0168007" "asterids" "MC"
"1979" "TRINITY_DN14252_c0_g1" "HOG:A0212036" "Mesangiospermae" "MC"
"1980" "TRINITY_DN14256_c0_g1" "HOG:A0235547" "Embryophyta" "MC"
"1981" "TRINITY_DN14259_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"1982" "TRINITY_DN14269_c0_g1" "HOG:A0562200" "Eukaryota" "UC"
"1983" "TRINITY_DN14271_c0_g1" "HOG:A0567021" "Eukaryota" "UC"
"1984" "TRINITY_DN14272_c0_g1" "HOG:A0563540" "Eukaryota" "UC"
"1985" "TRINITY_DN14273_c0_g1" "HOG:A0562982" "Eukaryota" "UC"
"1986" "TRINITY_DN14275_c0_g1" "HOG:A0562765" "Eukaryota" "UC"
"1987" "TRINITY_DN14277_c0_g1" "HOG:A0203241" "Pentapetalae" "MC"
"1988" "TRINITY_DN14278_c0_g1" "HOG:A0237771" "Streptophyta" "MC"
"1989" "TRINITY_DN1428_c0_g1" "HOG:A0234645" "Embryophyta" "MC"
"1990" "TRINITY_DN14280_c0_g1" "HOG:A0167898" "asterids" "MC"
"1991" "TRINITY_DN14289_c0_g1" "HOG:A0220621" "Magnoliopsida" "MC"
"1992" "TRINITY_DN1429_c0_g1" "HOG:A0202570" "Pentapetalae" "MC"
"1993" "TRINITY_DN14290_c0_g1" "HOG:A0568290" "Eukaryota" "UC"
"1994" "TRINITY_DN14293_c0_g1" "HOG:A0173892" "50" "MC"
"1995" "TRINITY_DN14295_c0_g1" "HOG:A0220486" "Magnoliopsida" "MC"
"1996" "TRINITY_DN14296_c0_g1" "HOG:A0780206" "LUCA" "UC"
"1997" "TRINITY_DN1430_c0_g1" "HOG:A0233863" "Embryophyta" "MC"
"1998" "TRINITY_DN14303_c0_g1" "HOG:A0232306" "Tracheophyta" "MC"
"1999" "TRINITY_DN14304_c0_g1" "HOG:A0563645" "Eukaryota" "UC"
"2000" "TRINITY_DN14305_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"2001" "TRINITY_DN14307_c0_g1" "HOG:A0573203" "Eukaryota" "UC"
"2002" "TRINITY_DN14308_c0_g1" "HOG:A0223821" "Spermatophyta" "MC"
"2003" "TRINITY_DN1431_c0_g1" "HOG:A0237367" "Streptophyta" "MC"
"2004" "TRINITY_DN14310_c0_g1" "HOG:A0199715" "rosids" "MC"
"2005" "TRINITY_DN14314_c0_g1" "HOG:A0568397" "Eukaryota" "UC"
"2006" "TRINITY_DN14317_c0_g1" "HOG:A0568967" "Eukaryota" "UC"
"2007" "TRINITY_DN1432_c0_g1" "HOG:A0563085" "Eukaryota" "UC"
"2008" "TRINITY_DN14320_c0_g1" "HOG:A0202637" "Pentapetalae" "MC"
"2009" "TRINITY_DN14324_c0_g1" "HOG:A0168212" "asterids" "MC"
"2010" "TRINITY_DN14329_c0_g1" "HOG:A0202856" "Pentapetalae" "MC"
"2011" "TRINITY_DN14331_c0_g1" "HOG:A0232153" "Tracheophyta" "MC"
"2012" "TRINITY_DN14337_c0_g1" "HOG:A0576289" "Eukaryota" "UC"
"2013" "TRINITY_DN14360_c0_g1" "HOG:A0565662" "Eukaryota" "UC"
"2014" "TRINITY_DN14364_c0_g1" "HOG:A0570418" "Eukaryota" "UC"
"2015" "TRINITY_DN14365_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"2016" "TRINITY_DN14366_c0_g1" "HOG:A0570345" "Eukaryota" "UC"
"2017" "TRINITY_DN14368_c0_g1" "HOG:A0234006" "Embryophyta" "MC"
"2018" "TRINITY_DN1437_c0_g1" "HOG:A0206031" "Pentapetalae" "MC"
"2019" "TRINITY_DN14370_c0_g1" "HOG:A0235068" "Embryophyta" "MC"
"2020" "TRINITY_DN14370_c0_g2" "HOG:A0235068" "Embryophyta" "MC"
"2021" "TRINITY_DN14373_c0_g1" "HOG:A0779763" "LUCA" "UC"
"2022" "TRINITY_DN1438_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"2023" "TRINITY_DN14381_c0_g1" "HOG:A0562413" "Eukaryota" "UC"
"2024" "TRINITY_DN14386_c0_g1" "HOG:A0562754" "Eukaryota" "UC"
"2025" "TRINITY_DN1439_c0_g1" "HOG:A0562619" "Eukaryota" "UC"
"2026" "TRINITY_DN14392_c0_g1" "HOG:A0237493" "Streptophyta" "MC"
"2027" "TRINITY_DN14394_c0_g1" "HOG:A0563981" "Eukaryota" "UC"
"2028" "TRINITY_DN14395_c0_g1" "HOG:A0234429" "Embryophyta" "MC"
"2029" "TRINITY_DN14396_c0_g1" "HOG:A0779885" "LUCA" "UC"
"2030" "TRINITY_DN14399_c0_g1" "HOG:A0168510" "asterids" "MC"
"2031" "TRINITY_DN1440_c0_g1" "HOG:A0564247" "Eukaryota" "UC"
"2032" "TRINITY_DN14402_c0_g1" "HOG:A0206027" "Pentapetalae" "MC"
"2033" "TRINITY_DN14407_c0_g1" "HOG:A0570909" "Eukaryota" "UC"
"2034" "TRINITY_DN14409_c0_g1" "HOG:A0219762" "Magnoliopsida" "MC"
"2035" "TRINITY_DN1441_c0_g1" "HOG:A0562200" "Eukaryota" "UC"
"2036" "TRINITY_DN14411_c0_g1" "HOG:A0234325" "Embryophyta" "MC"
"2037" "TRINITY_DN14414_c0_g1" "HOG:A0202855" "Pentapetalae" "MC"
"2038" "TRINITY_DN14416_c0_g1" "HOG:A0786048" "LUCA" "UC"
"2039" "TRINITY_DN14417_c0_g1" "HOG:A0234825" "Embryophyta" "MC"
"2040" "TRINITY_DN14418_c0_g1" "HOG:A0233915" "Embryophyta" "MC"
"2041" "TRINITY_DN1442_c0_g1" "HOG:A0234064" "Embryophyta" "MC"
"2042" "TRINITY_DN14420_c0_g1" "HOG:A0222124" "Magnoliopsida" "MC"
"2043" "TRINITY_DN14421_c0_g1" "HOG:A0562448" "Eukaryota" "UC"
"2044" "TRINITY_DN14422_c0_g1" "HOG:A0222014" "Magnoliopsida" "MC"
"2045" "TRINITY_DN14424_c0_g1" "HOG:A0222205" "Magnoliopsida" "MC"
"2046" "TRINITY_DN14425_c0_g1" "HOG:A0240411" "Viridiplantae" "UC"
"2047" "TRINITY_DN14429_c0_g1" "HOG:A0223955" "Spermatophyta" "MC"
"2048" "TRINITY_DN14430_c0_g1" "HOG:A0220591" "Magnoliopsida" "MC"
"2049" "TRINITY_DN14433_c0_g1" "HOG:A0167788" "asterids" "MC"
"2050" "TRINITY_DN14434_c0_g1" "HOG:A0563758" "Eukaryota" "UC"
"2051" "TRINITY_DN14435_c0_g1" "HOG:A0222042" "Magnoliopsida" "MC"
"2052" "TRINITY_DN14436_c0_g1" "HOG:A0570424" "Eukaryota" "UC"
"2053" "TRINITY_DN1444_c0_g1" "HOG:A0564254" "Eukaryota" "UC"
"2054" "TRINITY_DN14444_c0_g1" "HOG:A0228965" "Spermatophyta" "MC"
"2055" "TRINITY_DN14449_c0_g1" "HOG:A0168189" "asterids" "MC"
"2056" "TRINITY_DN14451_c0_g1" "HOG:A0563299" "Eukaryota" "UC"
"2057" "TRINITY_DN14456_c0_g1" "HOG:A0564068" "Eukaryota" "UC"
"2058" "TRINITY_DN14457_c0_g1" "HOG:A0174086" "fabids" "MC"
"2059" "TRINITY_DN14459_c0_g1" "HOG:A0562465" "Eukaryota" "UC"
"2060" "TRINITY_DN1446_c0_g1" "HOG:A0234234" "Embryophyta" "MC"
"2061" "TRINITY_DN14461_c0_g1" "HOG:A0203434" "Pentapetalae" "MC"
"2062" "TRINITY_DN14462_c0_g1" "HOG:A0222061" "Magnoliopsida" "MC"
"2063" "TRINITY_DN14463_c0_g1" "HOG:A0222282" "Magnoliopsida" "MC"
"2064" "TRINITY_DN1447_c0_g1" "HOG:A0562287" "Eukaryota" "UC"
"2065" "TRINITY_DN14472_c0_g1" "HOG:A0237512" "Streptophyta" "MC"
"2066" "TRINITY_DN14473_c0_g1" "HOG:A0206046" "Pentapetalae" "MC"
"2067" "TRINITY_DN14474_c0_g1" "HOG:A0206242" "Pentapetalae" "MC"
"2068" "TRINITY_DN14475_c0_g1" "HOG:A0234095" "Embryophyta" "MC"
"2069" "TRINITY_DN14476_c0_g1" "HOG:A0220100" "Magnoliopsida" "MC"
"2070" "TRINITY_DN14478_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"2071" "TRINITY_DN14485_c0_g1" "HOG:A0203125" "Pentapetalae" "MC"
"2072" "TRINITY_DN14486_c0_g1" "HOG:A0786619" "LUCA" "UC"
"2073" "TRINITY_DN14487_c0_g1" "HOG:A0571997" "Eukaryota" "UC"
"2074" "TRINITY_DN14488_c0_g1" "HOG:A0562896" "Eukaryota" "UC"
"2075" "TRINITY_DN1449_c0_g1" "HOG:A0570862" "Eukaryota" "UC"
"2076" "TRINITY_DN14494_c0_g1" "HOG:A0232345" "Tracheophyta" "MC"
"2077" "TRINITY_DN14498_c0_g1" "HOG:A0563318" "Eukaryota" "UC"
"2078" "TRINITY_DN145_c0_g1" "HOG:A0563138" "Eukaryota" "UC"
"2079" "TRINITY_DN1450_c0_g1" "HOG:A0786044" "LUCA" "UC"
"2080" "TRINITY_DN14501_c0_g1" "HOG:A0222108" "Magnoliopsida" "MC"
"2081" "TRINITY_DN14502_c0_g1" "HOG:A0563664" "Eukaryota" "UC"
"2082" "TRINITY_DN14503_c0_g1" "HOG:A0566889" "Eukaryota" "UC"
"2083" "TRINITY_DN14506_c0_g1" "HOG:A0562367" "Eukaryota" "UC"
"2084" "TRINITY_DN14509_c0_g1" "HOG:A0219921" "Magnoliopsida" "MC"
"2085" "TRINITY_DN1451_c0_g1" "HOG:A0224249" "Spermatophyta" "MC"
"2086" "TRINITY_DN14513_c0_g1" "HOG:A0237445" "Streptophyta" "MC"
"2087" "TRINITY_DN14514_c0_g1" "HOG:A0563844" "Eukaryota" "UC"
"2088" "TRINITY_DN14514_c0_g2" "HOG:A0234471" "Embryophyta" "MC"
"2089" "TRINITY_DN14515_c0_g1" "HOG:A0234869" "Embryophyta" "MC"
"2090" "TRINITY_DN14516_c0_g1" "HOG:A0164948" "Solanaceae" "MC"
"2091" "TRINITY_DN14518_c0_g1" "HOG:A0198038" "rosids" "MC"
"2092" "TRINITY_DN14521_c0_g1" "HOG:A0221107" "Magnoliopsida" "MC"
"2093" "TRINITY_DN14522_c0_g1" "HOG:A0202479" "Pentapetalae" "MC"
"2094" "TRINITY_DN14524_c0_g1" "HOG:A0237181" "Streptophyta" "MC"
"2095" "TRINITY_DN14528_c0_g1" "HOG:A0202528" "Pentapetalae" "MC"
"2096" "TRINITY_DN14529_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"2097" "TRINITY_DN1453_c0_g1" "HOG:A0576324" "Eukaryota" "UC"
"2098" "TRINITY_DN14531_c0_g1" "HOG:A0237472" "Streptophyta" "MC"
"2099" "TRINITY_DN14532_c0_g1" "HOG:A0202980" "Pentapetalae" "MC"
"2100" "TRINITY_DN14534_c0_g1" "HOG:A0211785" "Mesangiospermae" "MC"
"2101" "TRINITY_DN14535_c0_g1" "HOG:A0562296" "Eukaryota" "UC"
"2102" "TRINITY_DN14538_c0_g1" "HOG:A0237409" "Streptophyta" "MC"
"2103" "TRINITY_DN14539_c0_g1" "HOG:A0153381" "Poaceae" "MC"
"2104" "TRINITY_DN1454_c0_g1" "HOG:A0168138" "asterids" "MC"
"2105" "TRINITY_DN14540_c0_g1" "HOG:A0233710" "Embryophyta" "MC"
"2106" "TRINITY_DN14547_c0_g1" "HOG:A0237449" "Streptophyta" "MC"
"2107" "TRINITY_DN14548_c0_g1" "HOG:A0563040" "Eukaryota" "UC"
"2108" "TRINITY_DN1455_c0_g1" "HOG:A0222080" "Magnoliopsida" "MC"
"2109" "TRINITY_DN14550_c0_g1" "HOG:A0198006" "rosids" "MC"
"2110" "TRINITY_DN14551_c0_g1" "HOG:A0238542" "Viridiplantae" "UC"
"2111" "TRINITY_DN14554_c0_g1" "HOG:A0202795" "Pentapetalae" "MC"
"2112" "TRINITY_DN14556_c0_g1" "HOG:A0564162" "Eukaryota" "UC"
"2113" "TRINITY_DN14557_c0_g1" "HOG:A0202862" "Pentapetalae" "MC"
"2114" "TRINITY_DN14561_c0_g1" "HOG:A0202710" "Pentapetalae" "MC"
"2115" "TRINITY_DN14563_c0_g1" "HOG:A0220148" "Magnoliopsida" "MC"
"2116" "TRINITY_DN14564_c0_g1" "HOG:A0202889" "Pentapetalae" "MC"
"2117" "TRINITY_DN14565_c0_g1" "HOG:A0212161" "Mesangiospermae" "MC"
"2118" "TRINITY_DN14569_c0_g1" "HOG:A0562451" "Eukaryota" "UC"
"2119" "TRINITY_DN14571_c0_g1" "HOG:A0224571" "Spermatophyta" "MC"
"2120" "TRINITY_DN14572_c0_g1" "HOG:A0234192" "Embryophyta" "MC"
"2121" "TRINITY_DN14574_c0_g1" "HOG:A0206760" "Pentapetalae" "MC"
"2122" "TRINITY_DN14575_c0_g1" "HOG:A0567071" "Eukaryota" "UC"
"2123" "TRINITY_DN14577_c0_g1" "HOG:A0234464" "Embryophyta" "MC"
"2124" "TRINITY_DN1458_c0_g1" "HOG:A0562356" "Eukaryota" "UC"
"2125" "TRINITY_DN14580_c0_g1" "HOG:A0212925" "Mesangiospermae" "MC"
"2126" "TRINITY_DN14587_c0_g1" "HOG:A0167900" "asterids" "MC"
"2127" "TRINITY_DN14590_c0_g1" "HOG:A0236822" "Embryophyta" "MC"
"2128" "TRINITY_DN14592_c0_g1" "HOG:A0786990" "LUCA" "UC"
"2129" "TRINITY_DN1460_c0_g1" "HOG:A0780103" "LUCA" "UC"
"2130" "TRINITY_DN14600_c0_g1" "HOG:A0223275" "Spermatophyta" "MC"
"2131" "TRINITY_DN14604_c0_g1" "HOG:A0213116" "Mesangiospermae" "MC"
"2132" "TRINITY_DN14607_c0_g1" "HOG:A0223456" "Spermatophyta" "MC"
"2133" "TRINITY_DN14610_c0_g1" "HOG:A0215615" "Mesangiospermae" "MC"
"2134" "TRINITY_DN14611_c0_g1" "HOG:A0213232" "Mesangiospermae" "MC"
"2135" "TRINITY_DN14614_c0_g1" "HOG:A0577279" "Eukaryota" "UC"
"2136" "TRINITY_DN14617_c0_g1" "HOG:A0232250" "Tracheophyta" "MC"
"2137" "TRINITY_DN14618_c0_g1" "HOG:A0562738" "Eukaryota" "UC"
"2138" "TRINITY_DN14619_c0_g1" "HOG:A0562279" "Eukaryota" "UC"
"2139" "TRINITY_DN14620_c0_g1" "HOG:A0199311" "rosids" "MC"
"2140" "TRINITY_DN14629_c0_g1" "HOG:A0228959" "Spermatophyta" "MC"
"2141" "TRINITY_DN14637_c0_g1" "HOG:A0223860" "Spermatophyta" "MC"
"2142" "TRINITY_DN14642_c0_g1" "HOG:A0571384" "Eukaryota" "UC"
"2143" "TRINITY_DN14648_c0_g1" "HOG:A0232434" "Tracheophyta" "MC"
"2144" "TRINITY_DN1465_c0_g1" "HOG:A0565662" "Eukaryota" "UC"
"2145" "TRINITY_DN14650_c0_g1" "HOG:A0219990" "Magnoliopsida" "MC"
"2146" "TRINITY_DN14653_c0_g1" "HOG:A0235114" "Embryophyta" "MC"
"2147" "TRINITY_DN14654_c0_g1" "HOG:A0224083" "Spermatophyta" "MC"
"2148" "TRINITY_DN14657_c0_g1" "HOG:A0197996" "rosids" "MC"
"2149" "TRINITY_DN14665_c0_g1" "HOG:A0235311" "Embryophyta" "MC"
"2150" "TRINITY_DN14666_c0_g1" "HOG:A0206074" "Pentapetalae" "MC"
"2151" "TRINITY_DN14668_c0_g1" "HOG:A0222194" "Magnoliopsida" "MC"
"2152" "TRINITY_DN1467_c0_g1" "HOG:A0202433" "Pentapetalae" "MC"
"2153" "TRINITY_DN14670_c0_g1" "HOG:A0562359" "Eukaryota" "UC"
"2154" "TRINITY_DN1468_c0_g1" "HOG:A0238838" "Viridiplantae" "UC"
"2155" "TRINITY_DN14680_c0_g1" "HOG:A0211819" "Mesangiospermae" "MC"
"2156" "TRINITY_DN14681_c0_g1" "HOG:A0213029" "Mesangiospermae" "MC"
"2157" "TRINITY_DN14684_c0_g1" "HOG:A0206520" "Pentapetalae" "MC"
"2158" "TRINITY_DN14687_c0_g1" "HOG:A0238676" "Viridiplantae" "UC"
"2159" "TRINITY_DN14688_c0_g1" "HOG:A0198260" "rosids" "MC"
"2160" "TRINITY_DN1469_c0_g1" "HOG:A0235006" "Embryophyta" "MC"
"2161" "TRINITY_DN14691_c0_g1" "HOG:A0215667" "Mesangiospermae" "MC"
"2162" "TRINITY_DN14693_c0_g1" "HOG:A0563564" "Eukaryota" "UC"
"2163" "TRINITY_DN14694_c0_g1" "HOG:A0168216" "asterids" "MC"
"2164" "TRINITY_DN14698_c0_g1" "HOG:A0203515" "Pentapetalae" "MC"
"2165" "TRINITY_DN147_c0_g1" "HOG:A0785784" "LUCA" "UC"
"2166" "TRINITY_DN1470_c0_g1" "HOG:A0219759" "Magnoliopsida" "MC"
"2167" "TRINITY_DN14701_c0_g1" "HOG:A0222173" "Magnoliopsida" "MC"
"2168" "TRINITY_DN14703_c0_g1" "HOG:A0237067" "Streptophyta" "MC"
"2169" "TRINITY_DN14704_c0_g1" "HOG:A0562215" "Eukaryota" "UC"
"2170" "TRINITY_DN1471_c0_g1" "HOG:A0780170" "LUCA" "UC"
"2171" "TRINITY_DN14715_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"2172" "TRINITY_DN14716_c0_g1" "HOG:A0239591" "Viridiplantae" "UC"
"2173" "TRINITY_DN1472_c0_g1" "HOG:A0780446" "LUCA" "UC"
"2174" "TRINITY_DN14722_c0_g1" "HOG:A0211835" "Mesangiospermae" "MC"
"2175" "TRINITY_DN14724_c0_g1" "HOG:A0202966" "Pentapetalae" "MC"
"2176" "TRINITY_DN14728_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"2177" "TRINITY_DN1473_c0_g1" "HOG:A0780590" "LUCA" "UC"
"2178" "TRINITY_DN14732_c0_g1" "HOG:A0562721" "Eukaryota" "UC"
"2179" "TRINITY_DN14733_c0_g1" "HOG:A0220130" "Magnoliopsida" "MC"
"2180" "TRINITY_DN14734_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"2181" "TRINITY_DN14735_c0_g1" "HOG:A0167708" "asterids" "MC"
"2182" "TRINITY_DN14738_c0_g1" "HOG:A0197015" "malvids" "MC"
"2183" "TRINITY_DN14739_c0_g1" "HOG:A0167503" "asterids" "MC"
"2184" "TRINITY_DN14747_c0_g1" "HOG:A0167500" "asterids" "MC"
"2185" "TRINITY_DN14751_c0_g1" "HOG:A0564189" "Eukaryota" "UC"
"2186" "TRINITY_DN14753_c0_g1" "HOG:A0204974" "Pentapetalae" "MC"
"2187" "TRINITY_DN14754_c0_g1" "HOG:A0583153" "Eukaryota" "UC"
"2188" "TRINITY_DN14755_c0_g1" "HOG:A0567360" "Eukaryota" "UC"
"2189" "TRINITY_DN14756_c0_g1" "HOG:A0238724" "Viridiplantae" "UC"
"2190" "TRINITY_DN14757_c0_g1" "HOG:A0219956" "Magnoliopsida" "MC"
"2191" "TRINITY_DN14758_c0_g1" "HOG:A0231905" "Tracheophyta" "MC"
"2192" "TRINITY_DN14759_c0_g1" "HOG:A0211981" "Mesangiospermae" "MC"
"2193" "TRINITY_DN1476_c0_g1" "HOG:A0168218" "asterids" "MC"
"2194" "TRINITY_DN14761_c0_g1" "HOG:A0231843" "Tracheophyta" "MC"
"2195" "TRINITY_DN14764_c0_g1" "HOG:A0562244" "Eukaryota" "UC"
"2196" "TRINITY_DN14767_c0_g1" "HOG:A0780176" "LUCA" "UC"
"2197" "TRINITY_DN14768_c0_g1" "HOG:A0213991" "Mesangiospermae" "MC"
"2198" "TRINITY_DN14770_c0_g1" "HOG:A0567931" "Eukaryota" "UC"
"2199" "TRINITY_DN14771_c0_g1" "HOG:A0234514" "Embryophyta" "MC"
"2200" "TRINITY_DN14773_c0_g1" "HOG:A0213096" "Mesangiospermae" "MC"
"2201" "TRINITY_DN14774_c0_g1" "HOG:A0563677" "Eukaryota" "UC"
"2202" "TRINITY_DN14775_c0_g1" "HOG:A0224643" "Spermatophyta" "MC"
"2203" "TRINITY_DN1478_c0_g1" "HOG:A0567004" "Eukaryota" "UC"
"2204" "TRINITY_DN14781_c0_g1" "HOG:A0233710" "Embryophyta" "MC"
"2205" "TRINITY_DN14784_c0_g1" "HOG:A0779814" "LUCA" "UC"
"2206" "TRINITY_DN14785_c0_g1" "HOG:A0567129" "Eukaryota" "UC"
"2207" "TRINITY_DN14787_c0_g1" "HOG:A0562640" "Eukaryota" "UC"
"2208" "TRINITY_DN1479_c0_g1" "HOG:A0237385" "Streptophyta" "MC"
"2209" "TRINITY_DN148_c0_g1" "HOG:A0779747" "LUCA" "UC"
"2210" "TRINITY_DN1480_c0_g1" "HOG:A0168019" "asterids" "MC"
"2211" "TRINITY_DN14802_c0_g1" "HOG:A0234423" "Embryophyta" "MC"
"2212" "TRINITY_DN14803_c0_g1" "HOG:A0197332" "malvids" "MC"
"2213" "TRINITY_DN14807_c0_g1" "HOG:A0563980" "Eukaryota" "UC"
"2214" "TRINITY_DN14811_c0_g1" "HOG:A0787851" "LUCA" "UC"
"2215" "TRINITY_DN14812_c0_g1" "HOG:A0564660" "Eukaryota" "UC"
"2216" "TRINITY_DN14817_c0_g1" "HOG:A0221229" "Magnoliopsida" "MC"
"2217" "TRINITY_DN1482_c0_g1" "HOG:A0564177" "Eukaryota" "UC"
"2218" "TRINITY_DN14820_c0_g1" "HOG:A0237386" "Streptophyta" "MC"
"2219" "TRINITY_DN14822_c0_g1" "HOG:A0206265" "Pentapetalae" "MC"
"2220" "TRINITY_DN14826_c0_g1" "HOG:A0569223" "Eukaryota" "UC"
"2221" "TRINITY_DN1483_c0_g1" "HOG:A0577078" "Eukaryota" "UC"
"2222" "TRINITY_DN14830_c0_g1" "HOG:A0203330" "Pentapetalae" "MC"
"2223" "TRINITY_DN14832_c0_g1" "HOG:A0237448" "Streptophyta" "MC"
"2224" "TRINITY_DN14835_c0_g1" "HOG:A0206893" "Pentapetalae" "MC"
"2225" "TRINITY_DN14837_c0_g1" "HOG:A0220689" "Magnoliopsida" "MC"
"2226" "TRINITY_DN14838_c0_g1" "HOG:A0562194" "Eukaryota" "UC"
"2227" "TRINITY_DN14839_c0_g1" "HOG:A0237175" "Streptophyta" "MC"
"2228" "TRINITY_DN1484_c0_g1" "HOG:A0223443" "Spermatophyta" "MC"
"2229" "TRINITY_DN14845_c0_g1" "HOG:A0562415" "Eukaryota" "UC"
"2230" "TRINITY_DN14846_c0_g1" "HOG:A0234527" "Embryophyta" "MC"
"2231" "TRINITY_DN14849_c0_g1" "HOG:A0224599" "Spermatophyta" "MC"
"2232" "TRINITY_DN1485_c0_g1" "HOG:A0174290" "fabids" "MC"
"2233" "TRINITY_DN14855_c0_g1" "HOG:A0562359" "Eukaryota" "UC"
"2234" "TRINITY_DN14859_c0_g1" "HOG:A0564068" "Eukaryota" "UC"
"2235" "TRINITY_DN14862_c0_g1" "HOG:A0232292" "Tracheophyta" "MC"
"2236" "TRINITY_DN14867_c0_g1" "HOG:A0220918" "Magnoliopsida" "MC"
"2237" "TRINITY_DN14868_c0_g1" "HOG:A0223411" "Spermatophyta" "MC"
"2238" "TRINITY_DN14869_c0_g1" "HOG:A0562172" "Eukaryota" "UC"
"2239" "TRINITY_DN14871_c0_g1" "HOG:A0168433" "asterids" "MC"
"2240" "TRINITY_DN14874_c0_g1" "HOG:A0570748" "Eukaryota" "UC"
"2241" "TRINITY_DN14876_c0_g1" "HOG:A0206252" "Pentapetalae" "MC"
"2242" "TRINITY_DN14879_c0_g1" "HOG:A0211737" "Mesangiospermae" "MC"
"2243" "TRINITY_DN1489_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"2244" "TRINITY_DN14890_c0_g1" "HOG:A0168082" "asterids" "MC"
"2245" "TRINITY_DN14892_c0_g1" "HOG:A0562223" "Eukaryota" "UC"
"2246" "TRINITY_DN14893_c0_g1" "HOG:A0168712" "asterids" "MC"
"2247" "TRINITY_DN14894_c0_g1" "HOG:A0565674" "Eukaryota" "UC"
"2248" "TRINITY_DN14897_c0_g1" "HOG:A0785685" "LUCA" "UC"
"2249" "TRINITY_DN1490_c0_g2" "HOG:A0167621" "asterids" "MC"
"2250" "TRINITY_DN14900_c0_g1" "HOG:A0222067" "Magnoliopsida" "MC"
"2251" "TRINITY_DN14901_c0_g1" "HOG:A0206023" "Pentapetalae" "MC"
"2252" "TRINITY_DN14905_c0_g1" "HOG:A0570451" "Eukaryota" "UC"
"2253" "TRINITY_DN14907_c0_g1" "HOG:A0238885" "Viridiplantae" "UC"
"2254" "TRINITY_DN14909_c0_g1" "HOG:A0563818" "Eukaryota" "UC"
"2255" "TRINITY_DN14910_c0_g1" "HOG:A0174560" "fabids" "MC"
"2256" "TRINITY_DN14911_c0_g1" "HOG:A0168176" "asterids" "MC"
"2257" "TRINITY_DN14912_c0_g1" "HOG:A0232710" "Tracheophyta" "MC"
"2258" "TRINITY_DN14915_c0_g1" "HOG:A0563280" "Eukaryota" "UC"
"2259" "TRINITY_DN14916_c0_g1" "HOG:A0200278" "rosids" "MC"
"2260" "TRINITY_DN14918_c0_g1" "HOG:A0231834" "Tracheophyta" "MC"
