"","AGI","probe_id","adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","GO","PATH","oma_id","level","level_name","araID","age"
"1282","AT1G72680","259911_at",0.00122,0.000101,6.6843822,1.3551349,1.298675,"CAD1","cinnamyl-alcohol dehydrogenase","GO:0009809; GO:0005829; GO:0009507; GO:0008270; GO:0016616; GO:0045551; GO:0052747",NA,15173392,2,"Eukaryota","ARATH09426","UC"
"1283","AT1G72700","259910_at",0.00394,0.000509,5.3358087,-0.3801527,1.03052,"AT1G72700","putative phospholipid-transporting ATPase 5","GO:0045332; GO:0005739; GO:0005886; GO:0000287; GO:0015662",NA,15173394,2,"Eukaryota","ARATH09428","UC"
"1284","AT1G72730","259891_at",0.000341,1.52e-05,8.5345239,3.3693645,1.4137875,"AT1G72730","eukaryotic initiation factor 4A-3","GO:0002183; GO:0005737; GO:0005739; GO:0005774; GO:0005829; GO:0009505; GO:0010494; GO:0003723; GO:0003724; GO:0003743","03013",15173397,2,"Eukaryota","ARATH09431","UC"
"1285","AT1G72750","259890_at",0.0248,0.00581,-3.6184759,-2.9541493,-0.3823625,"TIM23-2","translocase inner membrane subunit 23-2","GO:0030150; GO:0005739; GO:0005743; GO:0005744; GO:0031305; GO:0008320; GO:0015450",NA,15173400,2,"Eukaryota","ARATH09434","UC"
"1286","AT1G72790","259915_at",0.00608,0.000916,4.8928306,-1.0056439,0.517015,"AT1G72790","hydroxyproline-rich glycoprotein family protein","GO:0008150; GO:0005634; GO:0005829; GO:0005886; GO:0003674",NA,15173407,8,"Magnoliopsida","ARATH09441","MC"
"1287","AT1G72800","259864_at",0.00183,0.000179,-6.1821655,0.7377213,-0.93221,"AT1G72800","RNA-binding (RRM/RBD/RNP motifs) family protein","GO:0008150; GO:0003676",NA,15173408,13,"Brassicaceae","ARATH09442","MC"
"1288","AT1G72830","262378_at",0.00909,0.00157,-4.5043324,-1.5771654,-0.808825,"NF-YA3","nuclear transcription factor Y subunit A-3","GO:0006355; GO:0005634; GO:0016602; GO:0000978; GO:0003700",NA,15173413,10,"Pentapetalae","ARATH09447","MC"
"1289","AT1G73040","262357_at",7.33e-05,1.22e-06,-11.6360771,6.0307828,-2.63148,"AT1G73040","Mannose-binding lectin superfamily protein",NA,NA,15173444,6,"Tracheophyta","ARATH09478","MC"
"1290","AT1G73060","262368_at",0.000261,1.04e-05,-8.9584485,3.7802116,-1.088835,"AT1G73066///LPA3","Leucine-rich repeat family protein///low PSII accumulation 3 protein","GO:0010207; GO:0005739; GO:0009507; GO:0009570; GO:0009571; GO:0003674",NA,15173446,2,"Eukaryota","ARATH09480","UC"
"1291","AT1G73080","262360_at",0.0101,0.0018,4.4061252,-1.7249561,0.8148175,"PEPR1","leucine-rich repeat receptor-like protein kinase PEPR1","GO:0006468; GO:0006955; GO:0009611; GO:0009753; GO:0045087; GO:0005886; GO:0009506; GO:0001653; GO:0004383; GO:0005515; GO:0016301",NA,15173449,6,"Tracheophyta","ARATH09483","MC"
"1292","AT1G73090","262370_at",0.0146,0.00292,-4.0742101,-2.2338928,-0.4112075,"AT1G73090","hypothetical protein","GO:0008150; GO:0003674",NA,15173450,5,"Embryophyta","ARATH09484","MC"
"1293","AT1G73110","262377_at",0.00785,0.00129,-4.6426629,-1.3712415,-0.78231,"AT1G73110","P-loop containing nucleoside triphosphate hydrolases superfamily protein","GO:0005739; GO:0009507; GO:0009535; GO:0005524",NA,15173454,3,"Viridiplantae","ARATH09488","UC"
"1294","AT1G73170","260089_at",0.00118,9.58e-05,-6.7275881,1.4067292,-1.1050775,"AT1G73170","P-loop containing nucleoside triphosphate hydrolases superfamily protein","GO:0009507; GO:0005524",NA,15173465,2,"Eukaryota","ARATH09499","UC"
"1295","AT1G73220","260097_at",0.00977,0.00172,-4.4391473,-1.6751153,-1.5467325,"1-Oct","organic cation/carnitine transporter1","GO:0010150; GO:0015839; GO:0005886; GO:0015144; GO:0015226",NA,15173475,2,"Eukaryota","ARATH09509","UC"
"1296","AT1G73230","260095_at",0.0121,0.00229,4.2405332,-1.9770816,0.625075,"AT1G73230","nascent polypeptide-associated complex subunit beta","GO:0005634; GO:0005739; GO:0005829; GO:0005854; GO:0042788",NA,15173476,2,"Eukaryota","ARATH09510","UC"
"1297","AT1G73250","260094_at",0.00295,0.000345,5.6431002,0.0372961,0.806115,"GER1","GDP-4-keto-6-deoxymannose-3,5-epimerase-4-reductase 1","GO:0006005; GO:0042350; GO:0042351; GO:0055114; GO:0005737; GO:0050577; GO:0050662","00051; 00520; 01100",15173478,2,"Eukaryota","ARATH09512","UC"
"1298","AT1G73260","260101_at",0.00354,0.000438,5.4533609,-0.2188774,3.754685,"KTI1","kunitz trypsin inhibitor 1","GO:0002237; GO:0002238; GO:0009611; GO:0009624; GO:0009625; GO:0009751; GO:0012501; GO:0042542; GO:0042742; GO:0005576; GO:0005739; GO:0005783; GO:0099503; GO:0004866",NA,15173479,7,"Spermatophyta","ARATH09513","MC"
"1299","AT1G73270","260093_at",0.00157,0.000144,6.3677312,0.9697001,0.8366175,"scpl6","serine carboxypeptidase-like 6","GO:0019748; GO:0005576; GO:0004185; GO:0016747",NA,15173481,8,"Magnoliopsida","ARATH09515","MC"
"1300","AT1G73330","245736_at",6.84e-05,1.11e-06,-11.770954,6.1306448,-2.61187,"DR4","protein drought-repressed 4","GO:0009414; GO:0010466; GO:0005576; GO:0030414",NA,15173496,13,"Brassicaceae","ARATH09530","MC"
"1301","AT1G73370","245725_at",0.000115,2.65e-06,10.5980331,5.2221801,1.123385,"SUS6","sucrose synthase 6","GO:0005985; GO:0080165; GO:0005618; GO:0009507; GO:0016157","00500; 01100",15173506,7,"Spermatophyta","ARATH09540","MC"
"1302","AT1G73390","245724_at",0.0298,0.00737,-3.4641371,-3.202761,-0.623205,"AT1G73390","Endosomal targeting BRO1-like domain-containing protein","GO:0005634; GO:0005739; GO:0003674",NA,15173509,4,"Streptophyta","ARATH09543","MC"
"1303","AT1G73430","245722_at",0.0167,0.00348,3.9554743,-2.4193128,0.281875,"AT1G73430","sec34-like protein","GO:0006891; GO:0007030; GO:0009860; GO:0048193; GO:0005794; GO:0005829; GO:0017119",NA,15173513,2,"Eukaryota","ARATH09547","UC"
"1304","AT1G73470","245730_at",0.0328,0.00831,-3.3874904,-3.3269273,-0.4540525,"AT1G73470","hypothetical protein","GO:0008150; GO:0009507; GO:0003674",NA,15173518,1,"LUCA","ARATH09552","UC"
"1305","AT1G73530","245778_at",0.0014,0.000122,-6.5116199,1.1464524,-0.616235,"AT1G73530","RNA recognition motif-containing protein","GO:0016554; GO:0051252; GO:1900871; GO:0005634; GO:0009507; GO:1990904; GO:0003723; GO:0005515",NA,15173525,13,"Brassicaceae","ARATH09559","MC"
"1306","AT1G73620","260077_at",0.0411,0.0111,3.2005363,-3.6313514,0.670005,"AT1G73620","pathogenesis-related thaumatin-like protein","GO:0006952; GO:0005576; GO:0009506",NA,15173538,1,"LUCA","ARATH09572","UC"
"1307","AT1G73630","260076_at",8.97e-05,1.75e-06,-11.148841,5.6603167,-2.073385,"AT1G73630","putative calcium-binding protein CML26","GO:0008150; GO:0005634; GO:0005737; GO:0005509","04626",15173539,10,"Pentapetalae","ARATH09573","MC"
"1308","AT1G73640","260074_at",0.000631,3.86e-05,7.5807105,2.3789134,1.584465,"RABA6a","ras-related protein RABA6a","GO:0006886; GO:0032482; GO:0005737; GO:0005886; GO:0012505; GO:0003924",NA,15173540,2,"Eukaryota","ARATH09574","UC"
"1309","AT1G73680","260060_at",1.77e-05,9.96e-08,-15.6769002,8.6020732,-2.374435,"ALPHA DOX2","alpha dioxygenase","GO:0001676; GO:0006631; GO:0006979; GO:0010150; GO:0055114; GO:0005576; GO:0020037; GO:0051213",NA,15173551,2,"Eukaryota","ARATH09585","UC"
"1310","AT1G73700","260075_at",0.00508,0.000718,-5.0743188,-0.7459841,-1.033285,"AT1G73700","MATE efflux family protein","GO:0055085; GO:0005737; GO:0016020; GO:0015297; GO:0022857; GO:0042910",NA,15173554,2,"Eukaryota","ARATH09588","UC"
"1311","AT1G73720","260063_at",0.0462,0.0129,3.1086165,-3.7816378,0.3134725,"SMU1","RNA splicing protein SMU1","GO:0008380; GO:0005634; GO:0071011; GO:0080008",NA,15173556,2,"Eukaryota","ARATH09590","UC"
"1312","AT1G73750","260048_at",0.000345,1.55e-05,-8.5176296,3.3526339,-1.331605,"AT1G73750","hypothetical protein","GO:0009507",NA,15173560,4,"Streptophyta","ARATH09594","MC"
"1313","AT1G73805","260068_at",0.0356,0.00921,3.3214222,-3.4342794,0.743575,"AT1G73805","protein SAR Deficient 1","GO:0002229; GO:0006355; GO:0009617; GO:0010112; GO:0010224; GO:0042742; GO:0071219; GO:0080142; GO:1900426; GO:0005634; GO:0003700; GO:0043565",NA,15173568,9,"Mesangiospermae","ARATH09602","MC"
"1314","AT1G73805","260046_at",0.0201,0.00442,3.7977616,-2.6681188,1.214545,"AT1G73805","protein SAR Deficient 1","GO:0002229; GO:0006355; GO:0009617; GO:0010112; GO:0010224; GO:0042742; GO:0071219; GO:0080142; GO:1900426; GO:0005634; GO:0003700; GO:0043565",NA,15173568,9,"Mesangiospermae","ARATH09602","MC"
"1315","AT1G73870","260380_at",0.000431,2.15e-05,-8.1719728,3.0040788,-0.9363175,"AT1G73870","zinc finger protein CONSTANS-LIKE 7","GO:0006355; GO:0009641; GO:0010223; GO:0045893; GO:0005634; GO:0005730; GO:0003700; GO:0008270",NA,15173579,5,"Embryophyta","ARATH09613","MC"
"1316","AT1G73940","260390_at",0.0118,0.00222,4.2616231,-1.94477,0.549045,"AT1G73940","hypothetical protein","GO:0008150; GO:0005575; GO:0003674",NA,15173591,9,"Mesangiospermae","ARATH09625","MC"
"1317","AT1G73950","260375_at",0.0209,0.00465,-3.7630993,-2.7231655,-0.3527175,"AT1G73950","transmembrane Fragile-X-F-associated protein","GO:0005634; GO:0005773",NA,15173592,5,"Embryophyta","ARATH09626","MC"
"1318","AT1G73980","260372_at",0.0083,0.0014,-4.5875526,-1.4529629,-0.406165,"AT1G73980","phosphoribulokinase/uridine kinase-like protein","GO:0009737; GO:1900055; GO:0005741; GO:0005829; GO:0004427; GO:0005524; GO:0016301; GO:0016462",NA,15173602,5,"Embryophyta","ARATH09636","MC"
"1319","AT1G74000","260335_at",8.1e-05,1.49e-06,11.3599607,5.8227436,1.4679475,"SS3","strictosidine synthase 3","GO:0009058; GO:0005618; GO:0005783; GO:0009505; GO:0009507; GO:0016844","00901; 01100; 01110",15173605,11,"rosids","ARATH09639","MC"
"1320","AT1G74010","260386_at",0.000498,2.71e-05,7.9351765,2.7582146,2.0332775,"AT1G74010","strictosidine synthase-like protein","GO:0009058; GO:0005576; GO:0005739; GO:0005783; GO:0005829; GO:0005886; GO:0009505; GO:0016844","00901; 01100; 01110",15173606,11,"rosids","ARATH09640","MC"
"1321","AT1G74020","260391_at",0.00087,6.11e-05,7.1401621,1.8877293,1.5920075,"SS2","strictosidine synthase 2","GO:0009058; GO:0009611; GO:0009753; GO:0051365; GO:0005739; GO:0005773; GO:0005774; GO:0005783; GO:0005794; GO:0005886; GO:0009506; GO:0009507","00901; 01100; 01110",15173607,11,"rosids","ARATH09641","MC"
"1322","AT1G74030","260392_at",1.62e-06,1.06e-09,26.5442672,12.8544001,2.04759,"ENO1","enolase 1","GO:0006096; GO:0010090; GO:0000015; GO:0009507; GO:0009570; GO:0000287; GO:0004634","00010; 01100; 01110; 03018",15173608,1,"LUCA","ARATH09642","UC"
"1323","AT1G74055","260389_at",0.0218,0.00493,3.7251221,-2.7836197,0.6670975,"AT1G74055","hypothetical protein","GO:0008150; GO:0009507; GO:0003674",NA,15173616,13,"Brassicaceae","ARATH09650","MC"
"1324","AT1G74080","260394_at",0.0173,0.00365,3.9240037,-2.4687367,0.777445,"MYB122","myb domain protein 122","GO:0006355; GO:0009625; GO:0030154; GO:0005634; GO:0009506; GO:0003700; GO:0005515; GO:0043565",NA,15173619,13,"Brassicaceae","ARATH09653","MC"
"1325","AT1G74090","260385_at",0.000631,3.86e-05,-7.5795239,2.3776203,-1.83072,"SOT18","desulfo-glucosinolate sulfotransferase 18","GO:0019761; GO:0005737; GO:0047364; GO:0080066; GO:0080067; GO:0080068; GO:0080069; GO:0080070; GO:0080071","00966; 01110",15173622,2,"Eukaryota","ARATH09656","UC"
"1326","AT1G74100","260387_at",0.0172,0.00362,-3.9293319,-2.4603609,-0.8401,"SOT16","desulfo-glucosinolate sulfotransferase 16","GO:0019761; GO:0032260; GO:0005737; GO:0005739; GO:0047364","00380; 00966; 01110",15173623,2,"Eukaryota","ARATH09657","UC"
"1327","AT1G74310","260248_at",0.0459,0.0128,-3.1129444,-3.7745553,-3.17341,"HSP101","chaperone protein ClpB1","GO:0009408; GO:0019538; GO:0043335; GO:0045727; GO:0071456; GO:0005737; GO:0009570; GO:0009941; GO:0005515",NA,15173659,1,"LUCA","ARATH09693","UC"
"1328","AT1G74340","260257_at",0.0404,0.0109,3.2163512,-3.605528,0.288595,"AT1G74340","dolichyl-phosphate mannosy synthase 2","GO:0006486; GO:0006506; GO:0019348; GO:0005783; GO:0009507; GO:0030176; GO:0033185; GO:0004582; GO:0030234","00510; 00563; 01100",15173664,2,"Eukaryota","ARATH09698","UC"
"1329","AT1G74390","260223_at",0.0259,0.00614,3.5817351,-3.0131463,0.4310875,"AT1G74390","polynucleotidyl transferase, ribonuclease H-like protein","GO:0005634; GO:0003676; GO:0008408",NA,15173671,7,"Spermatophyta","ARATH09705","MC"
"1330","AT1G74430","260237_at",0.0355,0.00918,-3.3233881,-3.431081,-1.0650225,"MYB95","putative transcription factor MYB95","GO:0030154; GO:0005634; GO:0003700; GO:0043565",NA,15173679,13,"Brassicaceae","ARATH09713","MC"
"1331","AT1G74450","260227_at",0.0184,0.00394,-3.8733564,-2.548515,-1.14355,"AT1G74450","hypothetical protein","GO:0009555; GO:0005634; GO:0005829; GO:0003674",NA,15173682,7,"Spermatophyta","ARATH09716","MC"
"1332","AT1G74460","260234_at",2e-04,6.69e-06,9.4599112,4.2449316,1.8694275,"AT1G74460","GDSL esterase/lipase","GO:0005576; GO:0016788",NA,15173684,7,"Spermatophyta","ARATH09718","MC"
"1333","AT1G74590","260225_at",0.0101,0.00181,4.4054111,-1.7260355,1.5681925,"GSTU10","glutathione S-transferase TAU 10","GO:0006749; GO:0009407; GO:0005737; GO:0004364",NA,15173700,10,"Pentapetalae","ARATH09734","MC"
"1334","AT1G74650","260220_at",0.0184,0.00393,-3.8750579,-2.5458301,-0.786645,"MYB31","myb domain protein 31","GO:0009733; GO:0010200; GO:0030154; GO:0005634; GO:0003700; GO:0043565",NA,15173706,13,"Brassicaceae","ARATH09740","MC"
"1335","AT1G74660","260226_at",0.000122,2.96e-06,-10.4573082,5.1067691,-1.5959025,"MIF1","mini zinc finger 1","GO:0007275; GO:0009640; GO:0009733; GO:0009735; GO:0009737; GO:0009739; GO:0009741; GO:0043392; GO:0045892; GO:0048509; GO:0005634; GO:0005737; GO:0003677; GO:0005515; GO:0042803",NA,15173710,10,"Pentapetalae","ARATH09744","MC"
"1336","AT1G74670","260221_at",0.00518,0.000738,5.0533484,-0.7757463,2.1620275,"AT1G74670","gibberellin-regulated protein 6","GO:0009740; GO:0009744; GO:0009749; GO:0009750; GO:0080167; GO:0005576; GO:0003674",NA,15173711,10,"Pentapetalae","ARATH09745","MC"
"1337","AT1G74680","262223_at",0.00173,0.000164,-6.254059,0.8281405,-0.9705925,"AT1G74680","exostosin-like protein","GO:0006486; GO:0005794; GO:0016757",NA,15173714,4,"Streptophyta","ARATH09748","MC"
"1338","AT1G74690","262210_at",0.00822,0.00137,4.5984709,-1.4367389,0.945755,"IQD31","IQ-domain 31 protein","GO:0008150; GO:0005737; GO:0005739; GO:0005829; GO:0005875; GO:0005886",NA,15173715,7,"Spermatophyta","ARATH09749","MC"
"1339","AT1G74700","262222_at",0.0422,0.0115,3.1804758,-3.6641226,0.2332475,"TRZ1","nuclear ribonuclease Z","GO:0008033; GO:0034414; GO:0042780; GO:0005634; GO:0042781",NA,15173716,1,"LUCA","ARATH09750","UC"
"1340","AT1G74730","262168_at",7.87e-05,1.37e-06,-11.4792219,5.9132026,-1.276345,"AT1G74730","hypothetical protein","GO:0010027; GO:0010196; GO:0090391; GO:0005739; GO:0009507; GO:0009515; GO:0009534; GO:0009535; GO:0003674",NA,15173720,3,"Viridiplantae","ARATH09754","UC"
"1341","AT1G74740","262220_at",0.0406,0.011,3.2108736,-3.6144708,0.56438,"CPK30","calcium-dependent protein kinase 30","GO:0009738; GO:0018105; GO:0035556; GO:0046777; GO:0005634; GO:0005737; GO:0005886; GO:0004672; GO:0004683; GO:0005509; GO:0005515; GO:0005516; GO:0009931","04626",15173721,2,"Eukaryota","ARATH09755","UC"
"1342","AT1G74790","262215_at",4.68e-05,5.76e-07,12.7365192,6.8137529,1.2247075,"AT1G74790","hypothetical protein","GO:0005739; GO:0005886; GO:0031225; GO:0046658",NA,15173726,2,"Eukaryota","ARATH09760","UC"
"1343","AT1G74850","262207_at",0.00468,0.000646,-5.1539974,-0.6334748,-0.734585,"PTAC2","plastid transcriptionally active 2","GO:0042793; GO:0045893; GO:0009507; GO:0009508; GO:0042644",NA,15173736,4,"Streptophyta","ARATH09770","MC"
"1344","AT1G74880","262175_at",4.48e-05,5.3e-07,-12.8640613,6.9000283,-1.926415,"NDH-O","NAD(P)H:plastoquinone dehydrogenase complex subunit O","GO:0010258; GO:0055114; GO:0005739; GO:0005886; GO:0009507; GO:0009535; GO:0010598; GO:0016655",NA,15173740,11,"rosids","ARATH09774","MC"
"1345","AT1G74890","262212_at",0.0133,0.00258,4.1600191,-2.100963,0.939595,"ARR15","two-component response regulator ARR15","GO:0006355; GO:0009735; GO:0009736; GO:0005634; GO:0005737; GO:0009507; GO:0000156; GO:0005515","04075",15173741,10,"Pentapetalae","ARATH09775","MC"
"1346","AT1G74950","262171_at",0.00499,0.000701,-5.092082,-0.7208231,-0.9999025,"TIFY10B","protein TIFY 10B","GO:0009611; GO:0009753; GO:0031347; GO:2000022; GO:0005634; GO:0005515","04075; 04626",15173750,8,"Magnoliopsida","ARATH09784","MC"
"1347","AT1G75030","259987_at",0.042,0.0114,3.1852668,-3.6562944,0.303265,"TLP-3","thaumatin-like protein 3","GO:0006952; GO:0005576; GO:0003674",NA,15173758,1,"LUCA","ARATH09792","UC"
"1348","AT1G75100","259927_at",0.00118,9.65e-05,-6.7212462,1.3991707,-0.9349175,"JAC1","J-domain protein required for chloroplast accumulation response 1","GO:0006898; GO:0007015; GO:0009903; GO:0009904; GO:0071483; GO:0072318; GO:0072583; GO:0005737; GO:0005739; GO:0009507; GO:0031982; GO:0043231; GO:0030276",NA,15173766,10,"Pentapetalae","ARATH09800","MC"
"1349","AT1G75130","259954_at",0.0127,0.00244,-4.1977572,-2.0427947,-0.293585,"CYP721A1","cytochrome P450, family 721, subfamily A, polypeptide 1","GO:0004497; GO:0005506; GO:0016705; GO:0020037",NA,15173770,8,"Magnoliopsida","ARATH09804","MC"
"1350","AT1G75200","256505_at",0.0222,0.00504,3.7112191,-2.8057879,0.51755,"AT1G75200","tRNA wybutosine-synthesizing protein 1-like protein","GO:0031591; GO:0005739; GO:0009507; GO:0010181; GO:0102521",NA,15173783,2,"Eukaryota","ARATH09817","UC"
"1351","AT1G75210","256504_at",0.00105,8.04e-05,-6.8856774,1.593514,-0.873855,"AT1G75210","HAD-superfamily hydrolase, subfamily IG, 5'-nucleotidase","GO:0008150; GO:0005737; GO:0009507; GO:0008253",NA,15173784,2,"Eukaryota","ARATH09818","UC"
"1352","AT1G75220","256458_at",0.0325,0.00823,-3.3932042,-3.3176566,-0.34933,"AT1G75220","sugar transporter ERD6-like 6","GO:0010030; GO:0042593; GO:0046323; GO:0005739; GO:0005774; GO:0005794; GO:0005887; GO:0009705; GO:0005351; GO:0015144",NA,15173786,2,"Eukaryota","ARATH09820","UC"
"1353","AT1G75250","256503_at",0.0363,0.00946,-3.3043588,-3.462049,-1.6709625,"RL6","protein RADIALIS-like 6","GO:0006355; GO:0005634; GO:0003677; GO:0003700",NA,15173790,7,"Spermatophyta","ARATH09824","MC"
"1354","AT1G75300","256509_at",0.0322,0.00812,-3.4023561,-3.3028123,-0.620205,"AT1G75300","isoflavone reductase-like protein","GO:0055114; GO:0005737; GO:0005739",NA,15173797,2,"Eukaryota","ARATH09831","UC"
"1355","AT1G75330","261122_at",0.00413,0.000544,5.2858576,-0.4492797,0.3982325,"OTC","ornithine carbamoyltransferase","GO:0019240; GO:0042450; GO:0009507; GO:0009570; GO:0043231; GO:0004585; GO:0016597","00330; 01100; 01110",15173800,1,"LUCA","ARATH09834","UC"
"1356","AT1G75350","261119_at",0.000132,3.5e-06,-10.2439547,4.9289834,-1.4860375,"emb2184","50S ribosomal protein L31","GO:0006412; GO:0009793; GO:0005739; GO:0009507; GO:0009570; GO:0009941; GO:0003735",NA,15173805,5,"Embryophyta","ARATH09839","MC"
"1357","AT1G75450","261109_at",0.0127,0.00243,4.2003587,-2.0387914,0.522075,"CKX5","cytokinin dehydrogenase 5","GO:0009823; GO:0055114; GO:0005576; GO:0019139; GO:0071949","00908",15173822,5,"Embryophyta","ARATH09856","MC"
"1358","AT1G75460","261118_at",5.63e-05,7.84e-07,-12.2766097,6.4951471,-2.375775,"AT1G75460","ATP-dependent protease La domain-containing protein","GO:0009507",NA,15173823,2,"Eukaryota","ARATH09857","UC"
"1359","AT1G75490","262977_at",0.00697,0.0011,4.7623152,-1.1952769,0.8096425,"AT1G75490","dehydration-responsive element-binding protein 2D","GO:0006950; GO:0010200; GO:0045893; GO:0005634; GO:0003700; GO:0043565",NA,15173825,12,"malvids","ARATH09859","MC"
"1360","AT1G75580","257460_at",0.0122,0.00232,4.2322175,-1.9898378,0.6267425,"AT1G75580","SAUR-like auxin-responsive protein","GO:0009733; GO:0005575","04075",15173834,9,"Mesangiospermae","ARATH09868","MC"
"1361","AT1G75690","262970_at",0.000887,6.28e-05,-7.1145644,1.8584898,-0.97831,"AT1G75690","protein disulfide-isomerase LQY1","GO:0010206; GO:0005739; GO:0009507; GO:0009534; GO:0009535; GO:0009570; GO:0003756",NA,15173845,4,"Streptophyta","ARATH09879","MC"
"1362","AT1G75810","262678_at",0.00494,0.000692,-5.1019942,-0.7068023,-0.743125,"AT1G75810","hypothetical protein","GO:0008150; GO:0005576; GO:0003674",NA,15173864,10,"Pentapetalae","ARATH09898","MC"
"1363","AT1G75820","262728_at",2.91e-05,2.09e-07,-14.3651318,7.8530881,-2.4589925,"CLV1","receptor protein kinase CLAVATA1","GO:0007172; GO:0009755; GO:0009934; GO:0030154; GO:0036289; GO:0000325; GO:0005886; GO:0009506; GO:0016020; GO:0016021; GO:0004674; GO:0005515; GO:0016301; GO:0033612; GO:0043621",NA,15173865,8,"Magnoliopsida","ARATH09899","MC"
"1364","AT1G75980","262699_at",0.0024,0.000258,-5.8777477,0.3471067,-0.4683075,"AT1G75980","biotinyl-lipoyl domain-containing protein","GO:0005634; GO:0003674",NA,15173889,2,"Eukaryota","ARATH09923","UC"
