"transcript" "hog" "id" "phylostrata" "gene"
"4213" "TRINITY_DN19348_c0_g1_i3" "HOG:A0222425" 222425 "Magnoliopsida" "TRINITY_DN19348_c0_g1"
"4214" "TRINITY_DN1935_c0_g1_i1" "HOG:A0236798" 236798 "Embryophyta" "TRINITY_DN1935_c0_g1"
"4215" "TRINITY_DN19350_c0_g1_i1" "HOG:A0562265" 562265 "Eukaryota" "TRINITY_DN19350_c0_g1"
"4216" "TRINITY_DN19351_c0_g1_i1" "HOG:A0235176" 235176 "Embryophyta" "TRINITY_DN19351_c0_g1"
"4217" "TRINITY_DN19352_c0_g1_i1" "HOG:A0206879" 206879 "Pentapetalae" "TRINITY_DN19352_c0_g1"
"4218" "TRINITY_DN19362_c0_g1_i1" "HOG:A0202977" 202977 "Pentapetalae" "TRINITY_DN19362_c0_g1"
"4219" "TRINITY_DN19379_c0_g1_i1" "HOG:A0224502" 224502 "Spermatophyta" "TRINITY_DN19379_c0_g1"
"4220" "TRINITY_DN1938_c0_g1_i2" "HOG:A0219602" 219602 "Magnoliopsida" "TRINITY_DN1938_c0_g1"
"4221" "TRINITY_DN19384_c0_g1_i1" "HOG:A0202670" 202670 "Pentapetalae" "TRINITY_DN19384_c0_g1"
"4222" "TRINITY_DN19384_c0_g1_i1" "HOG:A0202670" 202670 "Pentapetalae" "TRINITY_DN19384_c0_g1"
"4223" "TRINITY_DN19387_c0_g1_i1" "HOG:A0781181" 781181 "LUCA" "TRINITY_DN19387_c0_g1"
"4224" "TRINITY_DN19388_c0_g1_i1" "HOG:A0220057" 220057 "Magnoliopsida" "TRINITY_DN19388_c0_g1"
"4225" "TRINITY_DN19389_c0_g1_i1" "HOG:A0234091" 234091 "Embryophyta" "TRINITY_DN19389_c0_g1"
"4226" "TRINITY_DN1939_c0_g1_i1" "HOG:A0238749" 238749 "Viridiplantae" "TRINITY_DN1939_c0_g1"
"4227" "TRINITY_DN19393_c0_g1_i1" "HOG:A0233869" 233869 "Embryophyta" "TRINITY_DN19393_c0_g1"
"4228" "TRINITY_DN19396_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN19396_c0_g1"
"4229" "TRINITY_DN19398_c0_g1_i1" "HOG:A0220663" 220663 "Magnoliopsida" "TRINITY_DN19398_c0_g1"
"4230" "TRINITY_DN19404_c0_g1_i1" "HOG:A0202576" 202576 "Pentapetalae" "TRINITY_DN19404_c0_g1"
"4231" "TRINITY_DN19407_c0_g1_i1" "HOG:A0233617" 233617 "Embryophyta" "TRINITY_DN19407_c0_g1"
"4232" "TRINITY_DN1941_c0_g1_i1" "HOG:A0562969" 562969 "Eukaryota" "TRINITY_DN1941_c0_g1"
"4233" "TRINITY_DN19414_c0_g1_i3" "HOG:A0168330" 168330 "asterids" "TRINITY_DN19414_c0_g1"
"4234" "TRINITY_DN19417_c0_g1_i1" "HOG:A0204217" 204217 "Pentapetalae" "TRINITY_DN19417_c0_g1"
"4235" "TRINITY_DN19419_c0_g1_i1" "HOG:A0237938" 237938 "Streptophyta" "TRINITY_DN19419_c0_g1"
"4236" "TRINITY_DN1942_c0_g1_i1" "HOG:A0567480" 567480 "Eukaryota" "TRINITY_DN1942_c0_g1"
"4237" "TRINITY_DN19421_c0_g1_i1" "HOG:A0563132" 563132 "Eukaryota" "TRINITY_DN19421_c0_g1"
"4238" "TRINITY_DN19423_c0_g1_i1" "HOG:A0563139" 563139 "Eukaryota" "TRINITY_DN19423_c0_g1"
"4239" "TRINITY_DN19425_c0_g1_i1" "HOG:A0562279" 562279 "Eukaryota" "TRINITY_DN19425_c0_g1"
"4240" "TRINITY_DN19427_c0_g1_i3" "HOG:A0232835" 232835 "Tracheophyta" "TRINITY_DN19427_c0_g1"
"4241" "TRINITY_DN19428_c0_g1_i1" "HOG:A0563894" 563894 "Eukaryota" "TRINITY_DN19428_c0_g1"
"4242" "TRINITY_DN19429_c0_g1_i1" "HOG:A0202649" 202649 "Pentapetalae" "TRINITY_DN19429_c0_g1"
"4243" "TRINITY_DN1943_c0_g1_i1" "HOG:A0567163" 567163 "Eukaryota" "TRINITY_DN1943_c0_g1"
"4244" "TRINITY_DN19431_c0_g1_i1" "HOG:A0562451" 562451 "Eukaryota" "TRINITY_DN19431_c0_g1"
"4245" "TRINITY_DN19438_c0_g1_i1" "HOG:A0235431" 235431 "Embryophyta" "TRINITY_DN19438_c0_g1"
"4246" "TRINITY_DN19439_c0_g1_i1" "HOG:A0562349" 562349 "Eukaryota" "TRINITY_DN19439_c0_g1"
"4247" "TRINITY_DN1944_c0_g1_i2" "HOG:A0785584" 785584 "LUCA" "TRINITY_DN1944_c0_g1"
"4248" "TRINITY_DN19442_c0_g1_i2" "HOG:A0211972" 211972 "Mesangiospermae" "TRINITY_DN19442_c0_g1"
"4249" "TRINITY_DN19446_c0_g1_i1" "HOG:A0235216" 235216 "Embryophyta" "TRINITY_DN19446_c0_g1"
"4250" "TRINITY_DN19447_c0_g1_i1" "HOG:A0169050" 169050 "asterids" "TRINITY_DN19447_c0_g1"
"4251" "TRINITY_DN19449_c0_g1_i1" "HOG:A0209149" 209149 "Pentapetalae" "TRINITY_DN19449_c0_g1"
"4252" "TRINITY_DN1945_c0_g1_i1" "HOG:A0563248" 563248 "Eukaryota" "TRINITY_DN1945_c0_g1"
"4253" "TRINITY_DN19451_c0_g1_i1" "HOG:A0203078" 203078 "Pentapetalae" "TRINITY_DN19451_c0_g1"
"4254" "TRINITY_DN19453_c0_g1_i1" "HOG:A0220519" 220519 "Magnoliopsida" "TRINITY_DN19453_c0_g1"
"4255" "TRINITY_DN19458_c0_g1_i1" "HOG:A0202402" 202402 "Pentapetalae" "TRINITY_DN19458_c0_g1"
"4256" "TRINITY_DN19462_c0_g1_i1" "HOG:A0562209" 562209 "Eukaryota" "TRINITY_DN19462_c0_g1"
"4257" "TRINITY_DN19463_c0_g1_i1" "HOG:A0211965" 211965 "Mesangiospermae" "TRINITY_DN19463_c0_g1"
"4258" "TRINITY_DN19464_c0_g1_i1" "HOG:A0232788" 232788 "Tracheophyta" "TRINITY_DN19464_c0_g1"
"4259" "TRINITY_DN19467_c0_g1_i1" "HOG:A0574927" 574927 "Eukaryota" "TRINITY_DN19467_c0_g1"
"4260" "TRINITY_DN19469_c0_g1_i1" "HOG:A0562244" 562244 "Eukaryota" "TRINITY_DN19469_c0_g1"
"4261" "TRINITY_DN19471_c0_g1_i1" "HOG:A0563444" 563444 "Eukaryota" "TRINITY_DN19471_c0_g1"
"4262" "TRINITY_DN19473_c0_g1_i7" "HOG:A0573209" 573209 "Eukaryota" "TRINITY_DN19473_c0_g1"
"4263" "TRINITY_DN19478_c0_g1_i1" "HOG:A0222406" 222406 "Magnoliopsida" "TRINITY_DN19478_c0_g1"
"4264" "TRINITY_DN19479_c0_g1_i1" "HOG:A0237837" 237837 "Streptophyta" "TRINITY_DN19479_c0_g1"
"4265" "TRINITY_DN1948_c0_g1_i1" "HOG:A0222255" 222255 "Magnoliopsida" "TRINITY_DN1948_c0_g1"
"4266" "TRINITY_DN19482_c0_g1_i1" "HOG:A0198715" 198715 "rosids" "TRINITY_DN19482_c0_g1"
"4267" "TRINITY_DN19487_c0_g1_i1" "HOG:A0563228" 563228 "Eukaryota" "TRINITY_DN19487_c0_g1"
"4268" "TRINITY_DN19487_c0_g1_i1" "HOG:A0563228" 563228 "Eukaryota" "TRINITY_DN19487_c0_g1"
"4269" "TRINITY_DN19488_c0_g1_i1" "HOG:A0564020" 564020 "Eukaryota" "TRINITY_DN19488_c0_g1"
"4270" "TRINITY_DN1949_c0_g1_i1" "HOG:A0235013" 235013 "Embryophyta" "TRINITY_DN1949_c0_g1"
"4271" "TRINITY_DN19493_c0_g1_i1" "HOG:A0779810" 779810 "LUCA" "TRINITY_DN19493_c0_g1"
"4272" "TRINITY_DN19495_c0_g1_i1" "HOG:A0786202" 786202 "LUCA" "TRINITY_DN19495_c0_g1"
"4273" "TRINITY_DN19499_c0_g1_i2" "HOG:A0570799" 570799 "Eukaryota" "TRINITY_DN19499_c0_g1"
"4274" "TRINITY_DN19501_c0_g1_i1" "HOG:A0168110" 168110 "asterids" "TRINITY_DN19501_c0_g1"
"4275" "TRINITY_DN19507_c0_g1_i1" "HOG:A0202754" 202754 "Pentapetalae" "TRINITY_DN19507_c0_g1"
"4276" "TRINITY_DN19509_c0_g1_i3" "HOG:A0566652" 566652 "Eukaryota" "TRINITY_DN19509_c0_g1"
"4277" "TRINITY_DN19510_c0_g1_i1" "HOG:A0571099" 571099 "Eukaryota" "TRINITY_DN19510_c0_g1"
"4278" "TRINITY_DN19515_c0_g1_i1" "HOG:A0225330" 225330 "Spermatophyta" "TRINITY_DN19515_c0_g1"
"4279" "TRINITY_DN19517_c0_g1_i2" "HOG:A0563847" 563847 "Eukaryota" "TRINITY_DN19517_c0_g1"
"4280" "TRINITY_DN19520_c0_g1_i1" "HOG:A0562826" 562826 "Eukaryota" "TRINITY_DN19520_c0_g1"
"4281" "TRINITY_DN19524_c0_g1_i3" "HOG:A0203540" 203540 "Pentapetalae" "TRINITY_DN19524_c0_g1"
"4282" "TRINITY_DN19525_c0_g1_i1" "HOG:A0167700" 167700 "asterids" "TRINITY_DN19525_c0_g1"
"4283" "TRINITY_DN19534_c0_g1_i1" "HOG:A0230132" 230132 "Spermatophyta" "TRINITY_DN19534_c0_g1"
"4284" "TRINITY_DN1954_c0_g1_i1" "HOG:A0235110" 235110 "Embryophyta" "TRINITY_DN1954_c0_g1"
"4285" "TRINITY_DN19556_c0_g1_i1" "HOG:A0220421" 220421 "Magnoliopsida" "TRINITY_DN19556_c0_g1"
"4286" "TRINITY_DN19559_c0_g1_i1" "HOG:A0224233" 224233 "Spermatophyta" "TRINITY_DN19559_c0_g1"
"4287" "TRINITY_DN1956_c0_g1_i1" "HOG:A0193864" 193864 "Brassicaceae" "TRINITY_DN1956_c0_g1"
"4288" "TRINITY_DN19563_c0_g1_i4" "HOG:A0202957" 202957 "Pentapetalae" "TRINITY_DN19563_c0_g1"
"4289" "TRINITY_DN19565_c0_g1_i3" "HOG:A0237232" 237232 "Streptophyta" "TRINITY_DN19565_c0_g1"
"4290" "TRINITY_DN19567_c0_g1_i2" "HOG:A0212980" 212980 "Mesangiospermae" "TRINITY_DN19567_c0_g1"
"4291" "TRINITY_DN1957_c0_g1_i1" "HOG:A0236485" 236485 "Embryophyta" "TRINITY_DN1957_c0_g1"
"4292" "TRINITY_DN19570_c0_g1_i1" "HOG:A0232356" 232356 "Tracheophyta" "TRINITY_DN19570_c0_g1"
"4293" "TRINITY_DN19572_c0_g1_i1" "HOG:A0219840" 219840 "Magnoliopsida" "TRINITY_DN19572_c0_g1"
"4294" "TRINITY_DN19573_c0_g1_i1" "HOG:A0237494" 237494 "Streptophyta" "TRINITY_DN19573_c0_g1"
"4295" "TRINITY_DN19574_c0_g1_i1" "HOG:A0234710" 234710 "Embryophyta" "TRINITY_DN19574_c0_g1"
"4296" "TRINITY_DN19579_c0_g1_i1" "HOG:A0168610" 168610 "asterids" "TRINITY_DN19579_c0_g1"
"4297" "TRINITY_DN1958_c0_g1_i10" "HOG:A0567204" 567204 "Eukaryota" "TRINITY_DN1958_c0_g1"
"4298" "TRINITY_DN1958_c0_g1_i12" "HOG:A0567204" 567204 "Eukaryota" "TRINITY_DN1958_c0_g1"
"4299" "TRINITY_DN1958_c0_g1_i3" "HOG:A0567204" 567204 "Eukaryota" "TRINITY_DN1958_c0_g1"
"4300" "TRINITY_DN19580_c0_g1_i1" "HOG:A0206072" 206072 "Pentapetalae" "TRINITY_DN19580_c0_g1"
"4301" "TRINITY_DN19581_c0_g1_i1" "HOG:A0567028" 567028 "Eukaryota" "TRINITY_DN19581_c0_g1"
"4302" "TRINITY_DN19583_c0_g1_i1" "HOG:A0235478" 235478 "Embryophyta" "TRINITY_DN19583_c0_g1"
"4303" "TRINITY_DN19585_c0_g1_i1" "HOG:A0237385" 237385 "Streptophyta" "TRINITY_DN19585_c0_g1"
"4304" "TRINITY_DN19588_c0_g1_i1" "HOG:A0562266" 562266 "Eukaryota" "TRINITY_DN19588_c0_g1"
"4305" "TRINITY_DN1959_c0_g1_i1" "HOG:A0779735" 779735 "LUCA" "TRINITY_DN1959_c0_g1"
"4306" "TRINITY_DN19590_c0_g1_i1" "HOG:A0570374" 570374 "Eukaryota" "TRINITY_DN19590_c0_g1"
"4307" "TRINITY_DN19593_c0_g1_i5" "HOG:A0203220" 203220 "Pentapetalae" "TRINITY_DN19593_c0_g1"
"4308" "TRINITY_DN19596_c0_g1_i1" "HOG:A0563266" 563266 "Eukaryota" "TRINITY_DN19596_c0_g1"
"4309" "TRINITY_DN19600_c0_g1_i1" "HOG:A0211759" 211759 "Mesangiospermae" "TRINITY_DN19600_c0_g1"
"4310" "TRINITY_DN19605_c0_g1_i1" "HOG:A0200018" 200018 "rosids" "TRINITY_DN19605_c0_g1"
"4311" "TRINITY_DN1961_c0_g1_i1" "HOG:A0780119" 780119 "LUCA" "TRINITY_DN1961_c0_g1"
"4312" "TRINITY_DN19614_c0_g1_i2" "HOG:A0220138" 220138 "Magnoliopsida" "TRINITY_DN19614_c0_g1"
"4313" "TRINITY_DN19615_c0_g1_i1" "HOG:A0779770" 779770 "LUCA" "TRINITY_DN19615_c0_g1"
"4314" "TRINITY_DN19616_c0_g1_i1" "HOG:A0206990" 206990 "Pentapetalae" "TRINITY_DN19616_c0_g1"
"4315" "TRINITY_DN19617_c0_g1_i1" "HOG:A0219755" 219755 "Magnoliopsida" "TRINITY_DN19617_c0_g1"
"4316" "TRINITY_DN19617_c0_g1_i2" "HOG:A0219755" 219755 "Magnoliopsida" "TRINITY_DN19617_c0_g1"
"4317" "TRINITY_DN19619_c0_g1_i1" "HOG:A0237659" 237659 "Streptophyta" "TRINITY_DN19619_c0_g1"
"4318" "TRINITY_DN1962_c0_g1_i1" "HOG:A0562846" 562846 "Eukaryota" "TRINITY_DN1962_c0_g1"
"4319" "TRINITY_DN1963_c0_g1_i1" "HOG:A0565724" 565724 "Eukaryota" "TRINITY_DN1963_c0_g1"
"4320" "TRINITY_DN19636_c0_g1_i1" "HOG:A0237188" 237188 "Streptophyta" "TRINITY_DN19636_c0_g1"
"4321" "TRINITY_DN19638_c0_g1_i2" "HOG:A0202858" 202858 "Pentapetalae" "TRINITY_DN19638_c0_g1"
"4322" "TRINITY_DN19645_c0_g1_i1" "HOG:A0198942" 198942 "rosids" "TRINITY_DN19645_c0_g1"
"4323" "TRINITY_DN1965_c0_g1_i1" "HOG:A0238720" 238720 "Viridiplantae" "TRINITY_DN1965_c0_g1"
"4324" "TRINITY_DN19650_c0_g1_i1" "HOG:A0563831" 563831 "Eukaryota" "TRINITY_DN19650_c0_g1"
"4325" "TRINITY_DN19655_c0_g1_i1" "HOG:A0220033" 220033 "Magnoliopsida" "TRINITY_DN19655_c0_g1"
"4326" "TRINITY_DN19662_c0_g2_i1" "HOG:A0234405" 234405 "Embryophyta" "TRINITY_DN19662_c0_g2"
"4327" "TRINITY_DN19662_c0_g2_i1" "HOG:A0758266" 758266 "Bacteria" "TRINITY_DN19662_c0_g2"
"4328" "TRINITY_DN19665_c0_g1_i1" "HOG:A0573475" 573475 "Eukaryota" "TRINITY_DN19665_c0_g1"
"4329" "TRINITY_DN19668_c0_g1_i1" "HOG:A0203428" 203428 "Pentapetalae" "TRINITY_DN19668_c0_g1"
"4330" "TRINITY_DN1967_c0_g1_i1" "HOG:A0233733" 233733 "Embryophyta" "TRINITY_DN1967_c0_g1"
"4331" "TRINITY_DN19670_c0_g1_i1" "HOG:A0223539" 223539 "Spermatophyta" "TRINITY_DN19670_c0_g1"
"4332" "TRINITY_DN19673_c0_g1_i1" "HOG:A0568368" 568368 "Eukaryota" "TRINITY_DN19673_c0_g1"
"4333" "TRINITY_DN19677_c0_g1_i1" "HOG:A0565956" 565956 "Eukaryota" "TRINITY_DN19677_c0_g1"
"4334" "TRINITY_DN19679_c0_g1_i1" "HOG:A0562415" 562415 "Eukaryota" "TRINITY_DN19679_c0_g1"
"4335" "TRINITY_DN19680_c0_g1_i1" "HOG:A0233591" 233591 "Embryophyta" "TRINITY_DN19680_c0_g1"
"4336" "TRINITY_DN19689_c0_g1_i1" "HOG:A0231927" 231927 "Tracheophyta" "TRINITY_DN19689_c0_g1"
"4337" "TRINITY_DN1969_c0_g1_i1" "HOG:A0220093" 220093 "Magnoliopsida" "TRINITY_DN1969_c0_g1"
"4338" "TRINITY_DN1969_c0_g1_i3" "HOG:A0220093" 220093 "Magnoliopsida" "TRINITY_DN1969_c0_g1"
"4339" "TRINITY_DN19690_c0_g1_i1" "HOG:A0211920" 211920 "Mesangiospermae" "TRINITY_DN19690_c0_g1"
"4340" "TRINITY_DN19697_c0_g1_i1" "HOG:A0223524" 223524 "Spermatophyta" "TRINITY_DN19697_c0_g1"
"4341" "TRINITY_DN197_c0_g1_i1" "HOG:A0562738" 562738 "Eukaryota" "TRINITY_DN197_c0_g1"
"4342" "TRINITY_DN1970_c0_g1_i1" "HOG:A0235210" 235210 "Embryophyta" "TRINITY_DN1970_c0_g1"
"4343" "TRINITY_DN19700_c0_g1_i1" "HOG:A0234685" 234685 "Embryophyta" "TRINITY_DN19700_c0_g1"
"4344" "TRINITY_DN19701_c0_g1_i1" "HOG:A0211649" 211649 "Mesangiospermae" "TRINITY_DN19701_c0_g1"
"4345" "TRINITY_DN19703_c0_g1_i2" "HOG:A0562194" 562194 "Eukaryota" "TRINITY_DN19703_c0_g1"
"4346" "TRINITY_DN19707_c0_g1_i1" "HOG:A0211714" 211714 "Mesangiospermae" "TRINITY_DN19707_c0_g1"
"4347" "TRINITY_DN19714_c0_g1_i1" "HOG:A0566629" 566629 "Eukaryota" "TRINITY_DN19714_c0_g1"
"4348" "TRINITY_DN1972_c0_g1_i2" "HOG:A0562287" 562287 "Eukaryota" "TRINITY_DN1972_c0_g1"
"4349" "TRINITY_DN19724_c0_g1_i1" "HOG:A0214411" 214411 "Mesangiospermae" "TRINITY_DN19724_c0_g1"
"4350" "TRINITY_DN19725_c0_g1_i1" "HOG:A0747962" 747962 "Proteobacteria" "TRINITY_DN19725_c0_g1"
"4351" "TRINITY_DN19730_c0_g1_i1" "HOG:A0206196" 206196 "Pentapetalae" "TRINITY_DN19730_c0_g1"
"4352" "TRINITY_DN19731_c0_g1_i1" "HOG:A0219596" 219596 "Magnoliopsida" "TRINITY_DN19731_c0_g1"
"4353" "TRINITY_DN19733_c0_g1_i1" "HOG:A0167713" 167713 "asterids" "TRINITY_DN19733_c0_g1"
"4354" "TRINITY_DN19735_c0_g1_i1" "HOG:A0232780" 232780 "Tracheophyta" "TRINITY_DN19735_c0_g1"
"4355" "TRINITY_DN19736_c0_g1_i1" "HOG:A0206375" 206375 "Pentapetalae" "TRINITY_DN19736_c0_g1"
"4356" "TRINITY_DN19737_c0_g1_i1" "HOG:A0174413" 174413 "fabids" "TRINITY_DN19737_c0_g1"
"4357" "TRINITY_DN19739_c0_g1_i1" "HOG:A0220966" 220966 "Magnoliopsida" "TRINITY_DN19739_c0_g1"
"4358" "TRINITY_DN19742_c0_g1_i1" "HOG:A0220305" 220305 "Magnoliopsida" "TRINITY_DN19742_c0_g1"
"4359" "TRINITY_DN19742_c0_g1_i2" "HOG:A0220305" 220305 "Magnoliopsida" "TRINITY_DN19742_c0_g1"
"4360" "TRINITY_DN19743_c0_g1_i1" "HOG:A0167784" 167784 "asterids" "TRINITY_DN19743_c0_g1"
"4361" "TRINITY_DN19744_c0_g1_i1" "HOG:A0168161" 168161 "asterids" "TRINITY_DN19744_c0_g1"
"4362" "TRINITY_DN19745_c0_g1_i1" "HOG:A0203127" 203127 "Pentapetalae" "TRINITY_DN19745_c0_g1"
"4363" "TRINITY_DN19746_c0_g1_i3" "HOG:A0220687" 220687 "Magnoliopsida" "TRINITY_DN19746_c0_g1"
"4364" "TRINITY_DN1975_c0_g1_i1" "HOG:A0234256" 234256 "Embryophyta" "TRINITY_DN1975_c0_g1"
"4365" "TRINITY_DN1976_c0_g1_i1" "HOG:A0786202" 786202 "LUCA" "TRINITY_DN1976_c0_g1"
"4366" "TRINITY_DN1977_c0_g1_i1" "HOG:A0786010" 786010 "LUCA" "TRINITY_DN1977_c0_g1"
"4367" "TRINITY_DN19770_c0_g1_i1" "HOG:A0235166" 235166 "Embryophyta" "TRINITY_DN19770_c0_g1"
"4368" "TRINITY_DN19774_c0_g1_i1" "HOG:A0220291" 220291 "Magnoliopsida" "TRINITY_DN19774_c0_g1"
"4369" "TRINITY_DN19779_c0_g1_i1" "HOG:A0211827" 211827 "Mesangiospermae" "TRINITY_DN19779_c0_g1"
"4370" "TRINITY_DN1978_c0_g1_i1" "HOG:A0562256" 562256 "Eukaryota" "TRINITY_DN1978_c0_g1"
"4371" "TRINITY_DN19786_c0_g1_i1" "HOG:A0235236" 235236 "Embryophyta" "TRINITY_DN19786_c0_g1"
"4372" "TRINITY_DN1979_c0_g1_i5" "HOG:A0562397" 562397 "Eukaryota" "TRINITY_DN1979_c0_g1"
"4373" "TRINITY_DN19792_c0_g1_i1" "HOG:A0228981" 228981 "Spermatophyta" "TRINITY_DN19792_c0_g1"
"4374" "TRINITY_DN19792_c0_g1_i1" "HOG:A0228981" 228981 "Spermatophyta" "TRINITY_DN19792_c0_g1"
"4375" "TRINITY_DN19794_c0_g1_i1" "HOG:A0222342" 222342 "Magnoliopsida" "TRINITY_DN19794_c0_g1"
"4376" "TRINITY_DN19797_c0_g1_i1" "HOG:A0234248" 234248 "Embryophyta" "TRINITY_DN19797_c0_g1"
"4377" "TRINITY_DN198_c0_g1_i1" "HOG:A0566658" 566658 "Eukaryota" "TRINITY_DN198_c0_g1"
"4378" "TRINITY_DN198_c0_g1_i2" "HOG:A0566658" 566658 "Eukaryota" "TRINITY_DN198_c0_g1"
"4379" "TRINITY_DN1981_c0_g1_i2" "HOG:A0565674" 565674 "Eukaryota" "TRINITY_DN1981_c0_g1"
"4380" "TRINITY_DN19810_c0_g1_i1" "HOG:A0567242" 567242 "Eukaryota" "TRINITY_DN19810_c0_g1"
"4381" "TRINITY_DN19818_c0_g1_i1" "HOG:A0236869" 236869 "Embryophyta" "TRINITY_DN19818_c0_g1"
"4382" "TRINITY_DN19823_c0_g1_i1" "HOG:A0212004" 212004 "Mesangiospermae" "TRINITY_DN19823_c0_g1"
"4383" "TRINITY_DN1983_c0_g1_i1" "HOG:A0206583" 206583 "Pentapetalae" "TRINITY_DN1983_c0_g1"
"4384" "TRINITY_DN19833_c0_g1_i1" "HOG:A0562172" 562172 "Eukaryota" "TRINITY_DN19833_c0_g1"
"4385" "TRINITY_DN19835_c0_g1_i1" "HOG:A0198161" 198161 "rosids" "TRINITY_DN19835_c0_g1"
"4386" "TRINITY_DN19838_c0_g1_i1" "HOG:A0785643" 785643 "LUCA" "TRINITY_DN19838_c0_g1"
"4387" "TRINITY_DN19839_c0_g1_i1" "HOG:A0562351" 562351 "Eukaryota" "TRINITY_DN19839_c0_g1"
"4388" "TRINITY_DN19862_c0_g1_i1" "HOG:A0221477" 221477 "Magnoliopsida" "TRINITY_DN19862_c0_g1"
"4389" "TRINITY_DN19863_c0_g1_i1" "HOG:A0202686" 202686 "Pentapetalae" "TRINITY_DN19863_c0_g1"
"4390" "TRINITY_DN19864_c0_g1_i1" "HOG:A0221214" 221214 "Magnoliopsida" "TRINITY_DN19864_c0_g1"
"4391" "TRINITY_DN19869_c0_g1_i1" "HOG:A0233980" 233980 "Embryophyta" "TRINITY_DN19869_c0_g1"
"4392" "TRINITY_DN19871_c0_g1_i1" "HOG:A0562270" 562270 "Eukaryota" "TRINITY_DN19871_c0_g1"
"4393" "TRINITY_DN19874_c0_g1_i3" "HOG:A0562705" 562705 "Eukaryota" "TRINITY_DN19874_c0_g1"
"4394" "TRINITY_DN19877_c0_g1_i1" "HOG:A0220304" 220304 "Magnoliopsida" "TRINITY_DN19877_c0_g1"
"4395" "TRINITY_DN19878_c0_g1_i1" "HOG:A0233785" 233785 "Embryophyta" "TRINITY_DN19878_c0_g1"
"4396" "TRINITY_DN19881_c0_g1_i1" "HOG:A0219603" 219603 "Magnoliopsida" "TRINITY_DN19881_c0_g1"
"4397" "TRINITY_DN19881_c0_g1_i1" "HOG:A0219603" 219603 "Magnoliopsida" "TRINITY_DN19881_c0_g1"
"4398" "TRINITY_DN19886_c0_g1_i1" "HOG:A0168009" 168009 "asterids" "TRINITY_DN19886_c0_g1"
"4399" "TRINITY_DN19888_c0_g1_i1" "HOG:A0570469" 570469 "Eukaryota" "TRINITY_DN19888_c0_g1"
"4400" "TRINITY_DN19890_c0_g1_i1" "HOG:A0780357" 780357 "LUCA" "TRINITY_DN19890_c0_g1"
"4401" "TRINITY_DN19891_c0_g1_i1" "HOG:A0237565" 237565 "Streptophyta" "TRINITY_DN19891_c0_g1"
"4402" "TRINITY_DN19896_c0_g1_i1" "HOG:A0213320" 213320 "Mesangiospermae" "TRINITY_DN19896_c0_g1"
"4403" "TRINITY_DN19898_c0_g1_i1" "HOG:A0232780" 232780 "Tracheophyta" "TRINITY_DN19898_c0_g1"
"4404" "TRINITY_DN19900_c0_g1_i1" "HOG:A0206479" 206479 "Pentapetalae" "TRINITY_DN19900_c0_g1"
"4405" "TRINITY_DN19901_c0_g1_i1" "HOG:A0226815" 226815 "Spermatophyta" "TRINITY_DN19901_c0_g1"
"4406" "TRINITY_DN19906_c0_g1_i1" "HOG:A0220529" 220529 "Magnoliopsida" "TRINITY_DN19906_c0_g1"
"4407" "TRINITY_DN1991_c0_g1_i1" "HOG:A0568350" 568350 "Eukaryota" "TRINITY_DN1991_c0_g1"
"4408" "TRINITY_DN19910_c0_g1_i1" "HOG:A0221222" 221222 "Magnoliopsida" "TRINITY_DN19910_c0_g1"
"4409" "TRINITY_DN19913_c0_g1_i1" "HOG:A0785594" 785594 "LUCA" "TRINITY_DN19913_c0_g1"
"4410" "TRINITY_DN19914_c0_g1_i1" "HOG:A0102695" 102695 "Plasmodium" "TRINITY_DN19914_c0_g1"
"4411" "TRINITY_DN19916_c0_g1_i1" "HOG:A0573442" 573442 "Eukaryota" "TRINITY_DN19916_c0_g1"
"4412" "TRINITY_DN19917_c0_g1_i1" "HOG:A0237361" 237361 "Streptophyta" "TRINITY_DN19917_c0_g1"
"4413" "TRINITY_DN19918_c0_g1_i1" "HOG:A0204852" 204852 "Pentapetalae" "TRINITY_DN19918_c0_g1"
"4414" "TRINITY_DN19918_c0_g1_i1" "HOG:A0179202" 179202 "Malvaceae" "TRINITY_DN19918_c0_g1"
"4415" "TRINITY_DN19922_c0_g1_i1" "HOG:A0213903" 213903 "Mesangiospermae" "TRINITY_DN19922_c0_g1"
"4416" "TRINITY_DN19925_c0_g1_i1" "HOG:A0203034" 203034 "Pentapetalae" "TRINITY_DN19925_c0_g1"
"4417" "TRINITY_DN19927_c0_g1_i1" "HOG:A0202758" 202758 "Pentapetalae" "TRINITY_DN19927_c0_g1"
"4418" "TRINITY_DN19937_c0_g1_i1" "HOG:A0203265" 203265 "Pentapetalae" "TRINITY_DN19937_c0_g1"
"4419" "TRINITY_DN1994_c0_g1_i6" "HOG:A0235392" 235392 "Embryophyta" "TRINITY_DN1994_c0_g1"
"4420" "TRINITY_DN1996_c0_g1_i1" "HOG:A0167672" 167672 "asterids" "TRINITY_DN1996_c0_g1"
"4421" "TRINITY_DN1996_c0_g1_i1" "HOG:A0167672" 167672 "asterids" "TRINITY_DN1996_c0_g1"
"4422" "TRINITY_DN19962_c0_g1_i1" "HOG:A0235011" 235011 "Embryophyta" "TRINITY_DN19962_c0_g1"
"4423" "TRINITY_DN19967_c0_g1_i1" "HOG:A0570556" 570556 "Eukaryota" "TRINITY_DN19967_c0_g1"
