ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
251445_at,1.80E-02,3.82E-03,-3.8938675,-2.5161715,-0.46319,AT3G59870,hypothetical protein
252344_s_at,1.80E-02,3.82E-03,-3.8937303,-2.5163876,-0.312105,AT3G48620///AT3G44160,outer membrane OMP85 family protein///Outer membrane OMP85 family protein
245681_at,1.80E-02,3.82E-03,-3.8934684,-2.5168003,-0.3627725,AT1G56560,alkaline/neutral invertase A
254597_at,1.80E-02,3.82E-03,-3.8933685,-2.5169579,-0.426135,AtS40-3,protein AtS40-3
247040_at,1.80E-02,3.82E-03,-3.8933395,-2.5170035,-0.8891775,AT5G67150,HXXXD-type acyl-transferase-like protein
260494_at,1.80E-02,3.83E-03,3.8929487,-2.5176194,1.422445,AT2G41820,leucine-rich repeat receptor-like tyrosine-protein kinase
264471_at,1.80E-02,3.83E-03,3.8924806,-2.518357,0.55248,AT1G67120,protein MIDASIN1
255410_at,1.80E-02,3.83E-03,3.8923669,-2.5185361,0.8183625,AT4G03100,Rho GTPase activating protein with PAK-box/P21-Rho-binding domain
261408_s_at,1.80E-02,3.84E-03,3.8909945,-2.5206991,0.51636,AT1G07820///AT1G07660///AT5G59970///AT5G59690///AT3G53730///AT3G46320///AT3G45930///HIS4,histone H4///histone H4///histone H4///histone H4///histone H4///histone H4///histone H4///histone H4
265249_at,1.80E-02,3.84E-03,-3.8909819,-2.5207188,-0.6656825,SGR5,protein shoot gravitropism 5
261144_s_at,1.80E-02,3.84E-03,-3.8908208,-2.5209728,-0.63455,BBD1///AT1G19660,bifunctional nuclease 1///putative wound-responsive protein
262783_at,1.80E-02,3.84E-03,3.8907238,-2.5211256,0.413895,AT1G10850,leucine-rich repeat protein kinase-like protein
266477_at,1.81E-02,3.86E-03,3.8876655,-2.5259462,1.1408625,CLE6,protein CLAVATA3/ESR-related 6
261038_at,1.81E-02,3.86E-03,-3.8873661,-2.5264183,-0.442115,AT1G17490,hypothetical protein
248378_at,1.81E-02,3.87E-03,3.8852039,-2.5298271,0.48221,AT5G51840,hypothetical protein
261490_at,1.82E-02,3.88E-03,3.8839016,-2.5318806,0.606275,SAC52,60S ribosomal protein L10-1
258448_at,1.82E-02,3.88E-03,3.8832597,-2.5328927,0.383195,AT3G22290,Endoplasmic reticulum vesicle transporter protein
264972_at,1.82E-02,3.89E-03,-3.8822935,-2.5344164,-0.4871075,ASY1,asynaptic 1
249958_at,1.82E-02,3.89E-03,3.8814551,-2.5357386,0.62526,AT5G18970,AWPM-19-like protein
256396_at,1.83E-02,3.90E-03,3.8804313,-2.5373533,0.5671525,AT3G06150,hypothetical protein
245439_at,1.83E-02,3.90E-03,-3.87985,-2.5382702,-0.3655675,AT4G16670,hypothetical protein
245863_s_at,1.83E-02,3.91E-03,3.8791715,-2.5393404,0.524625,AT1G58060///AT1G58050,RNA helicase family protein///RNA helicase family protein
264580_at,1.83E-02,3.91E-03,-3.8786731,-2.5401265,-1.7084925,AT1G05340,hypothetical protein
254039_at,1.83E-02,3.91E-03,3.877867,-2.5413983,0.365625,GPP1,glycerol-3-phosphatase 1
261307_at,1.83E-02,3.91E-03,-3.8777102,-2.5416456,-0.4903625,GATB,Glutamyl-tRNA(Gln) amidotransferase subunit B
256319_at,1.83E-02,3.92E-03,3.8772655,-2.5423471,0.87838,AT1G35910,probable trehalose-phosphate phosphatase D
250033_at,1.83E-02,3.92E-03,3.8767515,-2.543158,0.580755,NCBP,translation initiation factor NCBP
267617_at,1.83E-02,3.92E-03,-3.876737,-2.5431809,-0.382795,TED4,heme oxygenase 1
266035_at,1.83E-02,3.92E-03,3.8764106,-2.5436957,0.8318925,MOD1,enoyl-[acyl-carrier-protein] reductase [NADH]
248133_at,1.83E-02,3.92E-03,3.876179,-2.5440612,0.336605,AT5G54850,hypothetical protein
260220_at,1.84E-02,3.93E-03,-3.8750579,-2.5458301,-0.786645,MYB31,myb domain protein 31
249318_at,1.84E-02,3.93E-03,3.8747325,-2.5463435,0.40224,UK/UPRT1,uridine kinase/uracil phosphoribosyltransferase 1
261222_at,1.84E-02,3.93E-03,-3.8742644,-2.5470821,-0.36758,AT1G20120,GDSL esterase/lipase
259198_at,1.84E-02,3.94E-03,3.8737962,-2.5478209,0.3616875,AT3G03610,ELMO/CED-12 family protein
260227_at,1.84E-02,3.94E-03,-3.8733564,-2.548515,-1.14355,AT1G74450,hypothetical protein
251162_at,1.84E-02,3.94E-03,3.872787,-2.5494135,0.355585,FKD1,protein FORKED 1
260941_at,1.84E-02,3.95E-03,3.8721523,-2.5504151,0.401375,AT1G44970,peroxidase 9
246268_at,1.84E-02,3.95E-03,-3.8720382,-2.5505952,-0.7634775,CYP97A3,protein LUTEIN DEFICIENT 5
259740_at,1.84E-02,3.95E-03,-3.8716808,-2.5511592,-0.3729575,AT1G64300,putative serine/threonine/tyrosine kinase
265475_at,1.84E-02,3.95E-03,-3.8715324,-2.5513934,-0.8220475,NIR1,Ferredoxin--nitrite reductase
265309_at,1.84E-02,3.95E-03,3.8712135,-2.5518967,0.41406,XIG,myosin-like protein XIG
263787_at,1.84E-02,3.95E-03,-3.8709953,-2.5522411,-1.67843,AT2G46420,hypothetical protein
257740_at,1.84E-02,3.96E-03,3.8706987,-2.5527092,0.498875,AT3G27330,C3H4 type zinc finger protein
249943_at,1.84E-02,3.96E-03,3.8705921,-2.5528775,0.528705,AT5G22280,hypothetical protein
257263_at,1.84E-02,3.96E-03,3.8703328,-2.5532868,0.4447975,AT3G22070,proline-rich family protein
252561_at,1.85E-02,3.97E-03,3.8685823,-2.5560498,0.836115,HTB9,histone HTB9
251541_at,1.85E-02,3.97E-03,3.868022,-2.5569342,0.8900325,CSY2,citrate synthase 2
256618_at,1.85E-02,3.97E-03,3.8678872,-2.557147,0.3778525,VRN5,protein VERNALIZATION 5
266596_at,1.85E-02,3.98E-03,-3.866632,-2.5591287,-0.704495,AT2G46150,late embryogenesis abundant hydroxyproline-rich glycoprotein
262725_at,1.85E-02,3.98E-03,3.8664021,-2.5594915,0.5034575,AT1G43580,Sphingomyelin synthetase family protein
253901_at,1.85E-02,3.98E-03,3.8659597,-2.5601901,0.3876,AT4G27090,60S ribosomal protein L14-2
263913_at,1.86E-02,3.99E-03,3.8646405,-2.562273,0.495765,AT2G36570,PXY/TDR-correlated protein PXC1
264553_s_at,1.86E-02,3.99E-03,-3.8646287,-2.5622916,-0.458525,AT1G09490///AT1G09480,alcohol dehydrogenase///alcohol dehydrogenase-like protein
251656_at,1.86E-02,3.99E-03,3.8642752,-2.5628498,0.3808,AT3G57170,N-acetylglucosaminyl transferase component family protein / Gpi1 family protein
249109_at,1.86E-02,4.00E-03,3.8633527,-2.5643065,0.9166875,ATAUX2-11,auxin-responsive protein IAA4
262760_at,1.86E-02,4.00E-03,-3.8633449,-2.5643188,-0.421605,AT1G10770,putative pectin methylesterase/invertase inhibitor
261927_at,1.86E-02,4.00E-03,-3.8629243,-2.564983,-1.491555,AT1G22500,putative C3HC4-type RING zinc finger protein
251535_at,1.86E-02,4.00E-03,3.8625689,-2.5655442,0.5319875,AT3G58540,hypothetical protein
264897_at,1.86E-02,4.01E-03,3.8615947,-2.5670828,0.422665,AT1G23220,dynein light chain type 1-like protein
245114_at,1.86E-02,4.01E-03,3.861356,-2.5674598,0.6403325,TFIIB,transcription initiation factor IIB-1
258707_at,1.87E-02,4.02E-03,-3.860471,-2.5688576,-0.4298175,AT3G09480,histone H2B
260643_at,1.87E-02,4.03E-03,3.8582389,-2.5723833,0.4613425,AT1G53270,ABC transporter G family member 10
254635_at,1.87E-02,4.03E-03,3.8577908,-2.5730911,0.446655,AT4G18670,leucine-rich repeat extensin-like protein 5
262831_at,1.87E-02,4.04E-03,3.8574106,-2.5736917,1.144335,AT1G14730,probable transmembrane ascorbate ferrireductase 3
250244_at,1.87E-02,4.04E-03,3.8572649,-2.573922,0.31231,ABO1,elongator complex protein 1
249816_at,1.87E-02,4.04E-03,3.8566075,-2.5749606,0.5059275,CPSF100,cleavage and polyadenylation specificity factor 100
251399_at,1.88E-02,4.04E-03,-3.856057,-2.5758303,-0.49992,AT3G60590,hypothetical protein
248727_at,1.88E-02,4.05E-03,3.8548114,-2.5777984,0.6512625,CYP705A5,cytochrome P450 705A5
253492_at,1.88E-02,4.05E-03,3.8544918,-2.5783034,0.4997675,AT4G31810,ATP-dependent caseinolytic (Clp) protease/crotonase family protein
249425_at,1.88E-02,4.05E-03,-3.8544683,-2.5783404,-0.5240275,AT5G39790,putative starch binding scaffold protein
247163_at,1.88E-02,4.06E-03,-3.8540833,-2.5789488,-0.436325,AT5G65685,UDP-Glycosyltransferase superfamily protein
262882_at,1.88E-02,4.06E-03,-3.8533644,-2.5800849,-1.2258825,CYP89A2,cytochrome P450 89A2
248224_at,1.88E-02,4.06E-03,-3.853199,-2.5803462,-0.490955,AT5G53490,thylakoid lumenal protein-17.4
254148_at,1.88E-02,4.06E-03,-3.8531626,-2.5804037,-0.7666925,cpHsc70-1,chloroplast heat shock protein 70-1
253333_at,1.88E-02,4.07E-03,-3.8526407,-2.5812286,-0.85216,DHS2,3-deoxy-d-arabino-heptulosonate 7-phosphate synthase
258888_at,1.88E-02,4.07E-03,3.8521294,-2.5820365,0.3477975,AT3G05620,putative pectinesterase/pectinesterase inhibitor 22
251469_at,1.88E-02,4.07E-03,-3.852033,-2.5821888,-0.5809775,LAP3,pollen development protein LAP3
259358_at,1.89E-02,4.08E-03,3.8507502,-2.5842163,0.8055475,GATL3,putative galacturonosyltransferase-like 3
261340_at,1.89E-02,4.08E-03,-3.8506755,-2.5843344,-0.487985,PUM9,protein pumilio 9
248487_at,1.89E-02,4.08E-03,-3.8501763,-2.5851233,-0.8034425,ERD1,chaperone protein ClpD
248749_at,1.89E-02,4.08E-03,3.8494857,-2.5862149,0.45534,ERF1-1,peptide chain release factor eRF subunit 1
266298_at,1.89E-02,4.09E-03,-3.8492301,-2.5866189,-0.4302125,AT2G29590,thioesterase-like protein
263946_at,1.89E-02,4.09E-03,-3.8491662,-2.58672,-0.5218075,AT2G36000,mitochondrial transcription termination factor family protein
267530_at,1.89E-02,4.09E-03,-3.8490925,-2.5868365,-0.61714,AT2G41890,G-type lectin S-receptor-like serine/threonine-protein kinase SD3-1
266070_at,1.89E-02,4.09E-03,3.8484859,-2.5877954,1.167135,PNP-A,plant natriuretic peptide A
249777_at,1.89E-02,4.10E-03,-3.8476565,-2.5891065,-1.001055,AT5G24210,lipase class 3 family protein
247838_at,1.89E-02,4.10E-03,3.8475325,-2.5893025,0.2838375,UBP23,ubiquitin carboxyl-terminal hydrolase 23
266906_at,1.89E-02,4.10E-03,-3.8475224,-2.5893185,-0.8725475,AT2G34585,hypothetical protein
262195_at,1.89E-02,4.10E-03,3.8472579,-2.5897366,0.584775,AT1G78040,pollen Ole e 1 allergen and extensin family protein
258331_at,1.89E-02,4.10E-03,3.8472231,-2.5897917,0.6019975,AT3G15980,coatomer subunit beta'-3
249895_at,1.89E-02,4.10E-03,3.8471987,-2.5898302,1.01826,FAR1,fatty acyl-CoA reductase 1
252210_at,1.89E-02,4.10E-03,3.846251,-2.5913284,0.80573,OBP1,Dof zinc finger protein DOF3.4
266600_at,1.89E-02,4.11E-03,-3.8456412,-2.5922926,-0.4298075,MPK12,mitogen-activated protein kinase 12
255118_at,1.90E-02,4.11E-03,-3.844892,-2.5934772,-0.3393725,AT4G08790,Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein
258173_at,1.90E-02,4.12E-03,-3.8445094,-2.5940822,-0.4680975,CERK1,chitin elicitor receptor kinase 1
250438_at,1.90E-02,4.12E-03,3.8433318,-2.5959442,0.9061425,AT5G10580,hypothetical protein
266403_at,1.90E-02,4.12E-03,-3.8430636,-2.5963683,-0.64302,AT2G38600,"HAD superfamily, subfamily IIIB acid phosphatase"
245874_at,1.90E-02,4.12E-03,3.8430054,-2.5964605,0.66644,AT1G26250,Proline-rich extensin-like family protein
262667_at,1.90E-02,4.13E-03,-3.842592,-2.5971142,-0.6808,AT1G62810,copper amine oxidase 1
252195_at,1.90E-02,4.13E-03,3.8421929,-2.5977453,0.374335,AT3G50190,hypothetical protein
258117_at,1.90E-02,4.13E-03,-3.8414297,-2.5989523,-0.3938925,AT3G14700,SART-1 family protein
246012_at,1.91E-02,4.14E-03,-3.8400936,-2.6010655,-0.72278,AT5G10650,RING/U-box superfamily protein
265002_at,1.91E-02,4.15E-03,-3.8395748,-2.6018861,-0.4667925,LHT2,lysine histidine transporter 2
255908_s_at,1.91E-02,4.15E-03,-3.8381459,-2.6041463,-1.3559775,AT1G18010///AT1G18000,Major facilitator superfamily protein///Major facilitator superfamily protein
247592_at,1.92E-02,4.16E-03,3.8367287,-2.6063884,1.1402,NRT2.3,nitrate transporter 2.3
265353_at,1.92E-02,4.17E-03,3.8360698,-2.6074308,0.5436825,AT2G16800,high-affinity nickel-transport family protein
257151_at,1.92E-02,4.17E-03,3.8356983,-2.6080186,0.836135,AT3G27200,plastocyanin-like domain-containing protein
251487_at,1.92E-02,4.17E-03,3.8353396,-2.6085861,0.51555,OASC,cysteine synthase C
260304_at,1.92E-02,4.18E-03,3.834255,-2.6103023,0.56199,AT1G70480,hypothetical protein
248395_at,1.92E-02,4.18E-03,-3.8338917,-2.6108771,-0.94769,PP2-A14,F-box protein PP2-A14
266834_s_at,1.92E-02,4.18E-03,-3.8336225,-2.611303,-0.78016,AT4G08260///AT3G27140///AT2G30020,putative protein phosphatase 2C 53///putative protein phosphatase 2C-like protein 45///putative protein phosphatase 2C 25
250153_at,1.92E-02,4.19E-03,3.8333191,-2.6117832,0.3789225,WRKY72,putative WRKY transcription factor 72
248000_at,1.93E-02,4.19E-03,-3.8322557,-2.6134661,-0.3444025,AT5G56190,transducin/WD40 domain-containing protein
266533_s_at,1.93E-02,4.19E-03,3.832234,-2.6135003,1.155775,PIP3///PIP2;8,plasma membrane intrinsic protein 3///putative aquaporin PIP2-8
264556_at,1.93E-02,4.20E-03,3.8315268,-2.6146196,0.7914325,MYB61,myb domain protein 61
247988_at,1.93E-02,4.20E-03,-3.8313044,-2.6149715,-0.4609725,AT5G56910,"proteinase inhibitor I25, cystatin, conserved region-containing protein"
266625_at,1.93E-02,4.20E-03,3.8311243,-2.6152566,0.3943075,AT2G35380,peroxidase 20
245938_at,1.93E-02,4.20E-03,3.8310651,-2.6153502,0.442905,AT5G19680,leucine-rich repeat-containing protein
255430_at,1.93E-02,4.21E-03,-3.8301591,-2.6167843,-0.5669775,tic20-IV,translocon at the inner envelope membrane of chloroplasts 20-IV
255927_at,1.93E-02,4.21E-03,3.8297466,-2.6174372,0.6367425,AT1G12630,dehydration-responsive element-binding protein A-4
249485_at,1.93E-02,4.21E-03,-3.8290136,-2.6185973,-0.6829575,AT5G39020,putative receptor-like protein kinase
247098_at,1.93E-02,4.21E-03,-3.8289357,-2.6187207,-0.43931,AT5G66470,GTP-binding protein Era-like protein
253963_at,1.93E-02,4.22E-03,3.8280177,-2.6201738,0.4138625,AT4G26470,putative calcium-binding protein CML21
256676_at,1.94E-02,4.22E-03,-3.8275453,-2.6209216,-1.1276725,SEX4,phosphoglucan phosphatase DSP4
258355_at,1.94E-02,4.23E-03,-3.8260889,-2.6232273,-0.4333575,AT3G14330,pentatricopeptide repeat-containing protein
261130_at,1.94E-02,4.23E-03,3.8259548,-2.6234397,0.7095575,PRMT10,arginine methyltransferase 10
251428_at,1.94E-02,4.24E-03,3.8252776,-2.6245118,1.840465,DIN2,beta-glucosidase 30
260991_at,1.95E-02,4.25E-03,3.8236193,-2.6271375,0.9303325,AT1G12160,Flavin-binding monooxygenase family protein
248386_at,1.95E-02,4.25E-03,3.8231122,-2.6279405,0.5160225,NRPB6A,RNA polymerase Rpb6
251778_at,1.95E-02,4.25E-03,3.8223726,-2.6291118,0.450955,ROPGEF6,ROP (rho of plants) guanine nucleotide exchange factor 6
245946_at,1.95E-02,4.26E-03,-3.8208966,-2.6314493,-0.4153275,AT5G19580,glyoxal oxidase-related protein
245020_at,1.96E-02,4.28E-03,-3.8188243,-2.6347317,-0.636735,petA,apocytochrome f precursor
262482_at,1.96E-02,4.28E-03,-3.818546,-2.6351725,-1.265265,SRG1,Fe(II)/ascorbate oxidase family protein SRG1
263961_at,1.96E-02,4.29E-03,-3.8173528,-2.6370626,-0.28848,AT2G36370,BTB/POZ domain-containing protein FBL11
257892_at,1.96E-02,4.30E-03,-3.8161119,-2.6390284,-0.582825,AT3G17020,Adenine nucleotide alpha hydrolases-like superfamily protein
265285_at,1.97E-02,4.30E-03,-3.8157709,-2.6395687,-0.4145625,AT2G20410,RNA-binding ASCH domain protein
258332_at,1.97E-02,4.30E-03,-3.8156405,-2.6397753,-1.0511825,AT3G16180,nitrate transporter 1.12
262484_at,1.97E-02,4.32E-03,3.8130691,-2.6438497,0.3450625,SWI3C,SWI/SNF complex subunit SWI3C
256596_at,1.98E-02,4.32E-03,-3.8120303,-2.6454959,-0.604415,AT3G28540,AAA-type ATPase family protein
250955_at,1.98E-02,4.32E-03,-3.8117613,-2.6459221,-1.60338,CPUORF47,conserved peptide upstream open reading frame 47
247329_at,1.98E-02,4.32E-03,-3.8117194,-2.6459885,-0.4174975,AT5G64150,RNA methyltransferase family protein
251616_at,1.98E-02,4.33E-03,-3.8106933,-2.6476146,-0.67073,AT3G57990,hypothetical protein
248055_at,1.98E-02,4.34E-03,3.8099983,-2.6487162,0.425045,AT5G55830,probable L-type lectin-domain containing receptor kinase S.7
248310_at,1.98E-02,4.34E-03,-3.8096774,-2.6492249,-0.40371,CPuORF14///AT5G52550,conserved peptide upstream open reading frame 14///hypothetical protein
265058_s_at,1.98E-02,4.34E-03,-3.8092836,-2.6498491,-2.1239325,MBP1///MBP2,myrosinase-binding protein 1///myrosinase-binding protein 2
265913_at,1.98E-02,4.35E-03,-3.808436,-2.6511925,-0.87543,AT2G25625,hypothetical protein
254190_at,1.99E-02,4.35E-03,3.8071284,-2.6532653,0.40878,AT4G23885,hypothetical protein
266593_at,1.99E-02,4.36E-03,3.8068796,-2.6536597,0.6194625,AT2G46200,hypothetical protein
263545_at,1.99E-02,4.36E-03,-3.8065769,-2.6541397,-1.6103575,AT2G21560,hypothetical protein
253292_at,2.00E-02,4.38E-03,-3.8025156,-2.6605789,-0.73735,AT4G33985,hypothetical protein
262582_at,2.00E-02,4.39E-03,-3.8015735,-2.662073,-1.417415,AT1G15410,aspartate-glutamate racemase-like protein
255266_at,2.00E-02,4.39E-03,3.8013615,-2.6624091,0.4957175,CRK25,cysteine-rich receptor-like protein kinase 25
259278_at,2.00E-02,4.40E-03,3.8003975,-2.663938,0.3673125,AT3G01160,hypothetical protein
265627_at,2.01E-02,4.40E-03,-3.7999662,-2.6646221,-0.474665,AT2G27285,Coiled-coil domain-containing protein 55
249700_at,2.01E-02,4.40E-03,3.7996411,-2.6651377,0.57935,AT5G35530,40S ribosomal protein S3-3
256010_at,2.01E-02,4.41E-03,-3.7987996,-2.6664723,-0.486625,ARF19,auxin response factor 19
253689_at,2.01E-02,4.41E-03,-3.7982535,-2.6673385,-1.04319,AT4G29770,target of trans acting-siR480/255.
256134_at,2.01E-02,4.41E-03,-3.7982397,-2.6673604,-0.4765475,AAPT1,aminoalcoholphosphotransferase 1
260046_at,2.01E-02,4.42E-03,3.7977616,-2.6681188,1.214545,AT1G73805,protein SAR Deficient 1
258078_at,2.01E-02,4.42E-03,-3.7973915,-2.6687058,-0.5952225,AT3G25870,hypothetical protein
250437_at,2.01E-02,4.42E-03,3.7967781,-2.669679,0.772115,AGP4,arabinogalactan protein 4
265712_s_at,2.01E-02,4.42E-03,-3.7966302,-2.6699135,-0.6243575,AT3G11810///AT2G03330,hypothetical protein///hypothetical protein
262110_at,2.01E-02,4.43E-03,3.7962972,-2.6704418,0.7704,SR1,Pre-mRNA-splicing factor SF2
263574_at,2.02E-02,4.44E-03,-3.7944903,-2.6733085,-0.60893,AT2G16990,major facilitator protein
260163_at,2.02E-02,4.44E-03,-3.7944733,-2.6733354,-0.5118,BAC2,mitochondrial arginine transporter BAC2
250208_at,2.02E-02,4.44E-03,3.7944521,-2.6733692,0.55146,NAC084,NAC domain containing protein 84
266054_at,2.02E-02,4.44E-03,3.7936874,-2.6745824,0.575905,AT2G40640,RING-finger domain-containing protein
265071_at,2.02E-02,4.45E-03,-3.792663,-2.6762079,-0.3643125,TBP2,TATA-box-binding protein 2
249075_at,2.02E-02,4.45E-03,-3.7922524,-2.6768595,-0.5250225,AT5G44000,Glutathione S-transferase family protein
259895_at,2.02E-02,4.45E-03,3.7922051,-2.6769344,0.3594075,PFI,tubulin folding cofactor E / Pfifferling (PFI)
249538_at,2.02E-02,4.46E-03,3.7917578,-2.6776442,0.3847225,AT5G38840,SMAD/FHA domain-containing protein
246266_at,2.02E-02,4.46E-03,3.7912425,-2.6784621,0.331045,NFD3,putative 30S ribosomal subunit S11 protein
250024_at,2.03E-02,4.46E-03,-3.7909088,-2.6789916,-0.5134575,ANAC087,NAC domain containing protein 87
252187_at,2.03E-02,4.46E-03,3.7908459,-2.6790915,0.2895525,AT3G50850,putative methyltransferase family protein
245687_at,2.03E-02,4.48E-03,-3.7886944,-2.6825061,-0.43828,DEG15,glyoxysomal processing protease
246986_at,2.03E-02,4.48E-03,-3.7885532,-2.6827302,-0.6164025,RLK,receptor-like kinase
258397_at,2.03E-02,4.48E-03,3.7879809,-2.6836385,0.48897,AT3G15357,hypothetical protein
264055_at,2.03E-02,4.48E-03,3.7877028,-2.68408,0.4567925,AT2G28590,protein kinase family protein
260519_at,2.03E-02,4.49E-03,3.7872799,-2.6847513,0.4086175,AT1G51540,kelch-like motif-containing protein
265816_s_at,2.04E-02,4.50E-03,3.7851099,-2.6881962,0.34085,AT1G30230///AT2G18110,elongation factor 1B beta///translation elongation factor EF1B/ribosomal protein S6 family protein
248958_at,2.04E-02,4.50E-03,3.7847232,-2.6888101,0.4046025,AT5G45590,ribosomal protein L35
253331_at,2.04E-02,4.50E-03,-3.7846683,-2.6888972,-0.4831125,AT4G33490,aspartyl protease family protein
255451_at,2.05E-02,4.52E-03,3.7830622,-2.6914473,0.462645,AT4G02860,Phenazine biosynthesis PhzC/PhzF protein
267393_at,2.05E-02,4.52E-03,-3.7823768,-2.6925355,-0.9059625,AT2G44500,O-fucosyltransferase family protein
257050_at,2.05E-02,4.52E-03,-3.7819478,-2.6932169,-0.857775,AT3G15260,putative protein phosphatase 2C 39
260106_at,2.05E-02,4.53E-03,-3.7816597,-2.6936742,-0.6914775,AT1G35420,dienelactone hydrolase-like protein
256086_at,2.05E-02,4.53E-03,3.7814341,-2.6940326,0.5276925,AT1G20770,hypothetical protein
255066_at,2.05E-02,4.53E-03,3.7812394,-2.6943418,0.54419,FBW2,F-box with WD-40 2
253887_at,2.05E-02,4.53E-03,3.7805507,-2.6954354,0.5581675,OPT6,oligopeptide transporter
251787_at,2.05E-02,4.54E-03,3.7800318,-2.6962595,0.53714,AT3G55410,"2-oxoglutarate dehydrogenase, E1 component"
258882_at,2.06E-02,4.55E-03,3.7786378,-2.6984734,0.89593,AT3G06330,RING/U-box domain-containing protein
263606_at,2.06E-02,4.55E-03,-3.7780246,-2.6994473,-0.724405,KCS9,3-ketoacyl-CoA synthase 9
245521_at,2.06E-02,4.55E-03,-3.7779799,-2.6995183,-0.378955,ESD4,ubiquitin-like-specific protease ESD4
260645_at,2.06E-02,4.55E-03,3.7777918,-2.6998172,0.5922,TTL1,TPR repeat-containing thioredoxin TTL1
264987_at,2.06E-02,4.55E-03,-3.7775289,-2.7002348,-0.51551,AT1G27030,hypothetical protein
251666_at,2.06E-02,4.56E-03,3.7765317,-2.7018188,0.57216,CBL,cystathionine beta-lyase
267226_at,2.06E-02,4.56E-03,3.7761877,-2.7023652,0.61553,AT2G44010,hypothetical protein
245274_at,2.06E-02,4.56E-03,3.7760553,-2.7025755,0.407595,AT4G14360,putative methyltransferase PMT3
