"","oma_id","level","level_name","araID","gene_id"
"3058",15169565,2,"Eukaryota","ARATH05599","AT1G44910"
"3059",15169566,5,"Embryophyta","ARATH05600","AT1G44920"
"3060",15169570,5,"Embryophyta","ARATH05604","AT1G44960"
"3061",15169571,8,"Magnoliopsida","ARATH05605","AT1G44970"
"3062",15169574,2,"Eukaryota","ARATH05608","AT1G45000"
"3063",15169576,2,"Eukaryota","ARATH05610","AT1G45010"
"3064",15169585,12,"malvids","ARATH05619","AT1G45063"
"3065",15169586,14,"Arabidopsis","ARATH05620","AT1G45100"
"3066",15169587,1,"LUCA","ARATH05621","AT1G45110"
"3067",15169589,2,"Eukaryota","ARATH05623","AT1G45130"
"3068",15169590,6,"Tracheophyta","ARATH05624","AT1G45145"
"3069",15169591,4,"Streptophyta","ARATH05625","AT1G45150"
"3070",15169592,8,"Magnoliopsida","ARATH05626","AT1G45160"
"3071",15169597,4,"Streptophyta","ARATH05631","AT1G45170"
"3072",15169598,8,"Magnoliopsida","ARATH05632","AT1G45180"
"3073",15169600,13,"Brassicaceae","ARATH05634","AT1G45190"
"3074",15169602,13,"Brassicaceae","ARATH05636","AT1G45191"
"3075",15169608,10,"Pentapetalae","ARATH05642","AT1G45201"
"3076",15169610,9,"Mesangiospermae","ARATH05644","AT1G45207"
"3077",15169612,14,"Arabidopsis","ARATH05646","AT1G45215"
"3078",15169613,14,"Arabidopsis","ARATH05647","AT1G45221"
"3079",15169614,14,"Arabidopsis","ARATH05648","AT1G45223"
"3080",15169615,14,"Arabidopsis","ARATH05649","AT1G45243"
"3081",15169616,11,"rosids","ARATH05650","AT1G45231"
"3082",15169617,2,"Eukaryota","ARATH05651","AT1G45233"
"3083",15169623,8,"Magnoliopsida","ARATH05657","AT1G45249"
"3084",15169628,10,"Pentapetalae","ARATH05662","AT1G45230"
"3085",15169630,2,"Eukaryota","ARATH05664","AT1G45332"
"3086",15169633,2,"Eukaryota","ARATH05667","AT1G45474"
"3087",15169634,13,"Brassicaceae","ARATH05668","AT1G45545"
"3088",15169637,5,"Embryophyta","ARATH05671","AT1G45688"
"3089",15169639,6,"Tracheophyta","ARATH05673","AT1G45976"
"3090",15169640,10,"Pentapetalae","ARATH05674","AT1G46264"
"3091",15169644,9,"Mesangiospermae","ARATH05678","AT1G46480"
"3092",15169647,13,"Brassicaceae","ARATH05681","AT1G46768"
"3093",15169648,13,"Brassicaceae","ARATH05682","AT1G46840"
"3094",15169651,13,"Brassicaceae","ARATH05685","AT1G46984"
"3095",15169652,5,"Embryophyta","ARATH05686","AT1G47056"
"3096",15169653,2,"Eukaryota","ARATH05687","AT1G47128"
"3097",15169654,13,"Brassicaceae","ARATH05688","AT1G47130"
"3098",15169655,13,"Brassicaceae","ARATH05689","AT1G47200"
"3099",15169656,2,"Eukaryota","ARATH05690","AT1G47210"
"3100",15169658,2,"Eukaryota","ARATH05692","AT1G47220"
"3101",15169660,2,"Eukaryota","ARATH05694","AT1G47230"
"3102",15169661,2,"Eukaryota","ARATH05695","AT1G47240"
"3103",15169662,2,"Eukaryota","ARATH05696","AT1G47250"
"3104",15169663,2,"Eukaryota","ARATH05697","AT1G47260"
"3105",15169667,10,"Pentapetalae","ARATH05701","AT1G47270"
"3106",15169668,1,"LUCA","ARATH05702","AT1G47271"
"3107",15169669,5,"Embryophyta","ARATH05703","AT1G47278"
"3108",15169671,13,"Brassicaceae","ARATH05705","AT1G47280"
"3109",15169673,2,"Eukaryota","ARATH05707","AT1G47290"
"3110",15169674,14,"Arabidopsis","ARATH05708","AT1G47300"
"3111",15169675,9,"Mesangiospermae","ARATH05709","AT1G47310"
"3112",15169676,14,"Arabidopsis","ARATH05710","AT1G47317"
"3113",15169678,2,"Eukaryota","ARATH05712","AT1G47330"
"3114",15169679,13,"Brassicaceae","ARATH05713","AT1G47340"
"3115",15169683,8,"Magnoliopsida","ARATH05717","AT1G47380"
"3116",15169684,14,"Arabidopsis","ARATH05718","AT1G47389"
"3117",15169685,13,"Brassicaceae","ARATH05719","AT1G47390"
"3118",15169686,13,"Brassicaceae","ARATH05720","AT1G47395"
"3119",15169687,13,"Brassicaceae","ARATH05721","AT1G47400"
"3120",15169688,8,"Magnoliopsida","ARATH05722","AT1G47410"
"3121",15169689,4,"Streptophyta","ARATH05723","AT1G47420"
"3122",15169691,13,"Brassicaceae","ARATH05725","AT1G47470"
"3123",15169692,10,"Pentapetalae","ARATH05726","AT1G47480"
"3124",15169693,13,"Brassicaceae","ARATH05727","AT1G47485"
"3125",15169694,2,"Eukaryota","ARATH05728","AT1G47490"
"3126",15169697,13,"Brassicaceae","ARATH05731","AT1G47497"
"3127",15169698,2,"Eukaryota","ARATH05732","AT1G47500"
"3128",15169702,2,"Eukaryota","ARATH05736","AT1G47510"
"3129",15169704,2,"Eukaryota","ARATH05738","AT1G47530"
"3130",15169707,13,"Brassicaceae","ARATH05741","AT1G47540"
"3131",15169708,2,"Eukaryota","ARATH05742","AT1G47550"
"3132",15169711,2,"Eukaryota","ARATH05745","AT1G47570"
"3133",15169716,1,"LUCA","ARATH05750","AT1G47600"
"3134",15169718,13,"Brassicaceae","ARATH05752","AT1G47603"
"3135",15169720,9,"Mesangiospermae","ARATH05754","AT1G47620"
"3136",15169721,2,"Eukaryota","ARATH05755","AT1G47640"
"3137",15169722,13,"Brassicaceae","ARATH05756","AT1G47655"
"3138",15169725,5,"Embryophyta","ARATH05759","AT1G47670"
"3139",15169731,2,"Eukaryota","ARATH05765","AT1G47710"
"3140",15169732,8,"Magnoliopsida","ARATH05766","AT1G47720"
"3141",15169733,13,"Brassicaceae","ARATH05767","AT1G47730"
"3142",15169734,9,"Mesangiospermae","ARATH05768","AT1G47740"
"3143",15169735,3,"Viridiplantae","ARATH05769","AT1G47750"
"3144",15169736,14,"Arabidopsis","ARATH05770","AT1G47760"
"3145",15169737,13,"Brassicaceae","ARATH05771","AT1G47765"
"3146",15169740,14,"Arabidopsis","ARATH05774","AT1G47786"
"3147",15169741,13,"Brassicaceae","ARATH05775","AT1G47790"
"3148",15169743,13,"Brassicaceae","ARATH05777","AT1G47810"
"3149",15169745,8,"Magnoliopsida","ARATH05779","AT1G47820"
"3150",15169746,2,"Eukaryota","ARATH05780","AT1G47830"
"3151",15169747,1,"LUCA","ARATH05781","AT1G47840"
"3152",15169751,13,"Brassicaceae","ARATH05785","AT1G47870"
"3153",15169755,7,"Spermatophyta","ARATH05789","AT1G47900"
"3154",15169756,10,"Pentapetalae","ARATH05790","AT1G47915"
"3155",15169760,10,"Pentapetalae","ARATH05794","AT1G47960"
"3156",15169761,9,"Mesangiospermae","ARATH05795","AT1G47970"
"3157",15169762,1,"LUCA","ARATH05796","AT1G47980"
"3158",15169763,9,"Mesangiospermae","ARATH05797","AT1G47990"
"3159",15169764,10,"Pentapetalae","ARATH05798","AT1G48000"
"3160",15169765,14,"Arabidopsis","ARATH05799","AT1G48010"
"3161",15169766,11,"rosids","ARATH05800","AT1G48020"
"3162",15169767,1,"LUCA","ARATH05801","AT1G48030"
"3163",15169768,10,"Pentapetalae","ARATH05802","AT1G48040"
"3164",15169770,2,"Eukaryota","ARATH05804","AT1G48050"
"3165",15169772,14,"Arabidopsis","ARATH05806","AT1G48060"
"3166",15169774,13,"Brassicaceae","ARATH05808","AT1G48070"
"3167",15169777,3,"Viridiplantae","ARATH05811","AT1G48090"
"3168",15169781,8,"Magnoliopsida","ARATH05815","AT1G48100"
"3169",15169782,7,"Spermatophyta","ARATH05816","AT1G48110"
"3170",15169784,2,"Eukaryota","ARATH05818","AT1G48130"
"3171",15169785,5,"Embryophyta","ARATH05819","AT1G48140"
"3172",15169788,13,"Brassicaceae","ARATH05822","AT1G48150"
"3173",15169789,2,"Eukaryota","ARATH05823","AT1G48160"
"3174",15169790,2,"Eukaryota","ARATH05824","AT1G48170"
"3175",15169791,2,"Eukaryota","ARATH05825","AT1G48175"
"3176",15169793,13,"Brassicaceae","ARATH05827","AT1G48180"
"3177",15169795,14,"Arabidopsis","ARATH05829","AT1G48190"
"3178",15169796,3,"Viridiplantae","ARATH05830","AT1G48195"
"3179",15169797,10,"Pentapetalae","ARATH05831","AT1G48200"
"3180",15169802,2,"Eukaryota","ARATH05836","AT1G48230"
"3181",15169803,3,"Viridiplantae","ARATH05837","AT1G48240"
"3182",15169806,7,"Spermatophyta","ARATH05840","AT1G48260"
"3183",15169807,2,"Eukaryota","ARATH05841","AT1G48270"
"3184",15169808,8,"Magnoliopsida","ARATH05842","AT1G48280"
"3185",15169809,13,"Brassicaceae","ARATH05843","AT1G48285"
"3186",15169810,8,"Magnoliopsida","ARATH05844","AT1G48300"
"3187",15169811,2,"Eukaryota","ARATH05845","AT1G48310"
"3188",15169815,4,"Streptophyta","ARATH05849","AT1G48320"
"3189",15169816,14,"Arabidopsis","ARATH05850","AT1G48325"
"3190",15169817,8,"Magnoliopsida","ARATH05851","AT1G48330"
"3191",15169818,1,"LUCA","ARATH05852","AT1G48350"
"3192",15169824,2,"Eukaryota","ARATH05858","AT1G48360"
"3193",15169826,2,"Eukaryota","ARATH05860","AT1G48370"
"3194",15169829,2,"Eukaryota","ARATH05863","AT1G48380"
"3195",15169834,8,"Magnoliopsida","ARATH05868","AT1G48405"
"3196",15169836,2,"Eukaryota","ARATH05870","AT1G48410"
"3197",15169837,1,"LUCA","ARATH05871","AT1G48420"
"3198",15169839,1,"LUCA","ARATH05873","AT1G48430"
"3199",15169840,6,"Tracheophyta","ARATH05874","AT1G48440"
"3200",15169842,3,"Viridiplantae","ARATH05876","AT1G48450"
"3201",15169844,8,"Magnoliopsida","ARATH05878","AT1G48460"
"3202",15169846,1,"LUCA","ARATH05880","AT1G48470"
"3203",15169847,11,"rosids","ARATH05881","AT1G48480"
"3204",15169848,5,"Embryophyta","ARATH05882","AT1G48490"
"3205",15169856,2,"Eukaryota","ARATH05890","AT1G48510"
"3206",15169861,8,"Magnoliopsida","ARATH05895","AT1G48540"
"3207",15169865,2,"Eukaryota","ARATH05899","AT1G48550"
"3208",15169866,13,"Brassicaceae","ARATH05900","AT1G48560"
"3209",15169868,8,"Magnoliopsida","ARATH05902","AT1G48570"
"3210",15169869,11,"rosids","ARATH05903","AT1G48580"
"3211",15169871,10,"Pentapetalae","ARATH05905","AT1G48590"
"3212",15169875,2,"Eukaryota","ARATH05909","AT1G48600"
"3213",15169879,10,"Pentapetalae","ARATH05913","AT1G48620"
"3214",15169880,2,"Eukaryota","ARATH05914","AT1G48630"
"3215",15169884,2,"Eukaryota","ARATH05918","AT1G48650"
"3216",15169886,1,"LUCA","ARATH05920","AT1G48660"
"3217",15169891,7,"Spermatophyta","ARATH05925","AT1G48700"
"3218",15169900,2,"Eukaryota","ARATH05934","AT1G48740"
"3219",15169903,12,"malvids","ARATH05937","AT1G48745"
"3220",15169905,5,"Embryophyta","ARATH05939","AT1G48760"
"3221",15169906,10,"Pentapetalae","ARATH05940","AT1G48770"
"3222",15169908,11,"rosids","ARATH05942","AT1G48780"
"3223",15169909,8,"Magnoliopsida","ARATH05943","AT1G48790"
"3224",15169910,13,"Brassicaceae","ARATH05944","AT1G48800"
"3225",15169911,13,"Brassicaceae","ARATH05945","AT1G48820"
"3226",15169912,2,"Eukaryota","ARATH05946","AT1G48830"
"3227",15169913,4,"Streptophyta","ARATH05947","AT1G48840"
"3228",15169914,1,"LUCA","ARATH05948","AT1G48850"
"3229",15169918,1,"LUCA","ARATH05952","AT1G48860"
"3230",15169919,10,"Pentapetalae","ARATH05953","AT1G48870"
"3231",15169920,5,"Embryophyta","ARATH05954","AT1G48880"
"3232",15169922,1,"LUCA","ARATH05956","AT1G48900"
"3233",15169923,2,"Eukaryota","ARATH05957","AT1G48910"
"3234",15169925,2,"Eukaryota","ARATH05959","AT1G48920"
"3235",15169926,2,"Eukaryota","ARATH05960","AT1G48930"
"3236",15169927,11,"rosids","ARATH05961","AT1G48940"
"3237",15169928,6,"Tracheophyta","ARATH05962","AT1G48950"
"3238",15169930,8,"Magnoliopsida","ARATH05964","AT1G48960"
"3239",15169931,2,"Eukaryota","ARATH05965","AT1G48970"
"3240",15169935,6,"Tracheophyta","ARATH05969","AT1G48980"
"3241",15169937,7,"Spermatophyta","ARATH05971","AT1G48990"
"3242",15169938,12,"malvids","ARATH05972","AT1G49000"
"3243",15169939,14,"Arabidopsis","ARATH05973","AT1G49005"
"3244",15169940,9,"Mesangiospermae","ARATH05974","AT1G49010"
"3245",15169942,13,"Brassicaceae","ARATH05976","AT1G49030"
"3246",15169943,14,"Arabidopsis","ARATH05977","AT1G49032"
"3247",15169944,4,"Streptophyta","ARATH05978","AT1G49040"
"3248",15169949,5,"Embryophyta","ARATH05983","AT1G49050"
"3249",15169951,14,"Arabidopsis","ARATH05985","AT1G49110"
"3250",15169952,14,"Arabidopsis","ARATH05986","AT1G49120"
"3251",15169953,13,"Brassicaceae","ARATH05987","AT1G49130"
"3252",15169955,3,"Viridiplantae","ARATH05989","AT1G49140"
"3253",15169958,11,"rosids","ARATH05992","AT1G49160"
"3254",15169962,2,"Eukaryota","ARATH05996","AT1G49170"
"3255",15169963,7,"Spermatophyta","ARATH05997","AT1G49180"
"3256",15169966,13,"Brassicaceae","ARATH06000","AT1G49190"
"3257",15169967,13,"Brassicaceae","ARATH06001","AT1G49200"
"3258",15169969,13,"Brassicaceae","ARATH06003","AT1G49210"
"3259",15169970,13,"Brassicaceae","ARATH06004","AT1G49220"
"3260",15169972,12,"malvids","ARATH06006","AT1G49230"
"3261",15169973,1,"LUCA","ARATH06007","AT1G49240"
"3262",15169974,9,"Mesangiospermae","ARATH06008","AT1G49245"
"3263",15169975,1,"LUCA","ARATH06009","AT1G49250"
"3264",15169977,5,"Embryophyta","ARATH06011","AT1G49270"
"3265",15169978,10,"Pentapetalae","ARATH06012","AT1G49290"
"3266",15169980,10,"Pentapetalae","ARATH06014","AT1G49310"
"3267",15169981,8,"Magnoliopsida","ARATH06015","AT1G49320"
"3268",15169982,13,"Brassicaceae","ARATH06016","AT1G49330"
"3269",15169983,2,"Eukaryota","ARATH06017","AT1G49340"
"3270",15169985,2,"Eukaryota","ARATH06019","AT1G49350"
"3271",15169989,2,"Eukaryota","ARATH06023","AT1G49380"
"3272",15169990,9,"Mesangiospermae","ARATH06024","AT1G49390"
"3273",15169992,1,"LUCA","ARATH06026","AT1G49400"
"3274",15169993,8,"Magnoliopsida","ARATH06027","AT1G49405"
"3275",15169994,5,"Embryophyta","ARATH06028","AT1G49410"
"3276",15169995,13,"Brassicaceae","ARATH06029","AT1G49420"
"3277",15169996,2,"Eukaryota","ARATH06030","AT1G49430"
"3278",15169998,14,"Arabidopsis","ARATH06032","AT1G49435"
"3279",15170000,9,"Mesangiospermae","ARATH06034","AT1G49470"
"3280",15170001,13,"Brassicaceae","ARATH06035","AT1G49475"
"3281",15170002,13,"Brassicaceae","ARATH06036","AT1G49480"
"3282",15170007,7,"Spermatophyta","ARATH06041","AT1G49510"
"3283",15170008,2,"Eukaryota","ARATH06042","AT1G49520"
"3284",15170009,2,"Eukaryota","ARATH06043","AT1G49530"
"3285",15170010,2,"Eukaryota","ARATH06044","AT1G49540"
"3286",15170012,12,"malvids","ARATH06046","AT1G49560"
"3287",15170014,10,"Pentapetalae","ARATH06048","AT1G49570"
"3288",15170015,4,"Streptophyta","ARATH06049","AT1G49580"
"3289",15170017,4,"Streptophyta","ARATH06051","AT1G49590"
"3290",15170020,2,"Eukaryota","ARATH06054","AT1G49600"
"3291",15170021,13,"Brassicaceae","ARATH06055","AT1G49610"
"3292",15170022,13,"Brassicaceae","ARATH06056","AT1G49620"
"3293",15170027,1,"LUCA","ARATH06061","AT1G49630"
"3294",15170028,10,"Pentapetalae","ARATH06062","AT1G49640"
"3295",15170029,10,"Pentapetalae","ARATH06063","AT1G49650"
"3296",15170030,10,"Pentapetalae","ARATH06064","AT1G49660"
"3297",15170032,3,"Viridiplantae","ARATH06066","AT1G49670"
"3298",15170036,14,"Arabidopsis","ARATH06070","AT1G49700"
"3299",15170038,4,"Streptophyta","ARATH06072","AT1G49710"
"3300",15170039,14,"Arabidopsis","ARATH06073","AT1G49715"
"3301",15170040,12,"malvids","ARATH06074","AT1G49720"
"3302",15170044,6,"Tracheophyta","ARATH06078","AT1G49730"
"3303",15170047,4,"Streptophyta","ARATH06081","AT1G49740"
"3304",15170048,10,"Pentapetalae","ARATH06082","AT1G49750"
"3305",15170049,2,"Eukaryota","ARATH06083","AT1G49760"
"3306",15170050,10,"Pentapetalae","ARATH06084","AT1G49770"
"3307",15170051,5,"Embryophyta","ARATH06085","AT1G49780"
"3308",15170053,13,"Brassicaceae","ARATH06087","AT1G49790"
"3309",15170054,13,"Brassicaceae","ARATH06088","AT1G49800"
"3310",15170055,7,"Spermatophyta","ARATH06089","AT1G49810"
"3311",15170056,1,"LUCA","ARATH06090","AT1G49820"
"3312",15170057,14,"Arabidopsis","ARATH06091","AT1G49830"
"3313",15170059,5,"Embryophyta","ARATH06093","AT1G49840"
"3314",15170060,8,"Magnoliopsida","ARATH06094","AT1G49850"
"3315",15170061,2,"Eukaryota","ARATH06095","AT1G49860"
"3316",15170062,5,"Embryophyta","ARATH06096","AT1G49870"
"3317",15170064,10,"Pentapetalae","ARATH06098","AT1G49880"
"3318",15170066,6,"Tracheophyta","ARATH06100","AT1G49890"
"3319",15170067,14,"Arabidopsis","ARATH06101","AT1G49900"
"3320",15170068,2,"Eukaryota","ARATH06102","AT1G49910"
"3321",15170075,6,"Tracheophyta","ARATH06109","AT1G49950"
"3322",15170076,2,"Eukaryota","ARATH06110","AT1G49960"
"3323",15170077,4,"Streptophyta","ARATH06111","AT1G49970"
"3324",15170078,11,"rosids","ARATH06112","AT1G49975"
"3325",15170079,2,"Eukaryota","ARATH06113","AT1G49980"
"3326",15170084,13,"Brassicaceae","ARATH06118","AT1G49990"
"3327",15170085,2,"Eukaryota","ARATH06119","AT1G50000"
"3328",15170090,2,"Eukaryota","ARATH06124","AT1G50010"
"3329",15170091,4,"Streptophyta","ARATH06125","AT1G50020"
"3330",15170092,2,"Eukaryota","ARATH06126","AT1G50030"
"3331",15170094,10,"Pentapetalae","ARATH06128","AT1G50040"
"3332",15170095,10,"Pentapetalae","ARATH06129","AT1G50050"
"3333",15170097,10,"Pentapetalae","ARATH06131","AT1G50060"
"3334",15170099,2,"Eukaryota","ARATH06133","AT1G50090"
"3335",15170101,2,"Eukaryota","ARATH06135","AT1G50110"
"3336",15170102,4,"Streptophyta","ARATH06136","AT1G50120"
"3337",15170104,5,"Embryophyta","ARATH06138","AT1G50140"
"3338",15170106,14,"Arabidopsis","ARATH06140","AT1G50160"
"3339",15170109,6,"Tracheophyta","ARATH06143","AT1G50170"
"3340",15170110,10,"Pentapetalae","ARATH06144","AT1G50180"
"3341",15170113,1,"LUCA","ARATH06147","AT1G50200"
"3342",15170115,4,"Streptophyta","ARATH06149","AT1G50240"
"3343",15170116,2,"Eukaryota","ARATH06150","AT1G50250"
"3344",15170117,7,"Spermatophyta","ARATH06151","AT1G50260"
"3345",15170119,10,"Pentapetalae","ARATH06153","AT1G50270"
"3346",15170120,8,"Magnoliopsida","ARATH06154","AT1G50280"
"3347",15170124,3,"Viridiplantae","ARATH06158","AT1G50300"
"3348",15170125,2,"Eukaryota","ARATH06159","AT1G50310"
"3349",15170127,10,"Pentapetalae","ARATH06161","AT1G50320"
"3350",15170128,14,"Arabidopsis","ARATH06162","AT1G50325"
"3351",15170129,14,"Arabidopsis","ARATH06163","AT1G50340"
"3352",15170130,14,"Arabidopsis","ARATH06164","AT1G50350"
"3353",15170131,3,"Viridiplantae","ARATH06165","AT1G50360"
"3354",15170132,2,"Eukaryota","ARATH06166","AT1G50370"
"3355",15170134,2,"Eukaryota","ARATH06168","AT1G50380"
"3356",15170136,2,"Eukaryota","ARATH06170","AT1G50400"
"3357",15170137,10,"Pentapetalae","ARATH06171","AT1G50410"
"3358",15170139,5,"Embryophyta","ARATH06173","AT1G50420"
"3359",15170140,2,"Eukaryota","ARATH06174","AT1G50430"
"3360",15170143,5,"Embryophyta","ARATH06177","AT1G50440"
"3361",15170145,2,"Eukaryota","ARATH06179","AT1G50450"
"3362",15170146,1,"LUCA","ARATH06180","AT1G50460"
"3363",15170150,2,"Eukaryota","ARATH06184","AT1G50480"
"3364",15170151,2,"Eukaryota","ARATH06185","AT1G50490"
"3365",15170154,2,"Eukaryota","ARATH06188","AT1G50500"
"3366",15170156,1,"LUCA","ARATH06190","AT1G50510"
"3367",15170159,2,"Eukaryota","ARATH06193","AT1G50560"
"3368",15170162,10,"Pentapetalae","ARATH06196","AT1G50580"
"3369",15170164,1,"LUCA","ARATH06198","AT1G50590"
"3370",15170167,11,"rosids","ARATH06201","AT1G50600"
"3371",15170168,11,"rosids","ARATH06202","AT1G50610"
"3372",15170169,13,"Brassicaceae","ARATH06203","AT1G50620"
"3373",15170170,7,"Spermatophyta","ARATH06204","AT1G50630"
"3374",15170172,9,"Mesangiospermae","ARATH06206","AT1G50640"
"3375",15170173,13,"Brassicaceae","ARATH06207","AT1G50650"
"3376",15170174,7,"Spermatophyta","ARATH06208","AT1G50660"
"3377",15170175,2,"Eukaryota","ARATH06209","AT1G50670"
"3378",15170176,12,"malvids","ARATH06210","AT1G50680"
"3379",15170177,14,"Arabidopsis","ARATH06211","AT1G50690"
"3380",15170181,2,"Eukaryota","ARATH06215","AT1G50700"
"3381",15170182,4,"Streptophyta","ARATH06216","AT1G50710"
"3382",15170186,2,"Eukaryota","ARATH06220","AT1G50730"
"3383",15170187,13,"Brassicaceae","ARATH06221","AT1G50732"
"3384",15170188,2,"Eukaryota","ARATH06222","AT1G50740"
"3385",15170193,13,"Brassicaceae","ARATH06227","AT1G50780"
"3386",15170197,14,"Arabidopsis","ARATH06231","AT1G50830"
"3387",15170198,2,"Eukaryota","ARATH06232","AT1G50840"
"3388",15170200,14,"Arabidopsis","ARATH06234","AT1G50870"
"3389",15170202,2,"Eukaryota","ARATH06236","AT1G50890"
"3390",15170203,5,"Embryophyta","ARATH06237","AT1G50900"
"3391",15170204,13,"Brassicaceae","ARATH06238","AT1G50910"
"3392",15170206,2,"Eukaryota","ARATH06240","AT1G50920"
"3393",15170207,13,"Brassicaceae","ARATH06241","AT1G50930"
"3394",15170209,2,"Eukaryota","ARATH06243","AT1G50940"
"3395",15170210,2,"Eukaryota","ARATH06244","AT1G50950"
"3396",15170212,10,"Pentapetalae","ARATH06246","AT1G50960"
"3397",15170215,14,"Arabidopsis","ARATH06249","AT1G50970"
"3398",15170216,14,"Arabidopsis","ARATH06250","AT1G50980"
"3399",15170217,13,"Brassicaceae","ARATH06251","AT1G50990"
"3400",15170219,14,"Arabidopsis","ARATH06253","AT1G51000"
"3401",15170220,14,"Arabidopsis","ARATH06254","AT1G51010"
"3402",15170221,14,"Arabidopsis","ARATH06255","AT1G51020"
"3403",15170223,14,"Arabidopsis","ARATH06257","AT1G51035"
"3404",15170224,2,"Eukaryota","ARATH06258","AT1G51040"
"3405",15170225,13,"Brassicaceae","ARATH06259","AT1G51055"
"3406",15170226,2,"Eukaryota","ARATH06260","AT1G51060"
"3407",15170227,9,"Mesangiospermae","ARATH06261","AT1G51070"
"3408",15170229,10,"Pentapetalae","ARATH06263","AT1G51080"
"3409",15170230,13,"Brassicaceae","ARATH06264","AT1G51090"
"3410",15170231,10,"Pentapetalae","ARATH06265","AT1G51100"
"3411",15170232,4,"Streptophyta","ARATH06266","AT1G51110"
"3412",15170233,12,"malvids","ARATH06267","AT1G51120"
"3413",15170234,3,"Viridiplantae","ARATH06268","AT1G51130"
"3414",15170235,11,"rosids","ARATH06269","AT1G51140"
"3415",15170237,2,"Eukaryota","ARATH06271","AT1G51160"
"3416",15170238,8,"Magnoliopsida","ARATH06272","AT1G51170"
